,entry1,entry2
204,BS_0003564,BS_0009092
205,BS_0003627,BS_0000400
207,BS_0009126,BS_0003161
208,BS_0000188,BS_0004477
209,BS_0007570,BS_0008253
210,BS_0006649,BS_0000827
211,BS_0005943,BS_0000129
212,BS_0004369,BS_0001275
214,BS_0008980,BS_0002737
215,BS_0002599,BS_0003953
216,BS_0002269,BS_0003520
217,BS_0001542,BS_0000400
218,BS_0005837,BS_0006494
220,BS_0009491,BS_0008647
221,BS_0003423,BS_0002591
224,BS_0004856,BS_0008647
225,BS_0006008,BS_0004274
226,BS_0006014,BS_0009388
227,BS_0004453,BS_0001333
231,BS_0000547,BS_0000773
235,BS_0002844,BS_0003547
237,BS_0004374,BS_0001482
238,BS_0007047,BS_0006932
239,BS_0003440,BS_0000950
240,BS_0001779,BS_0005533
241,BS_0005917,BS_0001275
242,BS_0002774,BS_0002458
243,BS_0008098,BS_0002939
247,BS_0005676,BS_0005636
251,BS_0001410,BS_0000764
252,BS_0004473,BS_0004874
254,BS_0005922,BS_0002846
255,BS_0008413,BS_0005398
256,BS_0003764,BS_0005988
258,BS_0006112,BS_0006611
261,BS_0002141,BS_0004920
262,BS_0004283,BS_0005298
265,BS_0002323,BS_0004615
267,BS_0000745,BS_0002250
268,BS_0008029,BS_0000401
272,BS_0002243,BS_0008952
273,BS_0002809,BS_0006582
274,BS_0008416,BS_0000435
275,BS_0002250,BS_0003509
276,BS_0000401,BS_0001842
277,BS_0001469,BS_0008392
278,BS_0009583,BS_0001152
279,BS_0006509,BS_0001603
281,BS_0002506,BS_0006150
282,BS_0000345,BS_0003256
284,BS_0002992,BS_0002682
285,BS_0007171,BS_0000646
286,BS_0002595,BS_0007712
287,BS_0007167,BS_0003222
288,BS_0002517,BS_0004120
289,BS_0004723,BS_0004054
290,BS_0005468,BS_0007928
291,BS_0003515,BS_0007716
292,BS_0006082,BS_0004444
295,BS_0003161,BS_0003359
296,BS_0006211,BS_0005832
298,BS_0005183,BS_0000921
300,BS_0004325,BS_0003993
301,BS_0000337,BS_0002170
304,BS_0008484,BS_0001275
305,BS_0004259,BS_0005850
306,BS_0007512,BS_0005073
309,BS_0004320,BS_0004111
310,BS_0002194,BS_0006714
311,BS_0000247,BS_0008793
313,BS_0007772,BS_0000100
315,BS_0000440,BS_0008434
317,BS_0004158,BS_0000240
319,BS_0007334,BS_0001524
322,BS_0007634,BS_0004404
325,BS_0000600,BS_0000457
327,BS_0001348,BS_0007558
328,BS_0000236,BS_0008469
330,BS_0003453,BS_0008253
336,BS_0005763,BS_0003217
337,BS_0001082,BS_0005257
338,BS_0003171,BS_0003588
339,BS_0003423,BS_0005244
340,BS_0004543,BS_0005884
341,BS_0000266,BS_0006025
342,BS_0002227,BS_0000367
343,BS_0002929,BS_0001378
346,BS_0003153,BS_0000528
347,BS_0005604,BS_0001905
348,BS_0003720,BS_0000827
353,BS_0009080,BS_0005246
354,BS_0007198,BS_0000261
356,BS_0008940,BS_0000302
357,BS_0004186,BS_0003309
359,BS_0002390,BS_0004926
361,BS_0003576,BS_0004371
362,BS_0003164,BS_0003169
364,BS_0006685,BS_0002977
366,BS_0000345,BS_0001531
369,BS_0007893,BS_0008817
371,BS_0005028,BS_0003502
372,BS_0005122,BS_0001190
373,BS_0003380,BS_0000895
374,BS_0006864,BS_0001583
375,BS_0001694,BS_0008332
376,BS_0000442,BS_0009438
377,BS_0001337,BS_0001784
378,BS_0003881,BS_0004330
379,BS_0001681,BS_0009327
380,BS_0006092,BS_0003970
381,BS_0005234,BS_0005930
382,BS_0003170,BS_0003171
383,BS_0006752,BS_0001900
385,BS_0004762,BS_0007640
387,BS_0009026,BS_0008166
388,BS_0008179,BS_0005133
389,BS_0003678,BS_0008285
391,BS_0004496,BS_0005012
392,BS_0003162,BS_0002550
393,BS_0005930,BS_0001572
394,BS_0006718,BS_0006887
395,BS_0002270,BS_0005604
396,BS_0006768,BS_0006037
397,BS_0007893,BS_0006193
400,BS_0003202,BS_0002146
403,BS_0005302,BS_0007296
405,BS_0008607,BS_0003572
406,BS_0006248,BS_0007798
408,BS_0006717,BS_0009547
409,BS_0002415,BS_0002846
411,BS_0001592,BS_0009272
414,BS_0001972,BS_0005297
415,BS_0005533,BS_0003169
416,BS_0002263,BS_0006182
419,BS_0001533,BS_0005838
422,BS_0002710,BS_0002849
428,BS_0004480,BS_0007216
429,BS_0005707,BS_0009401
430,BS_0004679,BS_0001905
431,BS_0003421,BS_0004992
432,BS_0001116,BS_0000290
433,BS_0002618,BS_0002909
434,BS_0002590,BS_0007653
435,BS_0004936,BS_0002504
437,BS_0002655,BS_0006864
438,BS_0005183,BS_0005781
441,BS_0002778,BS_0004369
442,BS_0003119,BS_0005722
443,BS_0008394,BS_0004537
444,BS_0008653,BS_0007235
445,BS_0006600,BS_0000690
446,BS_0005467,BS_0008621
447,BS_0003165,BS_0005850
450,BS_0004851,BS_0002110
451,BS_0007187,BS_0008708
454,BS_0007880,BS_0002047
457,BS_0008392,BS_0001732
461,BS_0007404,BS_0007823
463,BS_0004348,BS_0005539
465,BS_0000266,BS_0004259
468,BS_0005248,BS_0002435
470,BS_0000547,BS_0003838
471,BS_0008817,BS_0003419
472,BS_0003313,BS_0008474
473,BS_0002141,BS_0000400
474,BS_0008474,BS_0002748
475,BS_0004699,BS_0001952
476,BS_0002774,BS_0008484
477,BS_0001411,BS_0005041
479,BS_0009517,BS_0009146
480,BS_0007985,BS_0005838
482,BS_0006709,BS_0008332
483,BS_0001737,BS_0006019
487,BS_0000625,BS_0005636
488,BS_0001896,BS_0001195
489,BS_0004192,BS_0003032
490,BS_0003677,BS_0008285
495,BS_0005887,BS_0004749
496,BS_0002132,BS_0004356
499,BS_0000366,BS_0005663
500,BS_0002286,BS_0002415
501,BS_0007703,BS_0009376
503,BS_0001743,BS_0007706
504,BS_0004724,BS_0002347
505,BS_0008626,BS_0006915
506,BS_0002842,BS_0008936
507,BS_0007908,BS_0003028
508,BS_0000763,BS_0008526
509,BS_0004601,BS_0006854
510,BS_0006671,BS_0000635
511,BS_0003564,BS_0005850
513,BS_0002042,BS_0005950
515,BS_0006653,BS_0007989
516,BS_0002785,BS_0008675
517,BS_0006589,BS_0009543
518,BS_0007032,BS_0002400
520,BS_0003572,BS_0003541
521,BS_0006687,BS_0002886
523,BS_0006135,BS_0002322
525,BS_0000131,BS_0004174
527,BS_0004953,BS_0006468
528,BS_0000547,BS_0005892
529,BS_0004981,BS_0001928
530,BS_0008029,BS_0006775
531,BS_0000111,BS_0005086
533,BS_0006535,BS_0004874
534,BS_0000031,BS_0000087
536,BS_0006024,BS_0001763
538,BS_0003386,BS_0009463
540,BS_0002223,BS_0005830
542,BS_0005433,BS_0001383
544,BS_0002570,BS_0007145
545,BS_0003407,BS_0000703
546,BS_0003926,BS_0005071
547,BS_0002138,BS_0006250
548,BS_0006024,BS_0005923
549,BS_0004030,BS_0005744
550,BS_0002504,BS_0003377
551,BS_0002170,BS_0003556
552,BS_0003513,BS_0007422
554,BS_0006821,BS_0002960
556,BS_0004689,BS_0008789
557,BS_0007232,BS_0008157
558,BS_0008858,BS_0003593
559,BS_0003995,BS_0008332
561,BS_0009258,BS_0002942
562,BS_0002975,BS_0007330
563,BS_0000048,BS_0001782
564,BS_0005308,BS_0007575
566,BS_0002286,BS_0001622
567,BS_0008653,BS_0003953
568,BS_0005579,BS_0000532
570,BS_0004243,BS_0000238
571,BS_0006521,BS_0008413
572,BS_0006739,BS_0007849
574,BS_0000771,BS_0003321
575,BS_0005994,BS_0009131
578,BS_0004862,BS_0006506
579,BS_0000136,BS_0004634
580,BS_0008474,BS_0002846
582,BS_0003256,BS_0008417
584,BS_0007179,BS_0001628
585,BS_0003168,BS_0004150
586,BS_0007716,BS_0005290
588,BS_0001774,BS_0001286
590,BS_0003289,BS_0005269
592,BS_0006385,BS_0009589
593,BS_0001238,BS_0000648
594,BS_0003162,BS_0006277
595,BS_0002042,BS_0003690
597,BS_0003679,BS_0002942
598,BS_0001061,BS_0008174
599,BS_0006150,BS_0003361
601,BS_0003383,BS_0003151
604,BS_0001249,BS_0005571
606,BS_0005999,BS_0006713
608,BS_0004473,BS_0008484
609,BS_0009558,BS_0005776
612,BS_0008853,BS_0008869
613,BS_0007236,BS_0009047
614,BS_0002869,BS_0005328
615,BS_0008474,BS_0001410
616,BS_0003764,BS_0002590
617,BS_0003577,BS_0005541
619,BS_0007653,BS_0008253
620,BS_0002590,BS_0004376
621,BS_0004818,BS_0004709
623,BS_0008977,BS_0003732
624,BS_0000264,BS_0005059
625,BS_0005201,BS_0002602
626,BS_0005872,BS_0003551
627,BS_0004477,BS_0000087
628,BS_0005584,BS_0003204
629,BS_0008249,BS_0004540
630,BS_0003165,BS_0004092
632,BS_0006940,BS_0000108
634,BS_0007798,BS_0004050
635,BS_0007845,BS_0008538
636,BS_0005342,BS_0003295
638,BS_0006024,BS_0006181
641,BS_0003681,BS_0002962
642,BS_0003385,BS_0006864
644,BS_0002948,BS_0000383
648,BS_0008504,BS_0002288
649,BS_0005313,BS_0000401
651,BS_0008603,BS_0009460
652,BS_0000401,BS_0001405
653,BS_0005318,BS_0008097
654,BS_0009360,BS_0004005
656,BS_0001662,BS_0007121
658,BS_0003162,BS_0008243
659,BS_0008839,BS_0000564
661,BS_0001175,BS_0007679
662,BS_0007002,BS_0001836
664,BS_0000654,BS_0001737
665,BS_0007302,BS_0008484
666,BS_0004173,BS_0008166
667,BS_0001111,BS_0004741
668,BS_0002883,BS_0006581
669,BS_0004175,BS_0004259
671,BS_0002083,BS_0006278
672,BS_0001787,BS_0003564
674,BS_0000188,BS_0005014
675,BS_0004561,BS_0000685
677,BS_0002383,BS_0000836
678,BS_0005355,BS_0003838
679,BS_0004637,BS_0000930
680,BS_0001615,BS_0000654
683,BS_0008642,BS_0006259
684,BS_0009131,BS_0004376
686,BS_0008352,BS_0006290
687,BS_0002968,BS_0001678
690,BS_0001248,BS_0001120
694,BS_0002819,BS_0002519
695,BS_0005838,BS_0006535
696,BS_0004301,BS_0005040
697,BS_0001306,BS_0007316
698,BS_0006521,BS_0001158
699,BS_0000649,BS_0004137
700,BS_0005620,BS_0006680
701,BS_0008403,BS_0009494
703,BS_0007798,BS_0009615
707,BS_0001469,BS_0003556
709,BS_0001119,BS_0002608
710,BS_0000266,BS_0003359
712,BS_0008117,BS_0003471
713,BS_0001735,BS_0002049
714,BS_0003828,BS_0005380
715,BS_0003200,BS_0001838
717,BS_0004291,BS_0006481
718,BS_0003479,BS_0001140
719,BS_0009417,BS_0003878
721,BS_0009407,BS_0006880
722,BS_0001691,BS_0001690
724,BS_0004662,BS_0003564
725,BS_0004477,BS_0006193
726,BS_0002170,BS_0006521
728,BS_0008273,BS_0007459
730,BS_0002370,BS_0000760
732,BS_0009277,BS_0008308
733,BS_0003119,BS_0009006
734,BS_0007247,BS_0006381
735,BS_0005830,BS_0003965
736,BS_0001119,BS_0003512
737,BS_0003037,BS_0008413
738,BS_0002846,BS_0007390
739,BS_0002657,BS_0003965
740,BS_0004082,BS_0007239
742,BS_0009526,BS_0002678
743,BS_0005514,BS_0006237
744,BS_0009408,BS_0003716
745,BS_0001195,BS_0008126
749,BS_0003681,BS_0003757
752,BS_0000216,BS_0003253
753,BS_0007411,BS_0001910
755,BS_0007245,BS_0006046
757,BS_0005367,BS_0002064
758,BS_0002792,BS_0006930
759,BS_0004770,BS_0001754
760,BS_0003672,BS_0005455
762,BS_0003309,BS_0006025
764,BS_0001205,BS_0009624
766,BS_0001140,BS_0001635
767,BS_0000867,BS_0004958
768,BS_0005398,BS_0000238
769,BS_0001976,BS_0000844
770,BS_0000623,BS_0008349
771,BS_0006978,BS_0003440
772,BS_0008253,BS_0006016
773,BS_0007228,BS_0008379
774,BS_0001422,BS_0005544
776,BS_0004854,BS_0000265
777,BS_0002982,BS_0000764
778,BS_0001469,BS_0002288
779,BS_0000345,BS_0000390
781,BS_0006797,BS_0006855
782,BS_0003244,BS_0005160
785,BS_0000769,BS_0005849
786,BS_0000774,BS_0004639
788,BS_0004244,BS_0001598
790,BS_0006193,BS_0009572
793,BS_0002778,BS_0001275
794,BS_0009608,BS_0002656
795,BS_0007284,BS_0002161
796,BS_0001113,BS_0005971
797,BS_0002364,BS_0009055
798,BS_0000285,BS_0001680
799,BS_0001615,BS_0002846
802,BS_0000776,BS_0006102
803,BS_0006150,BS_0005146
805,BS_0005541,BS_0006059
807,BS_0000387,BS_0005578
808,BS_0003522,BS_0001877
811,BS_0005060,BS_0008133
812,BS_0005183,BS_0007575
813,BS_0003163,BS_0005146
814,BS_0008680,BS_0007614
816,BS_0005482,BS_0005839
817,BS_0008960,BS_0007241
818,BS_0001415,BS_0006749
821,BS_0004963,BS_0004507
822,BS_0004173,BS_0005409
823,BS_0000442,BS_0003970
824,BS_0004477,BS_0002962
826,BS_0002286,BS_0003421
828,BS_0001800,BS_0004175
830,BS_0004259,BS_0006841
832,BS_0008194,BS_0002613
833,BS_0006509,BS_0001154
835,BS_0002286,BS_0003206
838,BS_0001292,BS_0000292
839,BS_0005923,BS_0005539
840,BS_0005355,BS_0001410
841,BS_0003699,BS_0002309
843,BS_0003162,BS_0001886
845,BS_0003784,BS_0008790
846,BS_0005541,BS_0005059
848,BS_0003681,BS_0000264
849,BS_0002618,BS_0009092
850,BS_0006244,BS_0008074
851,BS_0009286,BS_0003478
853,BS_0008665,BS_0000015
854,BS_0007042,BS_0000248
855,BS_0003547,BS_0000808
856,BS_0007230,BS_0000671
858,BS_0004316,BS_0001314
859,BS_0007074,BS_0000992
861,BS_0003332,BS_0005636
862,BS_0003194,BS_0006150
863,BS_0003554,BS_0004394
864,BS_0006521,BS_0003520
865,BS_0001674,BS_0008138
866,BS_0000712,BS_0000548
867,BS_0004050,BS_0004374
868,BS_0004199,BS_0003144
870,BS_0002286,BS_0006521
872,BS_0000070,BS_0009488
874,BS_0000119,BS_0007181
877,BS_0006855,BS_0001728
878,BS_0002164,BS_0008412
880,BS_0001294,BS_0008117
885,BS_0009125,BS_0004052
887,BS_0008166,BS_0002110
890,BS_0003169,BS_0009127
892,BS_0004219,BS_0000256
894,BS_0004396,BS_0003273
895,BS_0001003,BS_0001371
897,BS_0002452,BS_0008548
899,BS_0001941,BS_0004235
900,BS_0002724,BS_0007020
901,BS_0002923,BS_0003732
902,BS_0001469,BS_0003161
906,BS_0003642,BS_0006004
910,BS_0006521,BS_0007252
912,BS_0000476,BS_0008238
913,BS_0004394,BS_0004883
914,BS_0001317,BS_0008022
915,BS_0009124,BS_0006240
916,BS_0007570,BS_0003207
917,BS_0001841,BS_0000387
918,BS_0008818,BS_0003521
919,BS_0009080,BS_0003453
920,BS_0001782,BS_0009460
921,BS_0003188,BS_0000447
923,BS_0006869,BS_0003757
924,BS_0001851,BS_0000933
927,BS_0008520,BS_0005692
929,BS_0006687,BS_0008413
932,BS_0001302,BS_0003359
933,BS_0001083,BS_0009288
934,BS_0003312,BS_0006385
936,BS_0007113,BS_0006505
938,BS_0004834,BS_0006275
941,BS_0002445,BS_0003359
942,BS_0008526,BS_0007726
944,BS_0005757,BS_0004453
945,BS_0009148,BS_0008187
946,BS_0006493,BS_0005838
947,BS_0000763,BS_0000238
948,BS_0003676,BS_0006683
949,BS_0000663,BS_0001275
950,BS_0003194,BS_0007316
952,BS_0007858,BS_0004100
953,BS_0003965,BS_0004369
954,BS_0008954,BS_0000623
956,BS_0006150,BS_0005636
957,BS_0001704,BS_0000693
958,BS_0000242,BS_0007424
961,BS_0003093,BS_0008748
962,BS_0002164,BS_0000169
965,BS_0003361,BS_0009206
967,BS_0000100,BS_0006770
968,BS_0001234,BS_0005135
970,BS_0005894,BS_0006245
971,BS_0000632,BS_0001728
974,BS_0001302,BS_0005539
975,BS_0001490,BS_0000400
978,BS_0005028,BS_0001088
979,BS_0004547,BS_0000574
982,BS_0000442,BS_0004047
983,BS_0003411,BS_0005541
985,BS_0006867,BS_0006823
987,BS_0001177,BS_0006019
991,BS_0002467,BS_0004876
993,BS_0006062,BS_0009515
994,BS_0008209,BS_0005339
995,BS_0000337,BS_0004158
997,BS_0004192,BS_0003256
998,BS_0005991,BS_0001572
999,BS_0003828,BS_0002844
1000,BS_0003953,BS_0005739
1001,BS_0009185,BS_0001206
1002,BS_0001010,BS_0008484
1007,BS_0007744,BS_0002777
1014,BS_0000405,BS_0003232
1016,BS_0008932,BS_0002259
1018,BS_0009324,BS_0005870
1021,BS_0002979,BS_0001694
1023,BS_0005157,BS_0008994
1024,BS_0001743,BS_0002194
1025,BS_0005224,BS_0000401
1028,BS_0003314,BS_0007435
1029,BS_0002152,BS_0007606
1030,BS_0003243,BS_0005942
1031,BS_0007363,BS_0000426
1032,BS_0002504,BS_0005722
1035,BS_0003165,BS_0000623
1036,BS_0008621,BS_0000252
1037,BS_0004274,BS_0004709
1038,BS_0006521,BS_0008817
1040,BS_0001524,BS_0001656
1044,BS_0003292,BS_0003952
1046,BS_0005490,BS_0002978
1048,BS_0000169,BS_0004491
1050,BS_0006841,BS_0003037
1051,BS_0005795,BS_0009035
1052,BS_0004150,BS_0002874
1055,BS_0000256,BS_0008831
1056,BS_0007751,BS_0001981
1057,BS_0001118,BS_0009619
1060,BS_0000271,BS_0001538
1064,BS_0001737,BS_0000118
1065,BS_0000561,BS_0003419
1066,BS_0004679,BS_0005003
1067,BS_0003453,BS_0002623
1069,BS_0008281,BS_0001638
1072,BS_0000261,BS_0004394
1073,BS_0001096,BS_0006166
1074,BS_0004262,BS_0002210
1078,BS_0002504,BS_0008313
1079,BS_0005552,BS_0004710
1080,BS_0005355,BS_0006509
1082,BS_0006535,BS_0000827
1084,BS_0004301,BS_0000290
1085,BS_0003386,BS_0003207
1086,BS_0000781,BS_0000264
1088,BS_0000028,BS_0007561
1090,BS_0004679,BS_0004741
1091,BS_0002250,BS_0005282
1092,BS_0005902,BS_0002166
1094,BS_0003681,BS_0008321
1095,BS_0001736,BS_0008548
1096,BS_0006063,BS_0008763
1100,BS_0000607,BS_0000694
1105,BS_0003162,BS_0000459
1106,BS_0003165,BS_0005711
1109,BS_0008474,BS_0002602
1111,BS_0006535,BS_0004369
1112,BS_0008474,BS_0006346
1113,BS_0006889,BS_0000383
1114,BS_0004662,BS_0005634
1119,BS_0001541,BS_0000400
1121,BS_0007568,BS_0005251
1122,BS_0007568,BS_0006847
1125,BS_0005355,BS_0004371
1127,BS_0007740,BS_0000430
1129,BS_0003707,BS_0004702
1130,BS_0009156,BS_0006746
1131,BS_0007338,BS_0009276
1132,BS_0003764,BS_0001306
1134,BS_0000148,BS_0006639
1136,BS_0002432,BS_0009611
1138,BS_0008327,BS_0002492
1139,BS_0006321,BS_0005025
1142,BS_0000337,BS_0003952
1143,BS_0002433,BS_0005978
1144,BS_0000400,BS_0002439
1145,BS_0008474,BS_0000337
1148,BS_0008232,BS_0004917
1152,BS_0001896,BS_0002509
1154,BS_0003868,BS_0009384
1156,BS_0002555,BS_0007013
1157,BS_0003329,BS_0004215
1158,BS_0005355,BS_0000302
1159,BS_0002979,BS_0000371
1160,BS_0003764,BS_0006102
1161,BS_0001798,BS_0000965
1162,BS_0002357,BS_0006237
1163,BS_0009126,BS_0001306
1165,BS_0005849,BS_0003256
1168,BS_0000429,BS_0003310
1169,BS_0003194,BS_0003462
1170,BS_0006304,BS_0004962
1171,BS_0000496,BS_0003067
1172,BS_0003302,BS_0001482
1173,BS_0007113,BS_0008975
1174,BS_0002347,BS_0007642
1176,BS_0009350,BS_0007624
1177,BS_0007037,BS_0004551
1178,BS_0003678,BS_0008321
1179,BS_0003515,BS_0003720
1182,BS_0000781,BS_0001008
1183,BS_0001111,BS_0000595
1185,BS_0000689,BS_0003599
1187,BS_0005317,BS_0005236
1190,BS_0005000,BS_0008693
1193,BS_0000876,BS_0000892
1196,BS_0001787,BS_0000261
1198,BS_0002893,BS_0005601
1199,BS_0008413,BS_0000626
1200,BS_0001096,BS_0002504
1201,BS_0003677,BS_0000442
1202,BS_0000259,BS_0005868
1203,BS_0006855,BS_0003420
1204,BS_0003128,BS_0009565
1205,BS_0006687,BS_0001622
1206,BS_0000769,BS_0000705
1207,BS_0000737,BS_0005441
1208,BS_0008626,BS_0001353
1209,BS_0000763,BS_0003677
1210,BS_0002194,BS_0003631
1211,BS_0001288,BS_0002534
1212,BS_0000632,BS_0003720
1213,BS_0005355,BS_0005183
1214,BS_0003411,BS_0000459
1215,BS_0003764,BS_0000264
1219,BS_0001320,BS_0009459
1220,BS_0003341,BS_0007653
1221,BS_0001736,BS_0003514
1222,BS_0008660,BS_0008270
1223,BS_0004244,BS_0006807
1225,BS_0000302,BS_0008243
1227,BS_0009349,BS_0003789
1228,BS_0003376,BS_0004966
1229,BS_0002968,BS_0004994
1230,BS_0003173,BS_0008392
1232,BS_0003194,BS_0002504
1234,BS_0005330,BS_0006025
1236,BS_0007882,BS_0005208
1237,BS_0008118,BS_0002883
1238,BS_0001877,BS_0000174
1239,BS_0008256,BS_0007918
1240,BS_0001415,BS_0003627
1241,BS_0006196,BS_0002228
1242,BS_0005087,BS_0005383
1245,BS_0006930,BS_0006157
1248,BS_0002362,BS_0005558
1249,BS_0002916,BS_0005035
1250,BS_0008392,BS_0008953
1251,BS_0000291,BS_0001671
1253,BS_0006237,BS_0006102
1254,BS_0008648,BS_0006944
1256,BS_0005514,BS_0008392
1257,BS_0003173,BS_0008413
1258,BS_0005922,BS_0005711
1259,BS_0008653,BS_0002844
1260,BS_0008927,BS_0000802
1261,BS_0005958,BS_0002012
1263,BS_0003261,BS_0002702
1266,BS_0000749,BS_0009404
1267,BS_0001346,BS_0006543
1269,BS_0000093,BS_0007276
1270,BS_0003359,BS_0008253
1271,BS_0001113,BS_0001625
1272,BS_0005657,BS_0007426
1273,BS_0006687,BS_0008417
1276,BS_0002869,BS_0000238
1277,BS_0008408,BS_0002846
1278,BS_0002602,BS_0003324
1280,BS_0005301,BS_0002160
1282,BS_0006841,BS_0005634
1286,BS_0003468,BS_0002014
1288,BS_0000733,BS_0003359
1292,BS_0005706,BS_0005465
1293,BS_0001302,BS_0009463
1294,BS_0009566,BS_0009222
1295,BS_0006010,BS_0007976
1298,BS_0006127,BS_0005719
1299,BS_0003633,BS_0006248
1300,BS_0004724,BS_0004151
1301,BS_0001415,BS_0003165
1303,BS_0004275,BS_0003305
1304,BS_0008005,BS_0007863
1305,BS_0008504,BS_0004394
1306,BS_0001861,BS_0005801
1307,BS_0005739,BS_0004105
1312,BS_0002185,BS_0000780
1314,BS_0001661,BS_0006025
1315,BS_0007283,BS_0006907
1316,BS_0004724,BS_0004105
1317,BS_0001007,BS_0009549
1320,BS_0007763,BS_0004421
1322,BS_0006170,BS_0005460
1323,BS_0009623,BS_0006432
1324,BS_0004356,BS_0001844
1325,BS_0006803,BS_0005409
1327,BS_0008653,BS_0003952
1329,BS_0006833,BS_0006702
1330,BS_0009417,BS_0001397
1331,BS_0001514,BS_0006923
1332,BS_0003411,BS_0006132
1333,BS_0000047,BS_0005636
1335,BS_0003678,BS_0002164
1336,BS_0001372,BS_0006519
1337,BS_0001140,BS_0009502
1338,BS_0000169,BS_0006775
1339,BS_0008026,BS_0000270
1340,BS_0003423,BS_0002774
1342,BS_0007136,BS_0005301
1343,BS_0004132,BS_0003520
1344,BS_0003797,BS_0009638
1345,BS_0002850,BS_0004132
1347,BS_0007690,BS_0006929
1348,BS_0004359,BS_0003787
1350,BS_0003361,BS_0006237
