,entry1,entry2
166,BS_0000266,BS_0004253
167,BS_0005016,BS_0001795
168,BS_0004768,BS_0008345
171,BS_0003162,BS_0001117
172,BS_0001113,BS_0004706
173,BS_0000025,BS_0003235
174,BS_0003017,BS_0008530
176,BS_0004503,BS_0000761
177,BS_0009119,BS_0008608
178,BS_0001041,BS_0003409
179,BS_0005814,BS_0001286
180,BS_0007228,BS_0001736
181,BS_0002850,BS_0001525
182,BS_0004244,BS_0002357
184,BS_0004475,BS_0002846
185,BS_0008742,BS_0007724
186,BS_0001278,BS_0004702
187,BS_0006687,BS_0001716
188,BS_0002170,BS_0003159
189,BS_0004679,BS_0008250
190,BS_0000066,BS_0000623
191,BS_0002460,BS_0009412
193,BS_0003367,BS_0005830
196,BS_0000703,BS_0008217
197,BS_0008431,BS_0009533
198,BS_0002532,BS_0005132
199,BS_0001410,BS_0000808
200,BS_0008608,BS_0008650
201,BS_0002193,BS_0005621
202,BS_0003681,BS_0000694
204,BS_0003564,BS_0009092
205,BS_0003627,BS_0000400
206,BS_0005671,BS_0004476
207,BS_0009126,BS_0003161
208,BS_0000188,BS_0004477
209,BS_0007570,BS_0008253
210,BS_0006649,BS_0000827
211,BS_0005943,BS_0000129
212,BS_0004369,BS_0001275
213,BS_0004706,BS_0002390
214,BS_0008980,BS_0002737
215,BS_0002599,BS_0003953
216,BS_0002269,BS_0003520
217,BS_0001542,BS_0000400
218,BS_0005837,BS_0006494
220,BS_0009491,BS_0008647
221,BS_0003423,BS_0002591
222,BS_0001087,BS_0005069
223,BS_0006925,BS_0000333
224,BS_0004856,BS_0008647
225,BS_0006008,BS_0004274
227,BS_0004453,BS_0001333
228,BS_0003763,BS_0001647
229,BS_0004439,BS_0005919
230,BS_0005186,BS_0003720
231,BS_0000547,BS_0000773
232,BS_0003585,BS_0003235
233,BS_0003988,BS_0006129
234,BS_0001475,BS_0006985
235,BS_0002844,BS_0003547
236,BS_0004961,BS_0003302
240,BS_0001779,BS_0005533
241,BS_0005917,BS_0001275
242,BS_0002774,BS_0002458
244,BS_0003543,BS_0006024
246,BS_0008363,BS_0000718
247,BS_0005676,BS_0005636
248,BS_0001431,BS_0007956
250,BS_0004679,BS_0004476
251,BS_0001410,BS_0000764
252,BS_0004473,BS_0004874
253,BS_0002469,BS_0004339
254,BS_0005922,BS_0002846
255,BS_0008413,BS_0005398
256,BS_0003764,BS_0005988
258,BS_0006112,BS_0006611
259,BS_0009569,BS_0008677
261,BS_0002141,BS_0004920
262,BS_0004283,BS_0005298
263,BS_0000003,BS_0001300
264,BS_0005632,BS_0002397
266,BS_0000003,BS_0001010
267,BS_0000745,BS_0002250
268,BS_0008029,BS_0000401
269,BS_0008441,BS_0007194
271,BS_0006839,BS_0000963
272,BS_0002243,BS_0008952
273,BS_0002809,BS_0006582
275,BS_0002250,BS_0003509
276,BS_0000401,BS_0001842
277,BS_0001469,BS_0008392
278,BS_0009583,BS_0001152
279,BS_0006509,BS_0001603
281,BS_0002506,BS_0006150
282,BS_0000345,BS_0003256
283,BS_0008677,BS_0003102
284,BS_0002992,BS_0002682
285,BS_0007171,BS_0000646
286,BS_0002595,BS_0007712
287,BS_0007167,BS_0003222
290,BS_0005468,BS_0007928
291,BS_0003515,BS_0007716
293,BS_0005691,BS_0001626
294,BS_0003119,BS_0000448
295,BS_0003161,BS_0003359
298,BS_0005183,BS_0000921
299,BS_0000261,BS_0003827
300,BS_0004325,BS_0003993
301,BS_0000337,BS_0002170
303,BS_0001410,BS_0003197
305,BS_0004259,BS_0005850
306,BS_0007512,BS_0005073
307,BS_0005565,BS_0002308
313,BS_0007772,BS_0000100
316,BS_0001494,BS_0003613
317,BS_0004158,BS_0000240
318,BS_0003181,BS_0000705
319,BS_0007334,BS_0001524
321,BS_0001278,BS_0001010
325,BS_0000600,BS_0000457
326,BS_0005690,BS_0005175
328,BS_0000236,BS_0008469
329,BS_0001274,BS_0009052
332,BS_0006396,BS_0004803
333,BS_0006094,BS_0008001
338,BS_0003171,BS_0003588
341,BS_0000266,BS_0006025
342,BS_0002227,BS_0000367
346,BS_0003153,BS_0000528
347,BS_0005604,BS_0001905
348,BS_0003720,BS_0000827
351,BS_0001199,BS_0005860
352,BS_0009393,BS_0004609
354,BS_0007198,BS_0000261
357,BS_0004186,BS_0003309
358,BS_0001588,BS_0002598
359,BS_0002390,BS_0004926
361,BS_0003576,BS_0004371
362,BS_0003164,BS_0003169
364,BS_0006685,BS_0002977
366,BS_0000345,BS_0001531
368,BS_0003293,BS_0002437
369,BS_0007893,BS_0008817
373,BS_0003380,BS_0000895
374,BS_0006864,BS_0001583
377,BS_0001337,BS_0001784
378,BS_0003881,BS_0004330
380,BS_0006092,BS_0003970
381,BS_0005234,BS_0005930
382,BS_0003170,BS_0003171
384,BS_0008993,BS_0001936
385,BS_0004762,BS_0007640
390,BS_0006896,BS_0004411
391,BS_0004496,BS_0005012
392,BS_0003162,BS_0002550
393,BS_0005930,BS_0001572
395,BS_0002270,BS_0005604
396,BS_0006768,BS_0006037
397,BS_0007893,BS_0006193
399,BS_0003169,BS_0002503
400,BS_0003202,BS_0002146
401,BS_0001439,BS_0002497
402,BS_0003181,BS_0007891
403,BS_0005302,BS_0007296
405,BS_0008607,BS_0003572
406,BS_0006248,BS_0007798
407,BS_0002394,BS_0003336
408,BS_0006717,BS_0009547
409,BS_0002415,BS_0002846
410,BS_0002170,BS_0000003
412,BS_0004009,BS_0008657
413,BS_0009129,BS_0004998
414,BS_0001972,BS_0005297
415,BS_0005533,BS_0003169
417,BS_0005251,BS_0004267
418,BS_0008452,BS_0002675
419,BS_0001533,BS_0005838
420,BS_0003302,BS_0001486
422,BS_0002710,BS_0002849
423,BS_0003572,BS_0004868
424,BS_0008134,BS_0004215
425,BS_0002287,BS_0003822
426,BS_0001041,BS_0005533
428,BS_0004480,BS_0007216
429,BS_0005707,BS_0009401
430,BS_0004679,BS_0001905
431,BS_0003421,BS_0004992
433,BS_0002618,BS_0002909
434,BS_0002590,BS_0007653
435,BS_0004936,BS_0002504
437,BS_0002655,BS_0006864
438,BS_0005183,BS_0005781
439,BS_0008363,BS_0004836
441,BS_0002778,BS_0004369
442,BS_0003119,BS_0005722
443,BS_0008394,BS_0004537
444,BS_0008653,BS_0007235
445,BS_0006600,BS_0000690
447,BS_0003165,BS_0005850
448,BS_0002019,BS_0005408
450,BS_0004851,BS_0002110
452,BS_0003957,BS_0008653
454,BS_0007880,BS_0002047
456,BS_0003172,BS_0002909
457,BS_0008392,BS_0001732
458,BS_0007615,BS_0009238
459,BS_0004147,BS_0000761
460,BS_0000337,BS_0006868
461,BS_0007404,BS_0007823
462,BS_0005436,BS_0009533
464,BS_0000916,BS_0005024
465,BS_0000266,BS_0004259
466,BS_0003320,BS_0001137
467,BS_0005355,BS_0003072
468,BS_0005248,BS_0002435
469,BS_0007698,BS_0007175
470,BS_0000547,BS_0003838
471,BS_0008817,BS_0003419
472,BS_0003313,BS_0008474
473,BS_0002141,BS_0000400
474,BS_0008474,BS_0002748
475,BS_0004699,BS_0001952
477,BS_0001411,BS_0005041
479,BS_0009517,BS_0009146
480,BS_0007985,BS_0005838
482,BS_0006709,BS_0008332
483,BS_0001737,BS_0006019
486,BS_0003824,BS_0003383
488,BS_0001896,BS_0001195
489,BS_0004192,BS_0003032
492,BS_0000718,BS_0003827
493,BS_0004894,BS_0000774
494,BS_0006671,BS_0003235
495,BS_0005887,BS_0004749
496,BS_0002132,BS_0004356
497,BS_0001064,BS_0003197
501,BS_0007703,BS_0009376
502,BS_0008825,BS_0007261
503,BS_0001743,BS_0007706
508,BS_0000763,BS_0008526
510,BS_0006671,BS_0000635
511,BS_0003564,BS_0005850
513,BS_0002042,BS_0005950
514,BS_0001008,BS_0007758
515,BS_0006653,BS_0007989
516,BS_0002785,BS_0008675
517,BS_0006589,BS_0009543
518,BS_0007032,BS_0002400
519,BS_0006836,BS_0000736
521,BS_0006687,BS_0002886
522,BS_0003080,BS_0006170
523,BS_0006135,BS_0002322
524,BS_0000593,BS_0002287
525,BS_0000131,BS_0004174
526,BS_0003740,BS_0004810
528,BS_0000547,BS_0005892
530,BS_0008029,BS_0006775
531,BS_0000111,BS_0005086
532,BS_0005238,BS_0003409
533,BS_0006535,BS_0004874
534,BS_0000031,BS_0000087
536,BS_0006024,BS_0001763
539,BS_0000448,BS_0006841
540,BS_0002223,BS_0005830
541,BS_0001145,BS_0000490
542,BS_0005433,BS_0001383
544,BS_0002570,BS_0007145
548,BS_0006024,BS_0005923
551,BS_0002170,BS_0003556
553,BS_0002169,BS_0007949
555,BS_0003293,BS_0009026
557,BS_0007232,BS_0008157
558,BS_0008858,BS_0003593
561,BS_0009258,BS_0002942
563,BS_0000048,BS_0001782
564,BS_0005308,BS_0007575
565,BS_0003364,BS_0005724
567,BS_0008653,BS_0003953
568,BS_0005579,BS_0000532
570,BS_0004243,BS_0000238
571,BS_0006521,BS_0008413
572,BS_0006739,BS_0007849
573,BS_0004375,BS_0003197
575,BS_0005994,BS_0009131
576,BS_0000045,BS_0000373
577,BS_0004679,BS_0002099
578,BS_0004862,BS_0006506
579,BS_0000136,BS_0004634
580,BS_0008474,BS_0002846
581,BS_0009316,BS_0001138
582,BS_0003256,BS_0008417
584,BS_0007179,BS_0001628
585,BS_0003168,BS_0004150
586,BS_0007716,BS_0005290
587,BS_0001112,BS_0006018
588,BS_0001774,BS_0001286
589,BS_0006130,BS_0007960
590,BS_0003289,BS_0005269
591,BS_0009440,BS_0000691
594,BS_0003162,BS_0006277
595,BS_0002042,BS_0003690
596,BS_0000373,BS_0001306
597,BS_0003679,BS_0002942
599,BS_0006150,BS_0003361
601,BS_0003383,BS_0003151
603,BS_0008844,BS_0003795
606,BS_0005999,BS_0006713
607,BS_0001302,BS_0002503
609,BS_0009558,BS_0005776
610,BS_0005091,BS_0000208
611,BS_0004396,BS_0003197
614,BS_0002869,BS_0005328
615,BS_0008474,BS_0001410
616,BS_0003764,BS_0002590
617,BS_0003577,BS_0005541
618,BS_0002623,BS_0001668
619,BS_0007653,BS_0008253
620,BS_0002590,BS_0004376
621,BS_0004818,BS_0004709
622,BS_0009063,BS_0000400
624,BS_0000264,BS_0005059
625,BS_0005201,BS_0002602
626,BS_0005872,BS_0003551
627,BS_0004477,BS_0000087
628,BS_0005584,BS_0003204
629,BS_0008249,BS_0004540
630,BS_0003165,BS_0004092
631,BS_0007991,BS_0002186
632,BS_0006940,BS_0000108
633,BS_0001777,BS_0008493
634,BS_0007798,BS_0004050
636,BS_0005342,BS_0003295
637,BS_0007807,BS_0005662
638,BS_0006024,BS_0006181
640,BS_0003952,BS_0007550
642,BS_0003385,BS_0006864
643,BS_0002773,BS_0003520
644,BS_0002948,BS_0000383
645,BS_0008957,BS_0003216
646,BS_0007027,BS_0003663
647,BS_0000401,BS_0001496
648,BS_0008504,BS_0002288
649,BS_0005313,BS_0000401
650,BS_0005718,BS_0000746
652,BS_0000401,BS_0001405
653,BS_0005318,BS_0008097
654,BS_0009360,BS_0004005
655,BS_0002436,BS_0002909
656,BS_0001662,BS_0007121
658,BS_0003162,BS_0008243
659,BS_0008839,BS_0000564
660,BS_0006018,BS_0004707
661,BS_0001175,BS_0007679
662,BS_0007002,BS_0001836
664,BS_0000654,BS_0001737
667,BS_0001111,BS_0004741
668,BS_0002883,BS_0006581
669,BS_0004175,BS_0004259
670,BS_0008849,BS_0009330
671,BS_0002083,BS_0006278
672,BS_0001787,BS_0003564
673,BS_0002723,BS_0009617
674,BS_0000188,BS_0005014
675,BS_0004561,BS_0000685
676,BS_0000178,BS_0005358
677,BS_0002383,BS_0000836
678,BS_0005355,BS_0003838
679,BS_0004637,BS_0000930
680,BS_0001615,BS_0000654
682,BS_0004359,BS_0009320
683,BS_0008642,BS_0006259
684,BS_0009131,BS_0004376
685,BS_0002926,BS_0005514
689,BS_0002216,BS_0009545
691,BS_0001024,BS_0001189
692,BS_0002365,BS_0000169
693,BS_0001369,BS_0000590
694,BS_0002819,BS_0002519
695,BS_0005838,BS_0006535
697,BS_0001306,BS_0007316
698,BS_0006521,BS_0001158
699,BS_0000649,BS_0004137
700,BS_0005620,BS_0006680
702,BS_0004706,BS_0004132
703,BS_0007798,BS_0009615
704,BS_0001041,BS_0002049
705,BS_0003957,BS_0000827
706,BS_0003793,BS_0001854
707,BS_0001469,BS_0003556
709,BS_0001119,BS_0002608
710,BS_0000266,BS_0003359
713,BS_0001735,BS_0002049
715,BS_0003200,BS_0001838
716,BS_0006868,BS_0004399
718,BS_0003479,BS_0001140
719,BS_0009417,BS_0003878
721,BS_0009407,BS_0006880
722,BS_0001691,BS_0001690
724,BS_0004662,BS_0003564
725,BS_0004477,BS_0006193
726,BS_0002170,BS_0006521
727,BS_0004449,BS_0001615
730,BS_0002370,BS_0000760
731,BS_0007671,BS_0004803
733,BS_0003119,BS_0009006
734,BS_0007247,BS_0006381
735,BS_0005830,BS_0003965
736,BS_0001119,BS_0003512
737,BS_0003037,BS_0008413
738,BS_0002846,BS_0007390
739,BS_0002657,BS_0003965
742,BS_0009526,BS_0002678
744,BS_0009408,BS_0003716
745,BS_0001195,BS_0008126
748,BS_0006337,BS_0003603
750,BS_0000958,BS_0001941
752,BS_0000216,BS_0003253
753,BS_0007411,BS_0001910
754,BS_0001500,BS_0005080
755,BS_0007245,BS_0006046
757,BS_0005367,BS_0002064
758,BS_0002792,BS_0006930
759,BS_0004770,BS_0001754
760,BS_0003672,BS_0005455
761,BS_0000336,BS_0004399
762,BS_0003309,BS_0006025
763,BS_0007804,BS_0005004
765,BS_0004402,BS_0007915
766,BS_0001140,BS_0001635
768,BS_0005398,BS_0000238
769,BS_0001976,BS_0000844
770,BS_0000623,BS_0008349
772,BS_0008253,BS_0006016
774,BS_0001422,BS_0005544
775,BS_0004122,BS_0006236
776,BS_0004854,BS_0000265
778,BS_0001469,BS_0002288
779,BS_0000345,BS_0000390
783,BS_0008505,BS_0003316
784,BS_0000763,BS_0005172
786,BS_0000774,BS_0004639
787,BS_0007131,BS_0005915
788,BS_0004244,BS_0001598
789,BS_0009557,BS_0000069
790,BS_0006193,BS_0009572
792,BS_0001117,BS_0006868
793,BS_0002778,BS_0001275
797,BS_0002364,BS_0009055
798,BS_0000285,BS_0001680
799,BS_0001615,BS_0002846
800,BS_0003423,BS_0008300
803,BS_0006150,BS_0005146
804,BS_0008581,BS_0006281
805,BS_0005541,BS_0006059
807,BS_0000387,BS_0005578
808,BS_0003522,BS_0001877
809,BS_0000401,BS_0000590
811,BS_0005060,BS_0008133
812,BS_0005183,BS_0007575
813,BS_0003163,BS_0005146
814,BS_0008680,BS_0007614
816,BS_0005482,BS_0005839
817,BS_0008960,BS_0007241
818,BS_0001415,BS_0006749
820,BS_0005719,BS_0001506
822,BS_0004173,BS_0005409
825,BS_0005156,BS_0004768
827,BS_0002618,BS_0002569
828,BS_0001800,BS_0004175
830,BS_0004259,BS_0006841
831,BS_0000003,BS_0002288
832,BS_0008194,BS_0002613
833,BS_0006509,BS_0001154
834,BS_0006793,BS_0000721
836,BS_0006703,BS_0001281
837,BS_0001490,BS_0003613
839,BS_0005923,BS_0005539
840,BS_0005355,BS_0001410
841,BS_0003699,BS_0002309
842,BS_0005485,BS_0008477
843,BS_0003162,BS_0001886
844,BS_0003764,BS_0003336
845,BS_0003784,BS_0008790
846,BS_0005541,BS_0005059
848,BS_0003681,BS_0000264
849,BS_0002618,BS_0009092
850,BS_0006244,BS_0008074
851,BS_0009286,BS_0003478
852,BS_0000373,BS_0004709
855,BS_0003547,BS_0000808
856,BS_0007230,BS_0000671
857,BS_0004380,BS_0009137
858,BS_0004316,BS_0001314
859,BS_0007074,BS_0000992
861,BS_0003332,BS_0005636
864,BS_0006521,BS_0003520
865,BS_0001674,BS_0008138
866,BS_0000712,BS_0000548
868,BS_0004199,BS_0003144
869,BS_0002312,BS_0001625
871,BS_0009195,BS_0006503
873,BS_0006839,BS_0004768
874,BS_0000119,BS_0007181
875,BS_0004749,BS_0007825
876,BS_0008443,BS_0005574
878,BS_0002164,BS_0008412
882,BS_0005923,BS_0000746
884,BS_0006292,BS_0002216
885,BS_0009125,BS_0004052
886,BS_0000352,BS_0003944
890,BS_0003169,BS_0009127
895,BS_0001003,BS_0001371
896,BS_0003434,BS_0006096
897,BS_0002452,BS_0008548
898,BS_0005646,BS_0008867
899,BS_0001941,BS_0004235
900,BS_0002724,BS_0007020
902,BS_0001469,BS_0003161
905,BS_0001494,BS_0003242
906,BS_0003642,BS_0006004
907,BS_0002872,BS_0009472
909,BS_0003158,BS_0006059
910,BS_0006521,BS_0007252
911,BS_0002818,BS_0003200
913,BS_0004394,BS_0004883
914,BS_0001317,BS_0008022
915,BS_0009124,BS_0006240
916,BS_0007570,BS_0003207
917,BS_0001841,BS_0000387
918,BS_0008818,BS_0003521
921,BS_0003188,BS_0000447
922,BS_0004449,BS_0009063
924,BS_0001851,BS_0000933
925,BS_0003953,BS_0000761
926,BS_0003301,BS_0003121
927,BS_0008520,BS_0005692
928,BS_0004835,BS_0008468
929,BS_0006687,BS_0008413
930,BS_0005310,BS_0004642
932,BS_0001302,BS_0003359
934,BS_0003312,BS_0006385
935,BS_0005565,BS_0008392
936,BS_0007113,BS_0006505
937,BS_0005355,BS_0002299
938,BS_0004834,BS_0006275
939,BS_0009393,BS_0000232
940,BS_0005654,BS_0006641
941,BS_0002445,BS_0003359
942,BS_0008526,BS_0007726
943,BS_0003195,BS_0003988
946,BS_0006493,BS_0005838
947,BS_0000763,BS_0000238
948,BS_0003676,BS_0006683
949,BS_0000663,BS_0001275
951,BS_0003556,BS_0000336
952,BS_0007858,BS_0004100
953,BS_0003965,BS_0004369
955,BS_0000219,BS_0000309
956,BS_0006150,BS_0005636
957,BS_0001704,BS_0000693
958,BS_0000242,BS_0007424
959,BS_0008492,BS_0000725
960,BS_0003731,BS_0005864
962,BS_0002164,BS_0000169
963,BS_0006661,BS_0003673
964,BS_0002170,BS_0009130
967,BS_0000100,BS_0006770
968,BS_0001234,BS_0005135
969,BS_0008817,BS_0003560
972,BS_0006868,BS_0002569
973,BS_0000621,BS_0007190
974,BS_0001302,BS_0005539
975,BS_0001490,BS_0000400
976,BS_0009063,BS_0000718
977,BS_0003118,BS_0005945
979,BS_0004547,BS_0000574
980,BS_0009368,BS_0002569
981,BS_0001567,BS_0000522
983,BS_0003411,BS_0005541
985,BS_0006867,BS_0006823
986,BS_0008505,BS_0004394
987,BS_0001177,BS_0006019
988,BS_0003157,BS_0003409
989,BS_0001179,BS_0002005
990,BS_0004281,BS_0008817
991,BS_0002467,BS_0004876
994,BS_0008209,BS_0005339
995,BS_0000337,BS_0004158
997,BS_0004192,BS_0003256
998,BS_0005991,BS_0001572
999,BS_0003828,BS_0002844
1000,BS_0003953,BS_0005739
1003,BS_0003574,BS_0000641
1007,BS_0007744,BS_0002777
1009,BS_0001053,BS_0008775
1010,BS_0001300,BS_0003336
1011,BS_0001288,BS_0007249
1012,BS_0004449,BS_0006671
1013,BS_0003293,BS_0001275
1014,BS_0000405,BS_0003232
1015,BS_0003209,BS_0003011
1017,BS_0002861,BS_0003516
1018,BS_0009324,BS_0005870
1020,BS_0002872,BS_0001532
1022,BS_0002688,BS_0009093
1023,BS_0005157,BS_0008994
1024,BS_0001743,BS_0002194
1025,BS_0005224,BS_0000401
1026,BS_0004393,BS_0003469
1028,BS_0003314,BS_0007435
1030,BS_0003243,BS_0005942
1032,BS_0002504,BS_0005722
1033,BS_0009622,BS_0007653
1035,BS_0003165,BS_0000623
1037,BS_0004274,BS_0004709
1038,BS_0006521,BS_0008817
1039,BS_0002892,BS_0007109
1040,BS_0001524,BS_0001656
1041,BS_0008539,BS_0008426
1042,BS_0003681,BS_0004768
1043,BS_0007645,BS_0004637
1044,BS_0003292,BS_0003952
1048,BS_0000169,BS_0004491
1049,BS_0000622,BS_0007129
1050,BS_0006841,BS_0003037
1052,BS_0004150,BS_0002874
1053,BS_0003564,BS_0000963
1054,BS_0001379,BS_0002001
1056,BS_0007751,BS_0001981
1057,BS_0001118,BS_0009619
1058,BS_0000336,BS_0002869
1060,BS_0000271,BS_0001538
1061,BS_0003824,BS_0000025
1062,BS_0007004,BS_0008536
1064,BS_0001737,BS_0000118
1065,BS_0000561,BS_0003419
1068,BS_0002287,BS_0003659
1070,BS_0003293,BS_0004142
1071,BS_0002569,BS_0005738
1072,BS_0000261,BS_0004394
1074,BS_0004262,BS_0002210
1075,BS_0000336,BS_0000694
1077,BS_0000003,BS_0003320
1078,BS_0002504,BS_0008313
1079,BS_0005552,BS_0004710
1080,BS_0005355,BS_0006509
1081,BS_0002434,BS_0006962
1082,BS_0006535,BS_0000827
1083,BS_0005988,BS_0003181
1084,BS_0004301,BS_0000290
1085,BS_0003386,BS_0003207
1086,BS_0000781,BS_0000264
1088,BS_0000028,BS_0007561
1089,BS_0005059,BS_0003988
1090,BS_0004679,BS_0004741
1091,BS_0002250,BS_0005282
1094,BS_0003681,BS_0008321
1095,BS_0001736,BS_0008548
1096,BS_0006063,BS_0008763
1097,BS_0001607,BS_0002925
1098,BS_0003824,BS_0003340
1099,BS_0002466,BS_0002340
1100,BS_0000607,BS_0000694
1102,BS_0003017,BS_0000746
1104,BS_0009063,BS_0000630
1106,BS_0003165,BS_0005711
1107,BS_0008912,BS_0004297
1108,BS_0002304,BS_0003818
1109,BS_0008474,BS_0002602
1110,BS_0000764,BS_0000081
1111,BS_0006535,BS_0004369
1112,BS_0008474,BS_0006346
1113,BS_0006889,BS_0000383
1114,BS_0004662,BS_0005634
1115,BS_0005594,BS_0008412
1116,BS_0008134,BS_0008243
1118,BS_0006229,BS_0007566
1119,BS_0001541,BS_0000400
1120,BS_0003385,BS_0003209
1121,BS_0007568,BS_0005251
1122,BS_0007568,BS_0006847
1123,BS_0009363,BS_0001571
1125,BS_0005355,BS_0004371
1127,BS_0007740,BS_0000430
1128,BS_0007187,BS_0000309
1129,BS_0003707,BS_0004702
1132,BS_0003764,BS_0001306
1133,BS_0006198,BS_0003336
1136,BS_0002432,BS_0009611
1137,BS_0000885,BS_0001300
1138,BS_0008327,BS_0002492
1140,BS_0003336,BS_0002390
1142,BS_0000337,BS_0003952
1144,BS_0000400,BS_0002439
1145,BS_0008474,BS_0000337
1146,BS_0005529,BS_0002287
1147,BS_0000046,BS_0000626
1149,BS_0005061,BS_0000093
1150,BS_0005180,BS_0007041
1152,BS_0001896,BS_0002509
1154,BS_0003868,BS_0009384
1156,BS_0002555,BS_0007013
1157,BS_0003329,BS_0004215
1158,BS_0005355,BS_0000302
1161,BS_0001798,BS_0000965
1163,BS_0009126,BS_0001306
1166,BS_0008506,BS_0004394
1167,BS_0008041,BS_0002194
1168,BS_0000429,BS_0003310
1170,BS_0006304,BS_0004962
1171,BS_0000496,BS_0003067
1172,BS_0003302,BS_0001482
1174,BS_0002347,BS_0007642
1177,BS_0007037,BS_0004551
1178,BS_0003678,BS_0008321
1179,BS_0003515,BS_0003720
1180,BS_0000561,BS_0000336
1181,BS_0001300,BS_0006645
1182,BS_0000781,BS_0001008
1183,BS_0001111,BS_0000595
1185,BS_0000689,BS_0003599
1186,BS_0004189,BS_0005320
1187,BS_0005317,BS_0005236
1188,BS_0003588,BS_0002503
1189,BS_0003332,BS_0002742
1192,BS_0003281,BS_0005472
1193,BS_0000876,BS_0000892
1196,BS_0001787,BS_0000261
1197,BS_0008109,BS_0002701
1198,BS_0002893,BS_0005601
1199,BS_0008413,BS_0000626
1200,BS_0001096,BS_0002504
1202,BS_0000259,BS_0005868
1203,BS_0006855,BS_0003420
1204,BS_0003128,BS_0009565
1205,BS_0006687,BS_0001622
1207,BS_0000737,BS_0005441
1209,BS_0000763,BS_0003677
1211,BS_0001288,BS_0002534
1212,BS_0000632,BS_0003720
1213,BS_0005355,BS_0005183
1215,BS_0003764,BS_0000264
1216,BS_0008505,BS_0003420
1217,BS_0006841,BS_0005778
1218,BS_0007984,BS_0008816
1220,BS_0003341,BS_0007653
1221,BS_0001736,BS_0003514
