,entry1,entry2
176,BS_0004503,BS_0000761
177,BS_0009119,BS_0008608
178,BS_0001041,BS_0003409
179,BS_0005814,BS_0001286
181,BS_0002850,BS_0001525
183,BS_0004934,BS_0007157
185,BS_0008742,BS_0007724
186,BS_0001278,BS_0004702
187,BS_0006687,BS_0001716
188,BS_0002170,BS_0003159
189,BS_0004679,BS_0008250
190,BS_0000066,BS_0000623
191,BS_0002460,BS_0009412
193,BS_0003367,BS_0005830
195,BS_0009600,BS_0001408
197,BS_0008431,BS_0009533
198,BS_0002532,BS_0005132
200,BS_0008608,BS_0008650
201,BS_0002193,BS_0005621
202,BS_0003681,BS_0000694
203,BS_0009136,BS_0005243
205,BS_0003627,BS_0000400
206,BS_0005671,BS_0004476
207,BS_0009126,BS_0003161
208,BS_0000188,BS_0004477
209,BS_0007570,BS_0008253
210,BS_0006649,BS_0000827
211,BS_0005943,BS_0000129
212,BS_0004369,BS_0001275
214,BS_0008980,BS_0002737
215,BS_0002599,BS_0003953
216,BS_0002269,BS_0003520
217,BS_0001542,BS_0000400
218,BS_0005837,BS_0006494
219,BS_0003682,BS_0004963
220,BS_0009491,BS_0008647
223,BS_0006925,BS_0000333
225,BS_0006008,BS_0004274
226,BS_0006014,BS_0009388
228,BS_0003763,BS_0001647
229,BS_0004439,BS_0005919
230,BS_0005186,BS_0003720
231,BS_0000547,BS_0000773
232,BS_0003585,BS_0003235
234,BS_0001475,BS_0006985
235,BS_0002844,BS_0003547
236,BS_0004961,BS_0003302
238,BS_0007047,BS_0006932
239,BS_0003440,BS_0000950
240,BS_0001779,BS_0005533
241,BS_0005917,BS_0001275
242,BS_0002774,BS_0002458
243,BS_0008098,BS_0002939
245,BS_0008900,BS_0006742
246,BS_0008363,BS_0000718
248,BS_0001431,BS_0007956
249,BS_0008395,BS_0008987
250,BS_0004679,BS_0004476
251,BS_0001410,BS_0000764
252,BS_0004473,BS_0004874
253,BS_0002469,BS_0004339
255,BS_0008413,BS_0005398
257,BS_0005971,BS_0002742
258,BS_0006112,BS_0006611
259,BS_0009569,BS_0008677
260,BS_0008695,BS_0005620
263,BS_0000003,BS_0001300
265,BS_0002323,BS_0004615
266,BS_0000003,BS_0001010
267,BS_0000745,BS_0002250
271,BS_0006839,BS_0000963
272,BS_0002243,BS_0008952
273,BS_0002809,BS_0006582
274,BS_0008416,BS_0000435
275,BS_0002250,BS_0003509
277,BS_0001469,BS_0008392
280,BS_0002284,BS_0006638
281,BS_0002506,BS_0006150
282,BS_0000345,BS_0003256
285,BS_0007171,BS_0000646
288,BS_0002517,BS_0004120
289,BS_0004723,BS_0004054
290,BS_0005468,BS_0007928
291,BS_0003515,BS_0007716
292,BS_0006082,BS_0004444
294,BS_0003119,BS_0000448
295,BS_0003161,BS_0003359
296,BS_0006211,BS_0005832
297,BS_0006839,BS_0006132
298,BS_0005183,BS_0000921
300,BS_0004325,BS_0003993
301,BS_0000337,BS_0002170
302,BS_0009210,BS_0008557
303,BS_0001410,BS_0003197
307,BS_0005565,BS_0002308
308,BS_0008032,BS_0009544
310,BS_0002194,BS_0006714
313,BS_0007772,BS_0000100
314,BS_0002839,BS_0004081
315,BS_0000440,BS_0008434
316,BS_0001494,BS_0003613
318,BS_0003181,BS_0000705
319,BS_0007334,BS_0001524
321,BS_0001278,BS_0001010
322,BS_0007634,BS_0004404
323,BS_0007383,BS_0007350
325,BS_0000600,BS_0000457
326,BS_0005690,BS_0005175
329,BS_0001274,BS_0009052
330,BS_0003453,BS_0008253
331,BS_0004554,BS_0004183
332,BS_0006396,BS_0004803
334,BS_0003258,BS_0004585
335,BS_0004941,BS_0007669
337,BS_0001082,BS_0005257
338,BS_0003171,BS_0003588
342,BS_0002227,BS_0000367
343,BS_0002929,BS_0001378
344,BS_0004501,BS_0009366
345,BS_0000442,BS_0003688
346,BS_0003153,BS_0000528
347,BS_0005604,BS_0001905
348,BS_0003720,BS_0000827
355,BS_0001248,BS_0003158
356,BS_0008940,BS_0000302
357,BS_0004186,BS_0003309
358,BS_0001588,BS_0002598
359,BS_0002390,BS_0004926
360,BS_0007833,BS_0009087
362,BS_0003164,BS_0003169
365,BS_0004402,BS_0008166
366,BS_0000345,BS_0001531
367,BS_0004469,BS_0006481
368,BS_0003293,BS_0002437
372,BS_0005122,BS_0001190
373,BS_0003380,BS_0000895
374,BS_0006864,BS_0001583
375,BS_0001694,BS_0008332
376,BS_0000442,BS_0009438
377,BS_0001337,BS_0001784
378,BS_0003881,BS_0004330
379,BS_0001681,BS_0009327
380,BS_0006092,BS_0003970
381,BS_0005234,BS_0005930
382,BS_0003170,BS_0003171
383,BS_0006752,BS_0001900
384,BS_0008993,BS_0001936
385,BS_0004762,BS_0007640
386,BS_0007665,BS_0003434
387,BS_0009026,BS_0008166
389,BS_0003678,BS_0008285
390,BS_0006896,BS_0004411
391,BS_0004496,BS_0005012
392,BS_0003162,BS_0002550
393,BS_0005930,BS_0001572
394,BS_0006718,BS_0006887
395,BS_0002270,BS_0005604
397,BS_0007893,BS_0006193
398,BS_0008449,BS_0005634
399,BS_0003169,BS_0002503
400,BS_0003202,BS_0002146
401,BS_0001439,BS_0002497
402,BS_0003181,BS_0007891
403,BS_0005302,BS_0007296
404,BS_0007027,BS_0007116
406,BS_0006248,BS_0007798
407,BS_0002394,BS_0003336
408,BS_0006717,BS_0009547
410,BS_0002170,BS_0000003
411,BS_0001592,BS_0009272
412,BS_0004009,BS_0008657
413,BS_0009129,BS_0004998
414,BS_0001972,BS_0005297
415,BS_0005533,BS_0003169
416,BS_0002263,BS_0006182
417,BS_0005251,BS_0004267
418,BS_0008452,BS_0002675
420,BS_0003302,BS_0001486
421,BS_0009087,BS_0005894
422,BS_0002710,BS_0002849
423,BS_0003572,BS_0004868
425,BS_0002287,BS_0003822
426,BS_0001041,BS_0005533
429,BS_0005707,BS_0009401
430,BS_0004679,BS_0001905
433,BS_0002618,BS_0002909
435,BS_0004936,BS_0002504
437,BS_0002655,BS_0006864
438,BS_0005183,BS_0005781
439,BS_0008363,BS_0004836
440,BS_0002971,BS_0005989
441,BS_0002778,BS_0004369
442,BS_0003119,BS_0005722
444,BS_0008653,BS_0007235
445,BS_0006600,BS_0000690
449,BS_0008939,BS_0003059
450,BS_0004851,BS_0002110
452,BS_0003957,BS_0008653
454,BS_0007880,BS_0002047
455,BS_0009136,BS_0004883
456,BS_0003172,BS_0002909
459,BS_0004147,BS_0000761
460,BS_0000337,BS_0006868
461,BS_0007404,BS_0007823
464,BS_0000916,BS_0005024
467,BS_0005355,BS_0003072
469,BS_0007698,BS_0007175
470,BS_0000547,BS_0003838
475,BS_0004699,BS_0001952
478,BS_0007496,BS_0009254
479,BS_0009517,BS_0009146
482,BS_0006709,BS_0008332
488,BS_0001896,BS_0001195
489,BS_0004192,BS_0003032
490,BS_0003677,BS_0008285
492,BS_0000718,BS_0003827
493,BS_0004894,BS_0000774
494,BS_0006671,BS_0003235
497,BS_0001064,BS_0003197
498,BS_0002869,BS_0002971
500,BS_0002286,BS_0002415
503,BS_0001743,BS_0007706
504,BS_0004724,BS_0002347
505,BS_0008626,BS_0006915
506,BS_0002842,BS_0008936
507,BS_0007908,BS_0003028
508,BS_0000763,BS_0008526
509,BS_0004601,BS_0006854
510,BS_0006671,BS_0000635
512,BS_0009459,BS_0001506
514,BS_0001008,BS_0007758
516,BS_0002785,BS_0008675
517,BS_0006589,BS_0009543
519,BS_0006836,BS_0000736
520,BS_0003572,BS_0003541
523,BS_0006135,BS_0002322
524,BS_0000593,BS_0002287
525,BS_0000131,BS_0004174
528,BS_0000547,BS_0005892
531,BS_0000111,BS_0005086
532,BS_0005238,BS_0003409
533,BS_0006535,BS_0004874
534,BS_0000031,BS_0000087
535,BS_0008695,BS_0000385
536,BS_0006024,BS_0001763
537,BS_0000442,BS_0009500
538,BS_0003386,BS_0009463
539,BS_0000448,BS_0006841
540,BS_0002223,BS_0005830
541,BS_0001145,BS_0000490
542,BS_0005433,BS_0001383
544,BS_0002570,BS_0007145
547,BS_0002138,BS_0006250
548,BS_0006024,BS_0005923
549,BS_0004030,BS_0005744
550,BS_0002504,BS_0003377
551,BS_0002170,BS_0003556
552,BS_0003513,BS_0007422
554,BS_0006821,BS_0002960
555,BS_0003293,BS_0009026
561,BS_0009258,BS_0002942
564,BS_0005308,BS_0007575
565,BS_0003364,BS_0005724
567,BS_0008653,BS_0003953
568,BS_0005579,BS_0000532
570,BS_0004243,BS_0000238
572,BS_0006739,BS_0007849
574,BS_0000771,BS_0003321
575,BS_0005994,BS_0009131
576,BS_0000045,BS_0000373
577,BS_0004679,BS_0002099
578,BS_0004862,BS_0006506
579,BS_0000136,BS_0004634
581,BS_0009316,BS_0001138
582,BS_0003256,BS_0008417
583,BS_0003409,BS_0002257
584,BS_0007179,BS_0001628
585,BS_0003168,BS_0004150
586,BS_0007716,BS_0005290
588,BS_0001774,BS_0001286
589,BS_0006130,BS_0007960
590,BS_0003289,BS_0005269
591,BS_0009440,BS_0000691
592,BS_0006385,BS_0009589
594,BS_0003162,BS_0006277
596,BS_0000373,BS_0001306
597,BS_0003679,BS_0002942
599,BS_0006150,BS_0003361
600,BS_0003554,BS_0004868
601,BS_0003383,BS_0003151
603,BS_0008844,BS_0003795
605,BS_0009136,BS_0008504
606,BS_0005999,BS_0006713
607,BS_0001302,BS_0002503
609,BS_0009558,BS_0005776
610,BS_0005091,BS_0000208
612,BS_0008853,BS_0008869
613,BS_0007236,BS_0009047
614,BS_0002869,BS_0005328
617,BS_0003577,BS_0005541
618,BS_0002623,BS_0001668
620,BS_0002590,BS_0004376
621,BS_0004818,BS_0004709
622,BS_0009063,BS_0000400
623,BS_0008977,BS_0003732
625,BS_0005201,BS_0002602
626,BS_0005872,BS_0003551
627,BS_0004477,BS_0000087
628,BS_0005584,BS_0003204
629,BS_0008249,BS_0004540
630,BS_0003165,BS_0004092
633,BS_0001777,BS_0008493
634,BS_0007798,BS_0004050
635,BS_0007845,BS_0008538
636,BS_0005342,BS_0003295
637,BS_0007807,BS_0005662
638,BS_0006024,BS_0006181
639,BS_0004596,BS_0003962
640,BS_0003952,BS_0007550
641,BS_0003681,BS_0002962
642,BS_0003385,BS_0006864
643,BS_0002773,BS_0003520
644,BS_0002948,BS_0000383
646,BS_0007027,BS_0003663
647,BS_0000401,BS_0001496
648,BS_0008504,BS_0002288
649,BS_0005313,BS_0000401
650,BS_0005718,BS_0000746
652,BS_0000401,BS_0001405
654,BS_0009360,BS_0004005
655,BS_0002436,BS_0002909
656,BS_0001662,BS_0007121
657,BS_0005971,BS_0003181
658,BS_0003162,BS_0008243
659,BS_0008839,BS_0000564
661,BS_0001175,BS_0007679
662,BS_0007002,BS_0001836
667,BS_0001111,BS_0004741
670,BS_0008849,BS_0009330
672,BS_0001787,BS_0003564
673,BS_0002723,BS_0009617
674,BS_0000188,BS_0005014
675,BS_0004561,BS_0000685
678,BS_0005355,BS_0003838
680,BS_0001615,BS_0000654
682,BS_0004359,BS_0009320
683,BS_0008642,BS_0006259
684,BS_0009131,BS_0004376
686,BS_0008352,BS_0006290
687,BS_0002968,BS_0001678
688,BS_0009013,BS_0006439
689,BS_0002216,BS_0009545
692,BS_0002365,BS_0000169
693,BS_0001369,BS_0000590
694,BS_0002819,BS_0002519
696,BS_0004301,BS_0005040
699,BS_0000649,BS_0004137
700,BS_0005620,BS_0006680
701,BS_0008403,BS_0009494
703,BS_0007798,BS_0009615
704,BS_0001041,BS_0002049
705,BS_0003957,BS_0000827
706,BS_0003793,BS_0001854
707,BS_0001469,BS_0003556
708,BS_0009003,BS_0002773
709,BS_0001119,BS_0002608
711,BS_0003720,BS_0002971
715,BS_0003200,BS_0001838
718,BS_0003479,BS_0001140
719,BS_0009417,BS_0003878
720,BS_0009087,BS_0004040
721,BS_0009407,BS_0006880
722,BS_0001691,BS_0001690
723,BS_0006065,BS_0008673
724,BS_0004662,BS_0003564
725,BS_0004477,BS_0006193
727,BS_0004449,BS_0001615
728,BS_0008273,BS_0007459
730,BS_0002370,BS_0000760
731,BS_0007671,BS_0004803
732,BS_0009277,BS_0008308
733,BS_0003119,BS_0009006
734,BS_0007247,BS_0006381
735,BS_0005830,BS_0003965
736,BS_0001119,BS_0003512
737,BS_0003037,BS_0008413
739,BS_0002657,BS_0003965
742,BS_0009526,BS_0002678
743,BS_0005514,BS_0006237
744,BS_0009408,BS_0003716
745,BS_0001195,BS_0008126
746,BS_0006001,BS_0001271
747,BS_0002971,BS_0000081
750,BS_0000958,BS_0001941
752,BS_0000216,BS_0003253
754,BS_0001500,BS_0005080
758,BS_0002792,BS_0006930
759,BS_0004770,BS_0001754
762,BS_0003309,BS_0006025
764,BS_0001205,BS_0009624
765,BS_0004402,BS_0007915
768,BS_0005398,BS_0000238
769,BS_0001976,BS_0000844
770,BS_0000623,BS_0008349
771,BS_0006978,BS_0003440
772,BS_0008253,BS_0006016
773,BS_0007228,BS_0008379
775,BS_0004122,BS_0006236
778,BS_0001469,BS_0002288
779,BS_0000345,BS_0000390
783,BS_0008505,BS_0003316
784,BS_0000763,BS_0005172
789,BS_0009557,BS_0000069
790,BS_0006193,BS_0009572
792,BS_0001117,BS_0006868
793,BS_0002778,BS_0001275
794,BS_0009608,BS_0002656
795,BS_0007284,BS_0002161
796,BS_0001113,BS_0005971
797,BS_0002364,BS_0009055
798,BS_0000285,BS_0001680
801,BS_0002167,BS_0003603
802,BS_0000776,BS_0006102
803,BS_0006150,BS_0005146
805,BS_0005541,BS_0006059
808,BS_0003522,BS_0001877
809,BS_0000401,BS_0000590
810,BS_0007215,BS_0004009
811,BS_0005060,BS_0008133
812,BS_0005183,BS_0007575
813,BS_0003163,BS_0005146
814,BS_0008680,BS_0007614
815,BS_0002971,BS_0005059
816,BS_0005482,BS_0005839
817,BS_0008960,BS_0007241
820,BS_0005719,BS_0001506
821,BS_0004963,BS_0004507
823,BS_0000442,BS_0003970
824,BS_0004477,BS_0002962
825,BS_0005156,BS_0004768
827,BS_0002618,BS_0002569
828,BS_0001800,BS_0004175
829,BS_0008431,BS_0006245
831,BS_0000003,BS_0002288
832,BS_0008194,BS_0002613
833,BS_0006509,BS_0001154
834,BS_0006793,BS_0000721
835,BS_0002286,BS_0003206
836,BS_0006703,BS_0001281
837,BS_0001490,BS_0003613
838,BS_0001292,BS_0000292
839,BS_0005923,BS_0005539
840,BS_0005355,BS_0001410
841,BS_0003699,BS_0002309
842,BS_0005485,BS_0008477
843,BS_0003162,BS_0001886
845,BS_0003784,BS_0008790
846,BS_0005541,BS_0005059
847,BS_0008391,BS_0002971
850,BS_0006244,BS_0008074
851,BS_0009286,BS_0003478
852,BS_0000373,BS_0004709
853,BS_0008665,BS_0000015
854,BS_0007042,BS_0000248
856,BS_0007230,BS_0000671
858,BS_0004316,BS_0001314
860,BS_0000315,BS_0008058
865,BS_0001674,BS_0008138
868,BS_0004199,BS_0003144
871,BS_0009195,BS_0006503
872,BS_0000070,BS_0009488
873,BS_0006839,BS_0004768
874,BS_0000119,BS_0007181
875,BS_0004749,BS_0007825
876,BS_0008443,BS_0005574
878,BS_0002164,BS_0008412
879,BS_0001116,BS_0003864
881,BS_0003652,BS_0007742
882,BS_0005923,BS_0000746
883,BS_0003749,BS_0009542
884,BS_0006292,BS_0002216
885,BS_0009125,BS_0004052
886,BS_0000352,BS_0003944
887,BS_0008166,BS_0002110
888,BS_0004317,BS_0001248
890,BS_0003169,BS_0009127
891,BS_0004126,BS_0003145
895,BS_0001003,BS_0001371
896,BS_0003434,BS_0006096
899,BS_0001941,BS_0004235
900,BS_0002724,BS_0007020
901,BS_0002923,BS_0003732
902,BS_0001469,BS_0003161
903,BS_0009087,BS_0006509
904,BS_0008492,BS_0005751
905,BS_0001494,BS_0003242
906,BS_0003642,BS_0006004
907,BS_0002872,BS_0009472
908,BS_0008003,BS_0006475
909,BS_0003158,BS_0006059
911,BS_0002818,BS_0003200
915,BS_0009124,BS_0006240
916,BS_0007570,BS_0003207
917,BS_0001841,BS_0000387
921,BS_0003188,BS_0000447
922,BS_0004449,BS_0009063
924,BS_0001851,BS_0000933
925,BS_0003953,BS_0000761
926,BS_0003301,BS_0003121
927,BS_0008520,BS_0005692
928,BS_0004835,BS_0008468
929,BS_0006687,BS_0008413
930,BS_0005310,BS_0004642
931,BS_0009063,BS_0003088
932,BS_0001302,BS_0003359
934,BS_0003312,BS_0006385
935,BS_0005565,BS_0008392
936,BS_0007113,BS_0006505
937,BS_0005355,BS_0002299
939,BS_0009393,BS_0000232
940,BS_0005654,BS_0006641
941,BS_0002445,BS_0003359
944,BS_0005757,BS_0004453
945,BS_0009148,BS_0008187
947,BS_0000763,BS_0000238
949,BS_0000663,BS_0001275
951,BS_0003556,BS_0000336
952,BS_0007858,BS_0004100
953,BS_0003965,BS_0004369
957,BS_0001704,BS_0000693
959,BS_0008492,BS_0000725
960,BS_0003731,BS_0005864
961,BS_0003093,BS_0008748
962,BS_0002164,BS_0000169
963,BS_0006661,BS_0003673
964,BS_0002170,BS_0009130
965,BS_0003361,BS_0009206
968,BS_0001234,BS_0005135
970,BS_0005894,BS_0006245
972,BS_0006868,BS_0002569
973,BS_0000621,BS_0007190
974,BS_0001302,BS_0005539
975,BS_0001490,BS_0000400
976,BS_0009063,BS_0000718
977,BS_0003118,BS_0005945
979,BS_0004547,BS_0000574
981,BS_0001567,BS_0000522
982,BS_0000442,BS_0004047
983,BS_0003411,BS_0005541
985,BS_0006867,BS_0006823
987,BS_0001177,BS_0006019
988,BS_0003157,BS_0003409
989,BS_0001179,BS_0002005
992,BS_0002969,BS_0003434
993,BS_0006062,BS_0009515
997,BS_0004192,BS_0003256
998,BS_0005991,BS_0001572
1003,BS_0003574,BS_0000641
1004,BS_0003385,BS_0004157
1006,BS_0006444,BS_0005543
1008,BS_0003667,BS_0002577
1010,BS_0001300,BS_0003336
1011,BS_0001288,BS_0007249
1012,BS_0004449,BS_0006671
1013,BS_0003293,BS_0001275
1014,BS_0000405,BS_0003232
1015,BS_0003209,BS_0003011
1016,BS_0008932,BS_0002259
1017,BS_0002861,BS_0003516
1020,BS_0002872,BS_0001532
1022,BS_0002688,BS_0009093
1024,BS_0001743,BS_0002194
1025,BS_0005224,BS_0000401
1027,BS_0008764,BS_0000443
1030,BS_0003243,BS_0005942
1031,BS_0007363,BS_0000426
1032,BS_0002504,BS_0005722
1034,BS_0002288,BS_0007973
1035,BS_0003165,BS_0000623
1036,BS_0008621,BS_0000252
1037,BS_0004274,BS_0004709
1039,BS_0002892,BS_0007109
1040,BS_0001524,BS_0001656
1041,BS_0008539,BS_0008426
1042,BS_0003681,BS_0004768
1043,BS_0007645,BS_0004637
1044,BS_0003292,BS_0003952
1047,BS_0000053,BS_0002190
1048,BS_0000169,BS_0004491
1050,BS_0006841,BS_0003037
1051,BS_0005795,BS_0009035
1052,BS_0004150,BS_0002874
1053,BS_0003564,BS_0000963
1054,BS_0001379,BS_0002001
1056,BS_0007751,BS_0001981
1057,BS_0001118,BS_0009619
1058,BS_0000336,BS_0002869
1060,BS_0000271,BS_0001538
1062,BS_0007004,BS_0008536
1066,BS_0004679,BS_0005003
1067,BS_0003453,BS_0002623
1068,BS_0002287,BS_0003659
1070,BS_0003293,BS_0004142
1071,BS_0002569,BS_0005738
1074,BS_0004262,BS_0002210
1075,BS_0000336,BS_0000694
1077,BS_0000003,BS_0003320
1078,BS_0002504,BS_0008313
1080,BS_0005355,BS_0006509
1081,BS_0002434,BS_0006962
1082,BS_0006535,BS_0000827
1083,BS_0005988,BS_0003181
1085,BS_0003386,BS_0003207
1087,BS_0004253,BS_0008290
1090,BS_0004679,BS_0004741
1091,BS_0002250,BS_0005282
1092,BS_0005902,BS_0002166
1093,BS_0006997,BS_0000151
1096,BS_0006063,BS_0008763
1100,BS_0000607,BS_0000694
1101,BS_0004854,BS_0004109
1102,BS_0003017,BS_0000746
1103,BS_0003735,BS_0002644
1104,BS_0009063,BS_0000630
1105,BS_0003162,BS_0000459
1107,BS_0008912,BS_0004297
1108,BS_0002304,BS_0003818
1110,BS_0000764,BS_0000081
1111,BS_0006535,BS_0004369
1113,BS_0006889,BS_0000383
1114,BS_0004662,BS_0005634
1116,BS_0008134,BS_0008243
1118,BS_0006229,BS_0007566
1119,BS_0001541,BS_0000400
1120,BS_0003385,BS_0003209
1121,BS_0007568,BS_0005251
1122,BS_0007568,BS_0006847
1123,BS_0009363,BS_0001571
1124,BS_0002360,BS_0007573
1125,BS_0005355,BS_0004371
1127,BS_0007740,BS_0000430
1129,BS_0003707,BS_0004702
1133,BS_0006198,BS_0003336
1134,BS_0000148,BS_0006639
1135,BS_0008005,BS_0008178
1136,BS_0002432,BS_0009611
1137,BS_0000885,BS_0001300
1140,BS_0003336,BS_0002390
1141,BS_0008116,BS_0008746
1142,BS_0000337,BS_0003952
1143,BS_0002433,BS_0005978
1144,BS_0000400,BS_0002439
1146,BS_0005529,BS_0002287
1147,BS_0000046,BS_0000626
1148,BS_0008232,BS_0004917
1150,BS_0005180,BS_0007041
1152,BS_0001896,BS_0002509
1154,BS_0003868,BS_0009384
1155,BS_0001486,BS_0005808
1156,BS_0002555,BS_0007013
1158,BS_0005355,BS_0000302
1162,BS_0002357,BS_0006237
1163,BS_0009126,BS_0001306
1164,BS_0001208,BS_0007453
1167,BS_0008041,BS_0002194
1168,BS_0000429,BS_0003310
1170,BS_0006304,BS_0004962
1171,BS_0000496,BS_0003067
1172,BS_0003302,BS_0001482
1173,BS_0007113,BS_0008975
1174,BS_0002347,BS_0007642
1176,BS_0009350,BS_0007624
1177,BS_0007037,BS_0004551
1179,BS_0003515,BS_0003720
1181,BS_0001300,BS_0006645
1182,BS_0000781,BS_0001008
1183,BS_0001111,BS_0000595
1184,BS_0006911,BS_0009612
1185,BS_0000689,BS_0003599
1186,BS_0004189,BS_0005320
1188,BS_0003588,BS_0002503
1189,BS_0003332,BS_0002742
1190,BS_0005000,BS_0008693
1192,BS_0003281,BS_0005472
1194,BS_0009087,BS_0003072
1195,BS_0009090,BS_0003972
1197,BS_0008109,BS_0002701
1198,BS_0002893,BS_0005601
1199,BS_0008413,BS_0000626
1200,BS_0001096,BS_0002504
1201,BS_0003677,BS_0000442
1202,BS_0000259,BS_0005868
1206,BS_0000769,BS_0000705
1209,BS_0000763,BS_0003677
1211,BS_0001288,BS_0002534
1212,BS_0000632,BS_0003720
1213,BS_0005355,BS_0005183
1214,BS_0003411,BS_0000459
1217,BS_0006841,BS_0005778
1219,BS_0001320,BS_0009459
1222,BS_0008660,BS_0008270
1224,BS_0001415,BS_0008134
1225,BS_0000302,BS_0008243
1227,BS_0009349,BS_0003789
1228,BS_0003376,BS_0004966
1229,BS_0002968,BS_0004994
1230,BS_0003173,BS_0008392
1231,BS_0004894,BS_0006102
1233,BS_0003560,BS_0004267
1234,BS_0005330,BS_0006025
1236,BS_0007882,BS_0005208
1238,BS_0001877,BS_0000174
1239,BS_0008256,BS_0007918
1240,BS_0001415,BS_0003627
1241,BS_0006196,BS_0002228
1242,BS_0005087,BS_0005383
1243,BS_0005690,BS_0007915
1245,BS_0006930,BS_0006157
1246,BS_0009195,BS_0008370
1247,BS_0001486,BS_0003613
1248,BS_0002362,BS_0005558
1250,BS_0008392,BS_0008953
1251,BS_0000291,BS_0001671
1253,BS_0006237,BS_0006102
1255,BS_0004172,BS_0006588
1256,BS_0005514,BS_0008392
1257,BS_0003173,BS_0008413
1259,BS_0008653,BS_0002844
1263,BS_0003261,BS_0002702
1264,BS_0003367,BS_0000746
1265,BS_0001248,BS_0007912
1267,BS_0001346,BS_0006543
1268,BS_0002388,BS_0003336
1269,BS_0000093,BS_0007276
1270,BS_0003359,BS_0008253
1272,BS_0005657,BS_0007426
1273,BS_0006687,BS_0008417
1276,BS_0002869,BS_0000238
1278,BS_0002602,BS_0003324
1281,BS_0000337,BS_0004476
1282,BS_0006841,BS_0005634
1284,BS_0005788,BS_0008300
1285,BS_0007795,BS_0008928
1286,BS_0003468,BS_0002014
1287,BS_0009158,BS_0001510
