,entry1,entry2
178,DB00945,DB00770
179,DB00945,DB00623
180,DB00945,DB00819
181,DB00945,DB00230
184,DB00945,DB00811
185,DB00945,DB00991
186,DB00945,DB01623
187,DB00945,DB01085
188,DB00945,DB00489
189,DB00945,DB01083
190,DB00945,DB01249
191,DB00945,DB00493
192,DB00945,DB00196
193,DB00945,DB00445
194,DB00945,DB00620
195,DB00945,DB00564
196,DB00945,DB01217
197,DB00945,DB00115
198,DB00945,DB00959
199,DB00945,DB00763
200,DB00945,DB00209
201,DB00945,DB00873
202,DB00945,DB01050
203,DB00945,DB00277
204,DB00945,DB01060
205,DB00945,DB00465
206,DB00945,DB00625
207,DB00945,DB00242
209,DB00945,DB00351
210,DB00945,DB00712
212,DB00945,DB01215
213,DB00945,DB01167
214,DB00945,DB00727
215,DB00945,DB01047
216,DB00945,DB00402
217,DB00945,DB01118
218,DB00945,DB00784
219,DB00945,DB00683
220,DB00945,DB00319
221,DB00945,DB00425
223,DB00945,DB01202
224,DB00945,DB00869
225,DB00945,DB01186
226,DB00945,DB00278
229,DB00945,DB00355
230,DB00945,DB01020
231,DB00945,DB00947
232,DB00945,DB00545
233,DB00945,DB00477
234,DB00945,DB00951
235,DB00945,DB00377
237,DB00945,DB00297
239,DB00945,DB01222
240,DB00945,DB00284
241,DB00945,DB00199
242,DB00945,DB00619
243,DB00945,DB00162
244,DB00945,DB00281
245,DB00945,DB00330
246,DB00945,DB01211
248,DB00945,DB00401
249,DB00945,DB01610
250,DB00945,DB00557
251,DB00945,DB00603
252,DB00945,DB00790
254,DB00945,DB00690
255,DB00945,DB00214
256,DB00945,DB00480
257,DB00945,DB01005
260,DB00945,DB00773
262,DB00945,DB00900
263,DB00945,DB00734
265,DB00945,DB01173
267,DB00945,DB00461
269,DB00945,DB00238
270,DB00945,DB00313
271,DB00945,DB00541
272,DB00945,DB00887
273,DB00945,DB01095
274,DB00945,DB01112
275,DB00945,DB01136
276,DB00945,DB00443
277,DB00945,DB00310
279,DB00945,DB00438
280,DB00945,DB01044
281,DB00945,DB01595
282,DB00945,DB00983
283,DB00945,DB01150
284,DB00945,DB00813
285,DB00945,DB00549
286,DB00945,DB00484
287,DB00945,DB00376
288,DB00945,DB00482
289,DB00945,DB00481
292,DB00945,DB00333
293,DB00945,DB00749
296,DB00945,DB00669
297,DB00945,DB01242
298,DB00945,DB01241
299,DB00945,DB00881
300,DB00945,DB00186
301,DB00945,DB00184
302,DB00945,DB00490
303,DB00945,DB00675
305,DB00945,DB00524
307,DB00945,DB00460
308,DB00945,DB00989
309,DB00945,DB00334
310,DB00945,DB00912
312,DB00945,DB00175
313,DB00945,DB00374
314,DB00945,DB00973
315,DB00945,DB00395
316,DB00945,DB01110
317,DB00945,DB00494
319,DB00945,DB00475
320,DB00945,DB00158
321,DB00945,DB00502
322,DB00945,DB01132
324,DB00945,DB00448
326,DB00945,DB01097
328,DB00945,DB00499
329,DB00945,DB00261
331,DB00945,DB00796
334,DB00945,DB01037
335,DB00945,DB00795
336,DB00945,DB00136
338,DB00945,DB00399
340,DB00945,DB00986
342,DB00945,DB06151
343,DB00945,DB00950
344,DB00945,DB00605
346,DB00945,DB01104
347,DB00945,DB00758
349,DB00945,DB00177
350,DB00945,DB01023
351,DB00945,DB01039
352,DB00945,DB00722
353,DB00945,DB00915
354,DB00945,DB00176
357,DB00945,DB05271
358,DB00945,DB00897
359,DB00945,DB00668
360,DB00945,DB00264
361,DB00945,DB00753
363,DB00945,DB00396
364,DB00945,DB01142
365,DB00945,DB00404
366,DB00945,DB00717
368,DB00945,DB00446
371,DB00945,DB00650
373,DB00945,DB00457
375,DB00945,DB00216
376,DB00945,DB00292
378,DB00945,DB01611
379,DB00945,DB00468
383,DB00945,DB00695
384,DB00945,DB00316
385,DB00945,DB01101
387,DB00945,DB01190
388,DB00945,DB01367
389,DB00945,DB00370
390,DB00945,DB00227
391,DB00945,DB00575
392,DB00945,DB01609
393,DB00945,DB00794
394,DB00945,DB00737
396,DB00945,DB00877
397,DB00945,DB01126
399,DB00945,DB00513
400,DB00945,DB00678
401,DB00945,DB00904
402,DB00945,DB01067
404,DB00945,DB01029
407,DB00945,DB00339
408,DB00945,DB00656
409,DB00945,DB01188
410,DB00945,DB00421
411,DB00945,DB01264
412,DB00945,DB00451
413,DB00945,DB00684
414,DB00945,DB00470
416,DB00945,DB00857
417,DB00945,DB01254
418,DB00945,DB01016
419,DB00945,DB00863
420,DB00945,DB00987
421,DB00945,DB00188
422,DB00945,DB00523
423,DB00945,DB01216
424,DB00945,DB00501
425,DB00945,DB00433
426,DB00945,DB01194
427,DB00945,DB00273
428,DB00458,DB00996
429,DB00458,DB00213
430,DB00458,DB01212
434,DB00458,DB00268
435,DB00458,DB01193
436,DB00458,DB01204
437,DB00458,DB01248
438,DB00458,DB00555
439,DB00458,DB01197
440,DB00458,DB01115
441,DB00458,DB00341
442,DB00458,DB00571
443,DB00458,DB00635
444,DB00458,DB00455
446,DB00458,DB00710
447,DB00458,DB01224
448,DB00458,DB00924
449,DB00458,DB00472
450,DB00458,DB01233
451,DB00458,DB00295
452,DB00458,DB01137
453,DB00458,DB00999
454,DB00458,DB00577
455,DB00458,DB00586
457,DB00458,DB00335
458,DB00458,DB00363
459,DB00458,DB00343
463,DB00458,DB00787
464,DB00458,DB00512
465,DB00458,DB00422
466,DB00458,DB00222
467,DB00458,DB00231
468,DB00458,DB00373
469,DB00458,DB00860
470,DB00458,DB00563
471,DB00458,DB01036
472,DB00458,DB01076
473,DB00458,DB00381
474,DB00458,DB00590
475,DB00458,DB00203
476,DB00458,DB00252
477,DB00458,DB00338
478,DB00458,DB00921
479,DB00458,DB00627
480,DB00458,DB00927
481,DB00458,DB01129
483,DB00458,DB00583
484,DB00458,DB01273
485,DB00458,DB00850
486,DB00458,DB00654
487,DB00458,DB00916
489,DB00458,DB01149
491,DB00458,DB00533
492,DB00458,DB00883
493,DB00458,DB00193
494,DB00458,DB01156
496,DB00458,DB00884
497,DB00458,DB00230
500,DB00458,DB00991
501,DB00458,DB01085
502,DB00458,DB01083
503,DB00458,DB00196
504,DB00458,DB00620
505,DB00458,DB00564
506,DB00458,DB01050
507,DB00458,DB00351
508,DB00458,DB00727
509,DB00458,DB00402
510,DB00458,DB00425
511,DB00458,DB01202
513,DB00458,DB01020
514,DB00458,DB00477
515,DB00458,DB01222
516,DB00458,DB01211
517,DB00458,DB00557
518,DB00458,DB00603
519,DB00458,DB00734
521,DB00458,DB00461
522,DB00458,DB01260
523,DB00458,DB00313
524,DB00458,DB00887
525,DB00458,DB01136
526,DB00458,DB00443
527,DB00458,DB00310
528,DB00458,DB00813
529,DB00458,DB00549
530,DB00458,DB00484
531,DB00458,DB00482
532,DB00458,DB00481
535,DB00458,DB00749
538,DB00458,DB01242
539,DB00458,DB00881
540,DB00458,DB00186
541,DB00458,DB00490
542,DB00458,DB00675
545,DB00458,DB00989
546,DB00458,DB00334
547,DB00458,DB00912
549,DB00458,DB00175
550,DB00458,DB00973
551,DB00458,DB00395
553,DB00458,DB00158
554,DB00458,DB00502
555,DB00458,DB01132
556,DB00458,DB00448
558,DB00458,DB00796
561,DB00458,DB00795
562,DB00458,DB00136
564,DB00458,DB00399
567,DB00458,DB00950
569,DB00458,DB01104
570,DB00458,DB00758
572,DB00458,DB00177
573,DB00458,DB01023
574,DB00458,DB01039
575,DB00458,DB00722
577,DB00458,DB00264
579,DB00458,DB01142
580,DB00458,DB00404
583,DB00458,DB01611
587,DB00458,DB00695
588,DB00458,DB00316
590,DB00458,DB00370
591,DB00458,DB00227
592,DB00458,DB00575
593,DB00458,DB00794
594,DB00458,DB00737
595,DB00458,DB00678
596,DB00458,DB00904
598,DB00458,DB01029
600,DB00458,DB00656
601,DB00458,DB00421
602,DB00458,DB00451
604,DB00458,DB00863
605,DB00458,DB00523
606,DB00458,DB00433
607,DB00458,DB00273
608,DB00996,DB00454
609,DB00996,DB00952
610,DB00996,DB00213
611,DB00996,DB00492
612,DB00996,DB01212
613,DB00996,DB00398
617,DB00996,DB01413
618,DB00996,DB00440
620,DB00996,DB01195
621,DB00996,DB00250
622,DB00996,DB01004
623,DB00996,DB01033
624,DB00996,DB00582
625,DB00996,DB00268
626,DB00996,DB01193
627,DB00996,DB01204
628,DB00996,DB01248
629,DB00996,DB00555
630,DB00996,DB00862
631,DB00996,DB00990
632,DB00996,DB01236
633,DB00996,DB00204
634,DB00996,DB00542
635,DB00996,DB01197
637,DB00996,DB01115
638,DB00996,DB00341
639,DB00996,DB00394
640,DB00996,DB00243
641,DB00996,DB02300
642,DB00996,DB00571
643,DB00996,DB00530
644,DB00996,DB00635
645,DB00996,DB00441
647,DB00996,DB00275
648,DB00996,DB00681
649,DB00996,DB00424
650,DB00996,DB00455
652,DB00996,DB00710
653,DB00996,DB01224
655,DB00996,DB00601
656,DB00996,DB00924
657,DB00996,DB01019
658,DB00996,DB00540
659,DB00996,DB00218
660,DB00996,DB00559
661,DB00996,DB00975
662,DB00996,DB00248
663,DB00996,DB00472
664,DB00996,DB00321
665,DB00996,DB00413
666,DB00996,DB00410
667,DB00996,DB00244
668,DB00996,DB01233
669,DB00996,DB00295
670,DB00996,DB01137
671,DB00996,DB00182
673,DB00996,DB00999
674,DB00996,DB00577
675,DB00996,DB00742
676,DB00996,DB00586
678,DB00996,DB00798
679,DB00996,DB00426
680,DB00996,DB00970
681,DB00996,DB00649
683,DB00996,DB01327
684,DB00996,DB00335
685,DB00996,DB00967
686,DB00996,DB00363
687,DB00996,DB00531
688,DB00996,DB00864
689,DB00996,DB00343
690,DB00996,DB00757
692,DB00996,DB00180
693,DB00996,DB00350
696,DB00996,DB00787
697,DB00996,DB00512
698,DB00996,DB00422
699,DB00996,DB01140
702,DB00996,DB00222
703,DB00996,DB06700
704,DB00996,DB00612
705,DB00996,DB00836
707,DB00996,DB00153
708,DB00996,DB00231
709,DB00996,DB00373
710,DB00996,DB00860
711,DB00996,DB00585
712,DB00996,DB00563
713,DB00996,DB01036
714,DB00996,DB01048
715,DB00996,DB01203
716,DB00996,DB01291
717,DB00996,DB01076
718,DB00996,DB00361
719,DB00996,DB00194
720,DB00996,DB00381
721,DB00996,DB00808
722,DB00996,DB00590
723,DB00996,DB00203
724,DB00996,DB00262
725,DB00996,DB00252
726,DB00996,DB00338
727,DB00996,DB00861
728,DB00996,DB00921
729,DB00996,DB00802
730,DB00996,DB00627
731,DB00996,DB01151
732,DB00996,DB00450
733,DB00996,DB00969
734,DB00996,DB01240
735,DB00996,DB01267
736,DB00996,DB00927
737,DB00996,DB00962
738,DB00996,DB00270
739,DB00996,DB00698
740,DB00996,DB01129
741,DB00996,DB00327
743,DB00996,DB00820
744,DB00996,DB01114
746,DB00996,DB00762
747,DB00996,DB00583
748,DB00996,DB01273
749,DB00996,DB00654
750,DB00996,DB00916
752,DB00996,DB00833
753,DB00996,DB01149
754,DB00996,DB00741
755,DB00996,DB00658
757,DB00996,DB00533
758,DB00996,DB00883
759,DB00996,DB01077
760,DB00996,DB00193
761,DB00996,DB01156
763,DB00996,DB01127
765,DB00996,DB00884
766,DB00996,DB00747
769,DB00996,DB00770
770,DB00996,DB00623
771,DB00996,DB00819
772,DB00996,DB00230
774,DB00996,DB00811
775,DB00996,DB00991
776,DB00996,DB01623
777,DB00996,DB01085
778,DB00996,DB00489
779,DB00996,DB01083
780,DB00996,DB00493
781,DB00996,DB00196
782,DB00996,DB00445
783,DB00996,DB00620
784,DB00996,DB00371
785,DB00996,DB00564
786,DB00996,DB01217
787,DB00996,DB00115
788,DB00996,DB00959
789,DB00996,DB00763
790,DB00996,DB00209
791,DB00996,DB01050
792,DB00996,DB00277
793,DB00996,DB01060
794,DB00996,DB00465
795,DB00996,DB00625
797,DB00996,DB00351
798,DB00996,DB01215
799,DB00996,DB01167
800,DB00996,DB00727
801,DB00996,DB01047
802,DB00996,DB00402
803,DB00996,DB01118
804,DB00996,DB00425
806,DB00996,DB01202
807,DB00996,DB00869
809,DB00996,DB01020
810,DB00996,DB00947
811,DB00996,DB00545
812,DB00996,DB01181
813,DB00996,DB00477
814,DB00996,DB00951
815,DB00996,DB00377
817,DB00996,DB00297
819,DB00996,DB01222
820,DB00996,DB00284
821,DB00996,DB00199
822,DB00996,DB00619
823,DB00996,DB00281
824,DB00996,DB00330
825,DB00996,DB01211
827,DB00996,DB00401
828,DB00996,DB01610
829,DB00996,DB00557
830,DB00996,DB00603
831,DB00996,DB00790
832,DB00996,DB00690
833,DB00996,DB00214
834,DB00996,DB00480
835,DB00996,DB01005
838,DB00996,DB00773
840,DB00996,DB00900
841,DB00996,DB00734
843,DB00996,DB00611
844,DB00996,DB01173
846,DB00996,DB00461
848,DB00996,DB00238
849,DB00996,DB00313
850,DB00996,DB00541
851,DB00996,DB00887
852,DB00996,DB01095
853,DB00996,DB01112
854,DB00996,DB01136
855,DB00996,DB00443
856,DB00996,DB00310
857,DB00996,DB00438
858,DB00996,DB01044
859,DB00996,DB00983
860,DB00996,DB01150
861,DB00996,DB00813
862,DB00996,DB00549
863,DB00996,DB00484
864,DB00996,DB00482
865,DB00996,DB00356
866,DB00996,DB00481
868,DB00996,DB00780
870,DB00996,DB00333
871,DB00996,DB00749
874,DB00996,DB00669
875,DB00996,DB01242
876,DB00996,DB01241
877,DB00996,DB00881
878,DB00996,DB00186
879,DB00996,DB00184
880,DB00996,DB00490
881,DB00996,DB00675
883,DB00996,DB00524
885,DB00996,DB00989
886,DB00996,DB00334
887,DB00996,DB00912
889,DB00996,DB00175
890,DB00996,DB00374
891,DB00996,DB00973
892,DB00996,DB00395
893,DB00996,DB00494
895,DB00996,DB00475
897,DB00996,DB00158
898,DB00996,DB00502
899,DB00996,DB01132
901,DB00996,DB00448
902,DB00996,DB01097
905,DB00996,DB00796
908,DB00996,DB01037
909,DB00996,DB00795
910,DB00996,DB00136
912,DB00996,DB00399
915,DB00996,DB06151
916,DB00996,DB00950
917,DB00996,DB00605
919,DB00996,DB01104
920,DB00996,DB00758
922,DB00996,DB00177
923,DB00996,DB00320
924,DB00996,DB01023
925,DB00996,DB01039
926,DB00996,DB00722
927,DB00996,DB00915
928,DB00996,DB00176
931,DB00996,DB00897
932,DB00996,DB00668
933,DB00996,DB00264
934,DB00996,DB00753
936,DB00996,DB00396
937,DB00996,DB01142
938,DB00996,DB00404
940,DB00996,DB00291
941,DB00996,DB00446
943,DB00996,DB00650
945,DB00996,DB00216
947,DB00996,DB01611
948,DB00996,DB00468
952,DB00996,DB00695
953,DB00996,DB00316
954,DB00996,DB01101
956,DB00996,DB01190
957,DB00996,DB00370
958,DB00996,DB00227
959,DB00996,DB00575
960,DB00996,DB01609
961,DB00996,DB00794
962,DB00996,DB00737
964,DB00996,DB01219
965,DB00996,DB00877
966,DB00996,DB01126
968,DB00996,DB00678
969,DB00996,DB00904
970,DB00996,DB01067
973,DB00996,DB01029
975,DB00996,DB01577
977,DB00996,DB00339
978,DB00996,DB00656
979,DB00996,DB01117
980,DB00996,DB01188
981,DB00996,DB00421
982,DB00996,DB01264
983,DB00996,DB00451
984,DB00996,DB00684
985,DB00996,DB00470
987,DB00996,DB00857
988,DB00996,DB01016
989,DB00996,DB00918
990,DB00996,DB00863
991,DB00996,DB00987
992,DB00996,DB00188
993,DB00996,DB00523
994,DB00996,DB01216
995,DB00996,DB00501
996,DB00996,DB00433
997,DB00996,DB00273
998,DB00454,DB00213
999,DB00454,DB01212
1001,DB00454,DB01413
1002,DB00454,DB01033
1003,DB00454,DB01204
1004,DB00454,DB01248
1005,DB00454,DB00555
1006,DB00454,DB01236
1007,DB00454,DB00341
1008,DB00454,DB00571
1009,DB00454,DB00635
1010,DB00454,DB00275
1011,DB00454,DB00681
1012,DB00454,DB00424
1013,DB00454,DB00455
1014,DB00454,DB01224
1015,DB00454,DB00601
1016,DB00454,DB00924
1017,DB00454,DB00540
1018,DB00454,DB00218
1019,DB00454,DB00472
1020,DB00454,DB00321
1021,DB00454,DB01233
1022,DB00454,DB00295
1023,DB00454,DB01137
1024,DB00454,DB00999
1025,DB00454,DB00577
1026,DB00454,DB00586
1029,DB00454,DB01327
1030,DB00454,DB00335
1031,DB00454,DB00967
1032,DB00454,DB00531
1033,DB00454,DB00343
1034,DB00454,DB00757
1038,DB00454,DB00787
1039,DB00454,DB00512
1042,DB00454,DB00836
1044,DB00454,DB00231
1045,DB00454,DB00563
1046,DB00454,DB01036
1047,DB00454,DB01076
1048,DB00454,DB00381
1049,DB00454,DB00203
1050,DB00454,DB00338
1051,DB00454,DB00627
1052,DB00454,DB00927
1053,DB00454,DB00962
1054,DB00454,DB00698
1055,DB00454,DB01129
1056,DB00454,DB00327
1058,DB00454,DB01273
1059,DB00454,DB00654
1060,DB00454,DB00916
1062,DB00454,DB00741
1064,DB00454,DB00533
1065,DB00454,DB00193
1066,DB00454,DB01156
1068,DB00454,DB00884
1070,DB00454,DB00851
1071,DB00454,DB00230
1072,DB00454,DB00844
1074,DB00454,DB00811
1075,DB00454,DB00652
1076,DB00454,DB01083
1077,DB00454,DB00196
1078,DB00454,DB00445
1079,DB00454,DB00620
1080,DB00454,DB00564
1081,DB00454,DB00959
1082,DB00454,DB01050
1083,DB00454,DB00465
1084,DB00454,DB01215
1085,DB00454,DB00727
1086,DB00454,DB00402
1087,DB00454,DB00425
1088,DB00454,DB01202
1091,DB00454,DB00377
1093,DB00454,DB00297
1094,DB00454,DB01222
1095,DB00454,DB00199
1096,DB00454,DB00281
1097,DB00454,DB00330
1098,DB00454,DB01211
1099,DB00454,DB00557
1100,DB00454,DB00603
1101,DB00454,DB00690
1102,DB00454,DB00214
1104,DB00454,DB00570
1105,DB00454,DB00773
1106,DB00454,DB00734
1107,DB00454,DB00611
1108,DB00454,DB00461
1109,DB00454,DB00313
1110,DB00454,DB00541
1111,DB00454,DB00887
1112,DB00454,DB01136
1113,DB00454,DB00443
1114,DB00454,DB01044
1115,DB00454,DB00813
1116,DB00454,DB00482
1119,DB00454,DB00749
1121,DB00454,DB00669
1122,DB00454,DB00881
1123,DB00454,DB00186
1124,DB00454,DB00184
1125,DB00454,DB00490
1126,DB00454,DB00524
1128,DB00454,DB00334
1130,DB00454,DB00175
1131,DB00454,DB00973
1132,DB00454,DB00395
1133,DB00454,DB00158
1134,DB00454,DB01132
1136,DB00454,DB00448
1137,DB00454,DB01097
1139,DB00454,DB00136
1140,DB00454,DB00399
1143,DB00454,DB06151
1144,DB00454,DB00950
1145,DB00454,DB01104
1146,DB00454,DB00758
1148,DB00454,DB00177
1149,DB00454,DB01039
1150,DB00454,DB00722
1153,DB00454,DB00897
1154,DB00454,DB00264
1156,DB00454,DB01142
1157,DB00454,DB00404
1160,DB00454,DB01611
1161,DB00454,DB00468
1165,DB00454,DB00695
1166,DB00454,DB00316
1167,DB00454,DB01190
1168,DB00454,DB00370
1169,DB00454,DB00227
1170,DB00454,DB00575
1171,DB00454,DB00737
1173,DB00454,DB01331
1174,DB00454,DB00678
1175,DB00454,DB00904
1177,DB00454,DB01029
1178,DB00454,DB00421
1179,DB00454,DB00451
1180,DB00454,DB00684
1182,DB00454,DB00863
1183,DB00454,DB00987
1184,DB00454,DB00523
1185,DB00454,DB00501
1186,DB00454,DB00433
1187,DB00454,DB00273
1188,DB00952,DB00213
1189,DB00952,DB00268
1191,DB00952,DB00571
1192,DB00952,DB00635
1193,DB00952,DB00455
1194,DB00952,DB00924
1195,DB00952,DB00540
1196,DB00952,DB00295
1197,DB00952,DB00577
1201,DB00952,DB00231
1202,DB00952,DB00203
1203,DB00952,DB00338
1204,DB00952,DB00962
1208,DB00952,DB00533
1209,DB00952,DB00193
1210,DB00952,DB01156
1213,DB00952,DB00811
1214,DB00952,DB01050
1215,DB00952,DB00425
1216,DB00952,DB01222
1217,DB00952,DB01211
1219,DB00952,DB00603
1220,DB00952,DB00734
1221,DB00952,DB00313
1222,DB00952,DB00813
1223,DB00952,DB00482
1224,DB00952,DB00669
1225,DB00952,DB00998
1226,DB00952,DB00186
1227,DB00952,DB00184
1228,DB00952,DB00334
1230,DB00952,DB00395
1231,DB00952,DB00448
1233,DB00952,DB00950
1234,DB00952,DB01104
1235,DB00952,DB00264
1237,DB00952,DB01142
1239,DB00952,DB00216
1242,DB00952,DB00316
1243,DB00952,DB00370
1245,DB00952,DB00451
1246,DB00952,DB00918
1247,DB00952,DB00863
1248,DB00952,DB00433
1249,DB00952,DB00273
1250,DB00213,DB00492
1251,DB00213,DB01212
1252,DB00213,DB00398
1254,DB00213,DB00718
1255,DB00213,DB00775
1258,DB00213,DB01413
1259,DB00213,DB00440
1261,DB00213,DB01195
1262,DB00213,DB00250
1263,DB00213,DB01004
1264,DB00213,DB01033
1265,DB00213,DB00582
1266,DB00213,DB00268
1267,DB00213,DB01193
1268,DB00213,DB01204
1269,DB00213,DB01248
1270,DB00213,DB00555
1271,DB00213,DB00862
1272,DB00213,DB00990
1273,DB00213,DB01236
1274,DB00213,DB00633
1275,DB00213,DB00195
1276,DB00213,DB00204
1277,DB00213,DB00542
1278,DB00213,DB01197
1280,DB00213,DB01115
1281,DB00213,DB00210
1282,DB00213,DB00341
1284,DB00213,DB00394
1285,DB00213,DB00243
1286,DB00213,DB02300
1287,DB00213,DB00571
1288,DB00213,DB00530
1289,DB00213,DB00635
1290,DB00213,DB00441
1292,DB00213,DB00275
1293,DB00213,DB00681
1294,DB00213,DB00968
1295,DB00213,DB00424
1296,DB00213,DB00455
1298,DB00213,DB01042
1299,DB00213,DB00726
1300,DB00213,DB00710
1301,DB00213,DB01224
1303,DB00213,DB00601
1304,DB00213,DB00924
1305,DB00213,DB00540
1306,DB00213,DB00218
1307,DB00213,DB00559
1309,DB00213,DB00975
1310,DB00213,DB00248
1311,DB00213,DB00472
1312,DB00213,DB00321
1313,DB00213,DB00413
1314,DB00213,DB00410
1315,DB00213,DB00244
1316,DB00213,DB01233
1317,DB00213,DB00295
1318,DB00213,DB01223
1319,DB00213,DB01137
1321,DB00213,DB00999
1323,DB00213,DB00577
1324,DB00213,DB00415
1325,DB00213,DB00742
1326,DB00213,DB00586
1328,DB00213,DB00224
1329,DB00213,DB00798
1330,DB00213,DB00426
1331,DB00213,DB00649
1332,DB00213,DB00879
1334,DB00213,DB01327
1335,DB00213,DB00335
1336,DB00213,DB00967
1337,DB00213,DB00363
1338,DB00213,DB00514
1339,DB00213,DB00531
1340,DB00213,DB00631
1341,DB00213,DB00864
1342,DB00213,DB00343
1343,DB00213,DB00757
1345,DB00213,DB00350
1349,DB00213,DB00787
1350,DB00213,DB00512
1351,DB00213,DB00422
1352,DB00213,DB01140
1355,DB00213,DB00222
1356,DB00213,DB06700
1357,DB00213,DB00612
1358,DB00213,DB01032
1359,DB00213,DB00700
1360,DB00213,DB00836
1362,DB00213,DB00153
1363,DB00213,DB00231
1364,DB00213,DB00373
1365,DB00213,DB00860
1366,DB00213,DB00704
1367,DB00213,DB00585
1368,DB00213,DB00563
1369,DB00213,DB01036
1370,DB00213,DB01048
1372,DB00213,DB01203
1373,DB00213,DB00211
1374,DB00213,DB01291
1375,DB00213,DB00459
1376,DB00213,DB01076
1377,DB00213,DB00361
1378,DB00213,DB00194
1379,DB00213,DB00381
1380,DB00213,DB00808
1381,DB00213,DB00590
1382,DB00213,DB00203
1383,DB00213,DB00262
1384,DB00213,DB00252
1385,DB00213,DB00338
1386,DB00213,DB00921
1387,DB00213,DB00802
1388,DB00213,DB00627
1389,DB00213,DB00450
1390,DB00213,DB00969
1391,DB00213,DB01240
1393,DB00213,DB00927
1394,DB00213,DB01059
1395,DB00213,DB00962
1396,DB00213,DB00270
1397,DB00213,DB00698
1398,DB00213,DB01129
1399,DB00213,DB00327
1400,DB00213,DB00724
1402,DB00213,DB00820
1403,DB00213,DB00359
1404,DB00213,DB01182
1406,DB00213,DB00762
1407,DB00213,DB00583
1408,DB00213,DB01273
1409,DB00213,DB00850
1410,DB00213,DB00654
1411,DB00213,DB00916
1412,DB00213,DB00408
1414,DB00213,DB00833
1415,DB00213,DB01149
1416,DB00213,DB00741
1418,DB00213,DB00658
1419,DB00213,DB00621
1421,DB00213,DB00533
1422,DB00213,DB00198
1423,DB00213,DB00883
1424,DB00213,DB01077
1425,DB00213,DB00193
