,entry1,entry2
183,DB00945,DB00497
184,DB00945,DB00811
185,DB00945,DB00991
187,DB00945,DB01085
188,DB00945,DB00489
190,DB00945,DB01249
191,DB00945,DB00493
192,DB00945,DB00196
193,DB00945,DB00445
194,DB00945,DB00620
195,DB00945,DB00564
197,DB00945,DB00115
200,DB00945,DB00209
201,DB00945,DB00873
202,DB00945,DB01050
203,DB00945,DB00277
205,DB00945,DB00465
206,DB00945,DB00625
207,DB00945,DB00242
208,DB00945,DB00906
210,DB00945,DB00712
211,DB00945,DB00960
212,DB00945,DB01215
214,DB00945,DB00727
215,DB00945,DB01047
216,DB00945,DB00402
217,DB00945,DB01118
219,DB00945,DB00683
220,DB00945,DB00319
221,DB00945,DB00425
223,DB00945,DB01202
225,DB00945,DB01186
226,DB00945,DB00278
227,DB00945,DB00745
228,DB00945,DB00303
229,DB00945,DB00355
230,DB00945,DB01020
231,DB00945,DB00947
232,DB00945,DB00545
233,DB00945,DB00477
234,DB00945,DB00951
235,DB00945,DB00377
237,DB00945,DB00297
238,DB00945,DB01045
240,DB00945,DB00284
241,DB00945,DB00199
243,DB00945,DB00162
244,DB00945,DB00281
246,DB00945,DB01211
247,DB00945,DB00315
248,DB00945,DB00401
250,DB00945,DB00557
252,DB00945,DB00790
253,DB00945,DB00379
255,DB00945,DB00214
256,DB00945,DB00480
257,DB00945,DB01005
258,DB00945,DB00207
259,DB00945,DB00909
260,DB00945,DB00773
261,DB00945,DB00535
262,DB00945,DB00900
263,DB00945,DB00734
266,DB00945,DB00544
267,DB00945,DB00461
268,DB00945,DB00279
269,DB00945,DB00238
270,DB00945,DB00313
271,DB00945,DB00541
272,DB00945,DB00887
273,DB00945,DB01095
275,DB00945,DB01136
276,DB00945,DB00443
277,DB00945,DB00310
278,DB00945,DB01143
279,DB00945,DB00438
283,DB00945,DB01150
284,DB00945,DB00813
285,DB00945,DB00549
286,DB00945,DB00484
289,DB00945,DB00481
290,DB00945,DB01079
291,DB00945,DB00567
294,DB00945,DB00804
295,DB00945,DB01062
296,DB00945,DB00669
297,DB00945,DB01242
298,DB00945,DB01241
299,DB00945,DB00881
300,DB00945,DB00186
301,DB00945,DB00184
302,DB00945,DB00490
305,DB00945,DB00524
306,DB00945,DB00332
307,DB00945,DB00460
308,DB00945,DB00989
309,DB00945,DB00334
312,DB00945,DB00175
313,DB00945,DB00374
314,DB00945,DB00973
315,DB00945,DB00395
317,DB00945,DB00494
318,DB00945,DB00503
321,DB00945,DB00502
322,DB00945,DB01132
323,DB00945,DB00938
325,DB00945,DB00622
326,DB00945,DB01097
327,DB00945,DB00496
328,DB00945,DB00499
329,DB00945,DB00261
330,DB00945,DB01068
331,DB00945,DB00796
332,DB00945,DB01043
334,DB00945,DB01037
335,DB00945,DB00795
337,DB00945,DB00966
338,DB00945,DB00399
339,DB00945,DB00331
340,DB00945,DB00986
342,DB00945,DB06151
344,DB00945,DB00605
345,DB00945,DB00191
346,DB00945,DB01104
348,DB00945,DB00390
349,DB00945,DB00177
350,DB00945,DB01023
352,DB00945,DB00722
353,DB00945,DB00915
354,DB00945,DB00176
355,DB00945,DB00776
357,DB00945,DB05271
360,DB00945,DB00264
361,DB00945,DB00753
363,DB00945,DB00396
365,DB00945,DB00404
366,DB00945,DB00717
368,DB00945,DB00446
370,DB00945,DB00641
372,DB00945,DB00215
373,DB00945,DB00457
374,DB00945,DB01105
376,DB00945,DB00292
377,DB00945,DB00972
378,DB00945,DB01611
379,DB00945,DB00468
381,DB00945,DB00584
383,DB00945,DB00695
384,DB00945,DB00316
385,DB00945,DB01101
387,DB00945,DB01190
388,DB00945,DB01367
389,DB00945,DB00370
392,DB00945,DB01609
393,DB00945,DB00794
394,DB00945,DB00737
395,DB00945,DB00257
396,DB00945,DB00877
398,DB00945,DB00317
400,DB00945,DB00678
401,DB00945,DB00904
402,DB00945,DB01067
403,DB00945,DB01041
404,DB00945,DB01029
406,DB00945,DB00367
407,DB00945,DB00339
408,DB00945,DB00656
410,DB00945,DB00421
411,DB00945,DB01264
412,DB00945,DB00451
413,DB00945,DB00684
414,DB00945,DB00470
415,DB00945,DB00178
417,DB00945,DB01254
418,DB00945,DB01016
419,DB00945,DB00863
420,DB00945,DB00987
422,DB00945,DB00523
423,DB00945,DB01216
425,DB00945,DB00433
426,DB00945,DB01194
427,DB00945,DB00273
428,DB00458,DB00996
429,DB00458,DB00213
430,DB00458,DB01212
431,DB00458,DB00709
434,DB00458,DB00268
436,DB00458,DB01204
437,DB00458,DB01248
438,DB00458,DB00555
440,DB00458,DB01115
441,DB00458,DB00341
442,DB00458,DB00571
443,DB00458,DB00635
444,DB00458,DB00455
447,DB00458,DB01224
448,DB00458,DB00924
449,DB00458,DB00472
450,DB00458,DB01233
452,DB00458,DB01137
453,DB00458,DB00999
454,DB00458,DB00577
455,DB00458,DB00586
456,DB00458,DB00580
457,DB00458,DB00335
458,DB00458,DB00363
459,DB00458,DB00343
460,DB00458,DB01162
461,DB00458,DB00661
462,DB00458,DB00630
463,DB00458,DB00787
464,DB00458,DB00512
466,DB00458,DB00222
467,DB00458,DB00231
468,DB00458,DB00373
469,DB00458,DB00860
470,DB00458,DB00563
472,DB00458,DB01076
473,DB00458,DB00381
474,DB00458,DB00590
475,DB00458,DB00203
476,DB00458,DB00252
477,DB00458,DB00338
479,DB00458,DB00627
480,DB00458,DB00927
481,DB00458,DB01129
483,DB00458,DB00583
484,DB00458,DB01273
485,DB00458,DB00850
486,DB00458,DB00654
487,DB00458,DB00916
488,DB00458,DB00537
490,DB00458,DB00829
491,DB00458,DB00533
492,DB00458,DB00883
493,DB00458,DB00193
494,DB00458,DB01156
495,DB00458,DB00818
497,DB00458,DB00230
498,DB00458,DB00208
499,DB00458,DB00497
500,DB00458,DB00991
501,DB00458,DB01085
503,DB00458,DB00196
504,DB00458,DB00620
505,DB00458,DB00564
506,DB00458,DB01050
508,DB00458,DB00727
509,DB00458,DB00402
510,DB00458,DB00425
511,DB00458,DB01202
512,DB00458,DB00745
513,DB00458,DB01020
514,DB00458,DB00477
516,DB00458,DB01211
517,DB00458,DB00557
519,DB00458,DB00734
521,DB00458,DB00461
522,DB00458,DB01260
523,DB00458,DB00313
524,DB00458,DB00887
525,DB00458,DB01136
526,DB00458,DB00443
527,DB00458,DB00310
528,DB00458,DB00813
529,DB00458,DB00549
530,DB00458,DB00484
532,DB00458,DB00481
533,DB00458,DB01079
534,DB00458,DB00567
536,DB00458,DB00804
537,DB00458,DB01062
538,DB00458,DB01242
539,DB00458,DB00881
540,DB00458,DB00186
541,DB00458,DB00490
544,DB00458,DB00332
545,DB00458,DB00989
546,DB00458,DB00334
549,DB00458,DB00175
550,DB00458,DB00973
551,DB00458,DB00395
552,DB00458,DB00503
554,DB00458,DB00502
555,DB00458,DB01132
557,DB00458,DB01068
558,DB00458,DB00796
559,DB00458,DB01043
561,DB00458,DB00795
563,DB00458,DB00966
564,DB00458,DB00399
565,DB00458,DB00331
568,DB00458,DB00191
569,DB00458,DB01104
571,DB00458,DB00390
572,DB00458,DB00177
573,DB00458,DB01023
575,DB00458,DB00722
577,DB00458,DB00264
580,DB00458,DB00404
581,DB00458,DB00641
582,DB00458,DB00215
583,DB00458,DB01611
585,DB00458,DB00584
587,DB00458,DB00695
588,DB00458,DB00316
590,DB00458,DB00370
593,DB00458,DB00794
594,DB00458,DB00737
595,DB00458,DB00678
596,DB00458,DB00904
597,DB00458,DB01041
598,DB00458,DB01029
600,DB00458,DB00656
601,DB00458,DB00421
602,DB00458,DB00451
603,DB00458,DB00178
604,DB00458,DB00863
605,DB00458,DB00523
606,DB00458,DB00433
607,DB00458,DB00273
609,DB00996,DB00952
610,DB00996,DB00213
611,DB00996,DB00492
612,DB00996,DB01212
613,DB00996,DB00398
614,DB00996,DB00709
616,DB00996,DB00853
618,DB00996,DB00440
620,DB00996,DB01195
621,DB00996,DB00250
622,DB00996,DB01004
623,DB00996,DB01033
624,DB00996,DB00582
625,DB00996,DB00268
627,DB00996,DB01204
628,DB00996,DB01248
629,DB00996,DB00555
630,DB00996,DB00862
631,DB00996,DB00990
632,DB00996,DB01236
636,DB00996,DB00953
637,DB00996,DB01115
638,DB00996,DB00341
639,DB00996,DB00394
640,DB00996,DB00243
641,DB00996,DB02300
642,DB00996,DB00571
643,DB00996,DB00530
644,DB00996,DB00635
645,DB00996,DB00441
646,DB00996,DB01026
648,DB00996,DB00681
649,DB00996,DB00424
650,DB00996,DB00455
653,DB00996,DB01224
654,DB00996,DB00346
655,DB00996,DB00601
656,DB00996,DB00924
657,DB00996,DB01019
658,DB00996,DB00540
659,DB00996,DB00218
660,DB00996,DB00559
661,DB00996,DB00975
662,DB00996,DB00248
663,DB00996,DB00472
664,DB00996,DB00321
665,DB00996,DB00413
666,DB00996,DB00410
667,DB00996,DB00244
668,DB00996,DB01233
670,DB00996,DB01137
671,DB00996,DB00182
672,DB00996,DB00642
673,DB00996,DB00999
674,DB00996,DB00577
675,DB00996,DB00742
676,DB00996,DB00586
677,DB00996,DB00580
678,DB00996,DB00798
679,DB00996,DB00426
680,DB00996,DB00970
682,DB00996,DB00993
683,DB00996,DB01327
684,DB00996,DB00335
686,DB00996,DB00363
687,DB00996,DB00531
688,DB00996,DB00864
689,DB00996,DB00343
691,DB00996,DB01162
692,DB00996,DB00180
693,DB00996,DB00350
694,DB00996,DB00661
695,DB00996,DB00630
696,DB00996,DB00787
697,DB00996,DB00512
700,DB00996,DB00598
701,DB00996,DB00673
702,DB00996,DB00222
703,DB00996,DB06700
704,DB00996,DB00612
706,DB00996,DB00624
707,DB00996,DB00153
708,DB00996,DB00231
709,DB00996,DB00373
710,DB00996,DB00860
712,DB00996,DB00563
714,DB00996,DB01048
715,DB00996,DB01203
717,DB00996,DB01076
718,DB00996,DB00361
719,DB00996,DB00194
720,DB00996,DB00381
721,DB00996,DB00808
722,DB00996,DB00590
723,DB00996,DB00203
724,DB00996,DB00262
725,DB00996,DB00252
726,DB00996,DB00338
729,DB00996,DB00802
730,DB00996,DB00627
731,DB00996,DB01151
732,DB00996,DB00450
733,DB00996,DB00969
734,DB00996,DB01240
735,DB00996,DB01267
736,DB00996,DB00927
737,DB00996,DB00962
738,DB00996,DB00270
740,DB00996,DB01129
743,DB00996,DB00820
744,DB00996,DB01114
746,DB00996,DB00762
747,DB00996,DB00583
748,DB00996,DB01273
749,DB00996,DB00654
750,DB00996,DB00916
751,DB00996,DB00537
752,DB00996,DB00833
754,DB00996,DB00741
755,DB00996,DB00658
756,DB00996,DB00829
757,DB00996,DB00533
758,DB00996,DB00883
759,DB00996,DB01077
760,DB00996,DB00193
761,DB00996,DB01156
762,DB00996,DB00818
763,DB00996,DB01127
764,DB00996,DB01586
766,DB00996,DB00747
767,DB00996,DB00889
768,DB00996,DB00842
769,DB00996,DB00770
771,DB00996,DB00819
772,DB00996,DB00230
773,DB00996,DB00497
774,DB00996,DB00811
775,DB00996,DB00991
777,DB00996,DB01085
778,DB00996,DB00489
780,DB00996,DB00493
781,DB00996,DB00196
782,DB00996,DB00445
783,DB00996,DB00620
784,DB00996,DB00371
785,DB00996,DB00564
787,DB00996,DB00115
790,DB00996,DB00209
791,DB00996,DB01050
792,DB00996,DB00277
794,DB00996,DB00465
795,DB00996,DB00625
796,DB00996,DB00906
798,DB00996,DB01215
800,DB00996,DB00727
801,DB00996,DB01047
802,DB00996,DB00402
803,DB00996,DB01118
804,DB00996,DB00425
806,DB00996,DB01202
808,DB00996,DB00745
809,DB00996,DB01020
810,DB00996,DB00947
811,DB00996,DB00545
812,DB00996,DB01181
813,DB00996,DB00477
814,DB00996,DB00951
815,DB00996,DB00377
817,DB00996,DB00297
818,DB00996,DB01045
820,DB00996,DB00284
821,DB00996,DB00199
823,DB00996,DB00281
825,DB00996,DB01211
826,DB00996,DB00315
827,DB00996,DB00401
829,DB00996,DB00557
831,DB00996,DB00790
833,DB00996,DB00214
834,DB00996,DB00480
835,DB00996,DB01005
836,DB00996,DB00207
837,DB00996,DB00909
838,DB00996,DB00773
839,DB00996,DB00535
840,DB00996,DB00900
841,DB00996,DB00734
845,DB00996,DB00544
846,DB00996,DB00461
847,DB00996,DB00279
848,DB00996,DB00238
849,DB00996,DB00313
850,DB00996,DB00541
851,DB00996,DB00887
852,DB00996,DB01095
854,DB00996,DB01136
855,DB00996,DB00443
856,DB00996,DB00310
857,DB00996,DB00438
860,DB00996,DB01150
861,DB00996,DB00813
862,DB00996,DB00549
863,DB00996,DB00484
865,DB00996,DB00356
866,DB00996,DB00481
867,DB00996,DB01079
868,DB00996,DB00780
869,DB00996,DB00567
872,DB00996,DB00804
873,DB00996,DB01062
874,DB00996,DB00669
875,DB00996,DB01242
876,DB00996,DB01241
877,DB00996,DB00881
878,DB00996,DB00186
879,DB00996,DB00184
880,DB00996,DB00490
883,DB00996,DB00524
884,DB00996,DB00332
885,DB00996,DB00989
886,DB00996,DB00334
889,DB00996,DB00175
890,DB00996,DB00374
891,DB00996,DB00973
892,DB00996,DB00395
893,DB00996,DB00494
894,DB00996,DB00503
896,DB00996,DB01232
898,DB00996,DB00502
899,DB00996,DB01132
900,DB00996,DB00938
902,DB00996,DB01097
903,DB00996,DB00496
904,DB00996,DB01068
905,DB00996,DB00796
906,DB00996,DB01043
908,DB00996,DB01037
909,DB00996,DB00795
911,DB00996,DB00966
912,DB00996,DB00399
913,DB00996,DB00331
915,DB00996,DB06151
917,DB00996,DB00605
918,DB00996,DB00191
919,DB00996,DB01104
921,DB00996,DB00390
922,DB00996,DB00177
923,DB00996,DB00320
924,DB00996,DB01023
926,DB00996,DB00722
927,DB00996,DB00915
928,DB00996,DB00176
929,DB00996,DB00776
933,DB00996,DB00264
934,DB00996,DB00753
936,DB00996,DB00396
938,DB00996,DB00404
940,DB00996,DB00291
941,DB00996,DB00446
942,DB00996,DB00641
944,DB00996,DB00215
946,DB00996,DB00972
947,DB00996,DB01611
948,DB00996,DB00468
950,DB00996,DB00584
952,DB00996,DB00695
953,DB00996,DB00316
954,DB00996,DB01101
956,DB00996,DB01190
957,DB00996,DB00370
960,DB00996,DB01609
961,DB00996,DB00794
962,DB00996,DB00737
963,DB00996,DB00257
965,DB00996,DB00877
967,DB00996,DB00317
968,DB00996,DB00678
969,DB00996,DB00904
970,DB00996,DB01067
971,DB00996,DB01041
972,DB00996,DB00485
973,DB00996,DB01029
975,DB00996,DB01577
976,DB00996,DB00367
977,DB00996,DB00339
978,DB00996,DB00656
979,DB00996,DB01117
981,DB00996,DB00421
982,DB00996,DB01264
983,DB00996,DB00451
984,DB00996,DB00684
985,DB00996,DB00470
986,DB00996,DB00178
988,DB00996,DB01016
989,DB00996,DB00918
990,DB00996,DB00863
991,DB00996,DB00987
993,DB00996,DB00523
994,DB00996,DB01216
996,DB00996,DB00433
997,DB00996,DB00273
1188,DB00952,DB00213
1189,DB00952,DB00268
1190,DB00952,DB00953
1191,DB00952,DB00571
1192,DB00952,DB00635
1193,DB00952,DB00455
1194,DB00952,DB00924
1195,DB00952,DB00540
1197,DB00952,DB00577
1198,DB00952,DB00661
1199,DB00952,DB00630
1200,DB00952,DB00624
1201,DB00952,DB00231
1202,DB00952,DB00203
1203,DB00952,DB00338
1204,DB00952,DB00962
1206,DB00952,DB00537
1207,DB00952,DB00829
1208,DB00952,DB00533
1209,DB00952,DB00193
1210,DB00952,DB01156
1211,DB00952,DB00842
1212,DB00952,DB00497
1213,DB00952,DB00811
1214,DB00952,DB01050
1215,DB00952,DB00425
1217,DB00952,DB01211
1218,DB00952,DB00315
1220,DB00952,DB00734
1221,DB00952,DB00313
1222,DB00952,DB00813
1224,DB00952,DB00669
1225,DB00952,DB00998
1226,DB00952,DB00186
1227,DB00952,DB00184
1228,DB00952,DB00334
1230,DB00952,DB00395
1232,DB00952,DB01068
1234,DB00952,DB01104
1235,DB00952,DB00264
1238,DB00952,DB00215
1242,DB00952,DB00316
1243,DB00952,DB00370
1244,DB00952,DB00367
1245,DB00952,DB00451
1246,DB00952,DB00918
1247,DB00952,DB00863
1248,DB00952,DB00433
1249,DB00952,DB00273
1250,DB00213,DB00492
1251,DB00213,DB01212
1252,DB00213,DB00398
1253,DB00213,DB00709
1254,DB00213,DB00718
1255,DB00213,DB00775
1257,DB00213,DB00853
1259,DB00213,DB00440
1261,DB00213,DB01195
1262,DB00213,DB00250
1263,DB00213,DB01004
1264,DB00213,DB01033
1265,DB00213,DB00582
1266,DB00213,DB00268
1268,DB00213,DB01204
1269,DB00213,DB01248
1270,DB00213,DB00555
1271,DB00213,DB00862
1272,DB00213,DB00990
1273,DB00213,DB01236
1279,DB00213,DB00953
1280,DB00213,DB01115
1281,DB00213,DB00210
1282,DB00213,DB00341
1283,DB00213,DB00920
1284,DB00213,DB00394
1285,DB00213,DB00243
1286,DB00213,DB02300
1287,DB00213,DB00571
1288,DB00213,DB00530
1289,DB00213,DB00635
1290,DB00213,DB00441
1291,DB00213,DB01026
1293,DB00213,DB00681
1295,DB00213,DB00424
1296,DB00213,DB00455
1298,DB00213,DB01042
1299,DB00213,DB00726
1301,DB00213,DB01224
1302,DB00213,DB00346
1303,DB00213,DB00601
1304,DB00213,DB00924
1305,DB00213,DB00540
1306,DB00213,DB00218
1307,DB00213,DB00559
1309,DB00213,DB00975
1310,DB00213,DB00248
1311,DB00213,DB00472
1312,DB00213,DB00321
1313,DB00213,DB00413
1314,DB00213,DB00410
1315,DB00213,DB00244
1316,DB00213,DB01233
1318,DB00213,DB01223
1319,DB00213,DB01137
1320,DB00213,DB00642
1321,DB00213,DB00999
1322,DB00213,DB00439
1323,DB00213,DB00577
1324,DB00213,DB00415
1325,DB00213,DB00742
1326,DB00213,DB00586
1327,DB00213,DB00580
1328,DB00213,DB00224
1329,DB00213,DB00798
1330,DB00213,DB00426
1332,DB00213,DB00879
1333,DB00213,DB00993
1334,DB00213,DB01327
1335,DB00213,DB00335
1337,DB00213,DB00363
1338,DB00213,DB00514
1339,DB00213,DB00531
1341,DB00213,DB00864
1342,DB00213,DB00343
1344,DB00213,DB01162
1345,DB00213,DB00350
1346,DB00213,DB00661
1347,DB00213,DB00630
1348,DB00213,DB00479
1349,DB00213,DB00787
1350,DB00213,DB00512
1353,DB00213,DB00598
1354,DB00213,DB00673
1355,DB00213,DB00222
1356,DB00213,DB06700
1357,DB00213,DB00612
1358,DB00213,DB01032
1361,DB00213,DB00624
1362,DB00213,DB00153
1363,DB00213,DB00231
1364,DB00213,DB00373
1365,DB00213,DB00860
1368,DB00213,DB00563
1370,DB00213,DB01048
1371,DB00213,DB01416
1372,DB00213,DB01203
1373,DB00213,DB00211
1375,DB00213,DB00459
1376,DB00213,DB01076
1377,DB00213,DB00361
1378,DB00213,DB00194
1379,DB00213,DB00381
1380,DB00213,DB00808
1381,DB00213,DB00590
1382,DB00213,DB00203
1383,DB00213,DB00262
1384,DB00213,DB00252
1385,DB00213,DB00338
1387,DB00213,DB00802
1388,DB00213,DB00627
1389,DB00213,DB00450
1390,DB00213,DB00969
1391,DB00213,DB01240
1392,DB00213,DB00713
1393,DB00213,DB00927
1394,DB00213,DB01059
1395,DB00213,DB00962
1396,DB00213,DB00270
1398,DB00213,DB01129
1400,DB00213,DB00724
1402,DB00213,DB00820
1403,DB00213,DB00359
1406,DB00213,DB00762
1407,DB00213,DB00583
1408,DB00213,DB01273
1409,DB00213,DB00850
1410,DB00213,DB00654
1411,DB00213,DB00916
1412,DB00213,DB00408
1413,DB00213,DB00537
1414,DB00213,DB00833
1416,DB00213,DB00741
1417,DB00213,DB00708
1418,DB00213,DB00658
1419,DB00213,DB00621
1420,DB00213,DB00829
1421,DB00213,DB00533
1422,DB00213,DB00198
1423,DB00213,DB00883
1424,DB00213,DB01077
1425,DB00213,DB00193
1426,DB00213,DB01156
1427,DB00213,DB00818
1428,DB00213,DB00880
1429,DB00213,DB01586
1432,DB00213,DB00747
1433,DB00213,DB00889
1434,DB00213,DB01263
1435,DB00213,DB00842
1436,DB00213,DB00851
1437,DB00213,DB00770
1438,DB00213,DB00819
1439,DB00213,DB00230
1440,DB00213,DB00844
1441,DB00213,DB00208
1442,DB00213,DB00497
1443,DB00213,DB00811
1444,DB00213,DB00991
1446,DB00213,DB01085
1447,DB00213,DB00489
1449,DB00213,DB00493
1450,DB00213,DB00196
1451,DB00213,DB00445
1452,DB00213,DB00620
1453,DB00213,DB00564
1455,DB00213,DB00115
1458,DB00213,DB00209
1459,DB00213,DB00873
1460,DB00213,DB01050
1461,DB00213,DB00277
1463,DB00213,DB00465
1464,DB00213,DB00625
1465,DB00213,DB01210
1466,DB00213,DB00906
1468,DB00213,DB00960
1469,DB00213,DB01215
1471,DB00213,DB00727
1472,DB00213,DB00402
1473,DB00213,DB01118
1475,DB00213,DB00683
1476,DB00213,DB00319
1477,DB00213,DB00393
1478,DB00213,DB00425
1480,DB00213,DB01202
1482,DB00213,DB01186
1483,DB00213,DB00745
1484,DB00213,DB00303
1485,DB00213,DB00355
1486,DB00213,DB01020
1487,DB00213,DB00947
1488,DB00213,DB00545
1489,DB00213,DB01181
1490,DB00213,DB00477
1491,DB00213,DB00951
1492,DB00213,DB00377
1494,DB00213,DB00297
1495,DB00213,DB01045
1497,DB00213,DB01014
1498,DB00213,DB00284
1499,DB00213,DB00199
1501,DB00213,DB00281
1503,DB00213,DB01211
1504,DB00213,DB00315
1505,DB00213,DB00401
1507,DB00213,DB00557
1509,DB00213,DB00790
1511,DB00213,DB01406
1512,DB00213,DB00214
1513,DB00213,DB00480
1514,DB00213,DB01005
1515,DB00213,DB00207
1516,DB00213,DB00909
1517,DB00213,DB00570
1518,DB00213,DB00773
1519,DB00213,DB00535
1520,DB00213,DB00900
1521,DB00213,DB00734
1525,DB00213,DB00544
1526,DB00213,DB00461
1527,DB00213,DB01260
1528,DB00213,DB00279
1529,DB00213,DB00238
1530,DB00213,DB00313
1531,DB00213,DB00541
1532,DB00213,DB00887
1533,DB00213,DB01095
1535,DB00213,DB01136
1537,DB00213,DB00443
1538,DB00213,DB00550
1539,DB00213,DB01143
1540,DB00213,DB00438
1544,DB00213,DB01150
1545,DB00213,DB00813
1546,DB00213,DB00549
1547,DB00213,DB00484
1550,DB00213,DB00481
1551,DB00213,DB01079
1552,DB00213,DB00780
1553,DB00213,DB00567
1555,DB00213,DB00804
1556,DB00213,DB01062
1557,DB00213,DB00669
1558,DB00213,DB01242
1559,DB00213,DB01241
1560,DB00213,DB00881
1561,DB00213,DB00186
1562,DB00213,DB00184
1563,DB00213,DB00490
1566,DB00213,DB00524
1567,DB00213,DB00305
1568,DB00213,DB00332
1569,DB00213,DB00989
1570,DB00213,DB00334
1573,DB00213,DB00175
1574,DB00213,DB00374
1575,DB00213,DB00973
1576,DB00213,DB00395
1578,DB00213,DB00494
1579,DB00213,DB00503
1580,DB00213,DB01232
1582,DB00213,DB00502
1583,DB00213,DB01132
1584,DB00213,DB00938
1586,DB00213,DB00622
1587,DB00213,DB01097
1588,DB00213,DB00496
1589,DB00213,DB01068
1590,DB00213,DB00796
1591,DB00213,DB01008
1592,DB00213,DB01043
1594,DB00213,DB01037
1595,DB00213,DB00795
1597,DB00213,DB00966
1598,DB00213,DB00399
1599,DB00213,DB00331
1601,DB00213,DB06151
1603,DB00213,DB00605
1604,DB00213,DB00191
1605,DB00213,DB01104
1607,DB00213,DB00390
1608,DB00213,DB00177
1609,DB00213,DB01023
1611,DB00213,DB00722
1612,DB00213,DB00915
1613,DB00213,DB00776
1615,DB00213,DB05271
1618,DB00213,DB00264
1619,DB00213,DB01183
1620,DB00213,DB00753
1622,DB00213,DB00396
1624,DB00213,DB00404
1625,DB00213,DB00717
1628,DB00213,DB00641
1630,DB00213,DB00215
1632,DB00213,DB00457
1633,DB00213,DB01105
1635,DB00213,DB00292
1636,DB00213,DB00972
1637,DB00213,DB01611
1638,DB00213,DB00468
1640,DB00213,DB00584
1642,DB00213,DB00695
1643,DB00213,DB00316
1644,DB00213,DB01101
1646,DB00213,DB01190
1647,DB00213,DB01367
1648,DB00213,DB00370
1650,DB00213,DB01589
1653,DB00213,DB01609
1654,DB00213,DB00794
1655,DB00213,DB00737
1656,DB00213,DB00257
1658,DB00213,DB00877
1660,DB00213,DB00317
1661,DB00213,DB00678
