,entry1,entry2
161,BS_0007812,BS_0001082
162,BS_0003879,BS_0003446
164,BS_0003741,BS_0001528
165,BS_0006857,BS_0000433
166,BS_0000266,BS_0004253
167,BS_0005016,BS_0001795
168,BS_0004768,BS_0008345
169,BS_0001737,BS_0001114
170,BS_0003942,BS_0006812
171,BS_0003162,BS_0001117
173,BS_0000025,BS_0003235
174,BS_0003017,BS_0008530
176,BS_0004503,BS_0000761
177,BS_0009119,BS_0008608
178,BS_0001041,BS_0003409
180,BS_0007228,BS_0001736
184,BS_0004475,BS_0002846
187,BS_0006687,BS_0001716
189,BS_0004679,BS_0008250
190,BS_0000066,BS_0000623
192,BS_0007991,BS_0008285
193,BS_0003367,BS_0005830
194,BS_0005691,BS_0009259
195,BS_0009600,BS_0001408
198,BS_0002532,BS_0005132
199,BS_0001410,BS_0000808
200,BS_0008608,BS_0008650
202,BS_0003681,BS_0000694
203,BS_0009136,BS_0005243
204,BS_0003564,BS_0009092
205,BS_0003627,BS_0000400
206,BS_0005671,BS_0004476
207,BS_0009126,BS_0003161
208,BS_0000188,BS_0004477
209,BS_0007570,BS_0008253
210,BS_0006649,BS_0000827
211,BS_0005943,BS_0000129
212,BS_0004369,BS_0001275
214,BS_0008980,BS_0002737
215,BS_0002599,BS_0003953
216,BS_0002269,BS_0003520
219,BS_0003682,BS_0004963
221,BS_0003423,BS_0002591
222,BS_0001087,BS_0005069
223,BS_0006925,BS_0000333
225,BS_0006008,BS_0004274
226,BS_0006014,BS_0009388
227,BS_0004453,BS_0001333
229,BS_0004439,BS_0005919
230,BS_0005186,BS_0003720
233,BS_0003988,BS_0006129
234,BS_0001475,BS_0006985
236,BS_0004961,BS_0003302
237,BS_0004374,BS_0001482
238,BS_0007047,BS_0006932
239,BS_0003440,BS_0000950
240,BS_0001779,BS_0005533
241,BS_0005917,BS_0001275
247,BS_0005676,BS_0005636
248,BS_0001431,BS_0007956
249,BS_0008395,BS_0008987
250,BS_0004679,BS_0004476
251,BS_0001410,BS_0000764
252,BS_0004473,BS_0004874
253,BS_0002469,BS_0004339
254,BS_0005922,BS_0002846
255,BS_0008413,BS_0005398
259,BS_0009569,BS_0008677
260,BS_0008695,BS_0005620
261,BS_0002141,BS_0004920
262,BS_0004283,BS_0005298
263,BS_0000003,BS_0001300
266,BS_0000003,BS_0001010
268,BS_0008029,BS_0000401
270,BS_0002236,BS_0001882
271,BS_0006839,BS_0000963
272,BS_0002243,BS_0008952
273,BS_0002809,BS_0006582
274,BS_0008416,BS_0000435
275,BS_0002250,BS_0003509
277,BS_0001469,BS_0008392
279,BS_0006509,BS_0001603
280,BS_0002284,BS_0006638
287,BS_0007167,BS_0003222
289,BS_0004723,BS_0004054
290,BS_0005468,BS_0007928
291,BS_0003515,BS_0007716
292,BS_0006082,BS_0004444
295,BS_0003161,BS_0003359
297,BS_0006839,BS_0006132
299,BS_0000261,BS_0003827
303,BS_0001410,BS_0003197
304,BS_0008484,BS_0001275
305,BS_0004259,BS_0005850
308,BS_0008032,BS_0009544
310,BS_0002194,BS_0006714
311,BS_0000247,BS_0008793
312,BS_0006107,BS_0004876
314,BS_0002839,BS_0004081
318,BS_0003181,BS_0000705
319,BS_0007334,BS_0001524
321,BS_0001278,BS_0001010
323,BS_0007383,BS_0007350
327,BS_0001348,BS_0007558
329,BS_0001274,BS_0009052
331,BS_0004554,BS_0004183
332,BS_0006396,BS_0004803
333,BS_0006094,BS_0008001
334,BS_0003258,BS_0004585
335,BS_0004941,BS_0007669
336,BS_0005763,BS_0003217
337,BS_0001082,BS_0005257
338,BS_0003171,BS_0003588
339,BS_0003423,BS_0005244
341,BS_0000266,BS_0006025
342,BS_0002227,BS_0000367
343,BS_0002929,BS_0001378
344,BS_0004501,BS_0009366
346,BS_0003153,BS_0000528
348,BS_0003720,BS_0000827
349,BS_0008871,BS_0000925
353,BS_0009080,BS_0005246
354,BS_0007198,BS_0000261
356,BS_0008940,BS_0000302
358,BS_0001588,BS_0002598
359,BS_0002390,BS_0004926
361,BS_0003576,BS_0004371
367,BS_0004469,BS_0006481
368,BS_0003293,BS_0002437
372,BS_0005122,BS_0001190
373,BS_0003380,BS_0000895
375,BS_0001694,BS_0008332
378,BS_0003881,BS_0004330
379,BS_0001681,BS_0009327
381,BS_0005234,BS_0005930
382,BS_0003170,BS_0003171
384,BS_0008993,BS_0001936
386,BS_0007665,BS_0003434
387,BS_0009026,BS_0008166
388,BS_0008179,BS_0005133
389,BS_0003678,BS_0008285
390,BS_0006896,BS_0004411
391,BS_0004496,BS_0005012
393,BS_0005930,BS_0001572
394,BS_0006718,BS_0006887
395,BS_0002270,BS_0005604
398,BS_0008449,BS_0005634
401,BS_0001439,BS_0002497
403,BS_0005302,BS_0007296
404,BS_0007027,BS_0007116
406,BS_0006248,BS_0007798
407,BS_0002394,BS_0003336
409,BS_0002415,BS_0002846
412,BS_0004009,BS_0008657
413,BS_0009129,BS_0004998
415,BS_0005533,BS_0003169
419,BS_0001533,BS_0005838
420,BS_0003302,BS_0001486
422,BS_0002710,BS_0002849
423,BS_0003572,BS_0004868
424,BS_0008134,BS_0004215
425,BS_0002287,BS_0003822
426,BS_0001041,BS_0005533
428,BS_0004480,BS_0007216
429,BS_0005707,BS_0009401
431,BS_0003421,BS_0004992
432,BS_0001116,BS_0000290
433,BS_0002618,BS_0002909
434,BS_0002590,BS_0007653
436,BS_0001543,BS_0008954
437,BS_0002655,BS_0006864
438,BS_0005183,BS_0005781
440,BS_0002971,BS_0005989
441,BS_0002778,BS_0004369
443,BS_0008394,BS_0004537
444,BS_0008653,BS_0007235
447,BS_0003165,BS_0005850
448,BS_0002019,BS_0005408
449,BS_0008939,BS_0003059
451,BS_0007187,BS_0008708
452,BS_0003957,BS_0008653
453,BS_0003738,BS_0003757
454,BS_0007880,BS_0002047
455,BS_0009136,BS_0004883
458,BS_0007615,BS_0009238
459,BS_0004147,BS_0000761
460,BS_0000337,BS_0006868
461,BS_0007404,BS_0007823
464,BS_0000916,BS_0005024
465,BS_0000266,BS_0004259
466,BS_0003320,BS_0001137
470,BS_0000547,BS_0003838
472,BS_0003313,BS_0008474
473,BS_0002141,BS_0000400
474,BS_0008474,BS_0002748
476,BS_0002774,BS_0008484
477,BS_0001411,BS_0005041
478,BS_0007496,BS_0009254
479,BS_0009517,BS_0009146
480,BS_0007985,BS_0005838
481,BS_0005967,BS_0001625
483,BS_0001737,BS_0006019
484,BS_0001486,BS_0006814
485,BS_0007432,BS_0004675
486,BS_0003824,BS_0003383
487,BS_0000625,BS_0005636
488,BS_0001896,BS_0001195
491,BS_0001276,BS_0001249
492,BS_0000718,BS_0003827
493,BS_0004894,BS_0000774
494,BS_0006671,BS_0003235
496,BS_0002132,BS_0004356
497,BS_0001064,BS_0003197
498,BS_0002869,BS_0002971
499,BS_0000366,BS_0005663
500,BS_0002286,BS_0002415
501,BS_0007703,BS_0009376
502,BS_0008825,BS_0007261
504,BS_0004724,BS_0002347
505,BS_0008626,BS_0006915
506,BS_0002842,BS_0008936
507,BS_0007908,BS_0003028
508,BS_0000763,BS_0008526
509,BS_0004601,BS_0006854
510,BS_0006671,BS_0000635
511,BS_0003564,BS_0005850
512,BS_0009459,BS_0001506
513,BS_0002042,BS_0005950
515,BS_0006653,BS_0007989
516,BS_0002785,BS_0008675
517,BS_0006589,BS_0009543
518,BS_0007032,BS_0002400
519,BS_0006836,BS_0000736
520,BS_0003572,BS_0003541
521,BS_0006687,BS_0002886
523,BS_0006135,BS_0002322
524,BS_0000593,BS_0002287
525,BS_0000131,BS_0004174
528,BS_0000547,BS_0005892
530,BS_0008029,BS_0006775
531,BS_0000111,BS_0005086
532,BS_0005238,BS_0003409
535,BS_0008695,BS_0000385
538,BS_0003386,BS_0009463
539,BS_0000448,BS_0006841
541,BS_0001145,BS_0000490
542,BS_0005433,BS_0001383
545,BS_0003407,BS_0000703
546,BS_0003926,BS_0005071
547,BS_0002138,BS_0006250
549,BS_0004030,BS_0005744
550,BS_0002504,BS_0003377
552,BS_0003513,BS_0007422
553,BS_0002169,BS_0007949
555,BS_0003293,BS_0009026
556,BS_0004689,BS_0008789
557,BS_0007232,BS_0008157
559,BS_0003995,BS_0008332
561,BS_0009258,BS_0002942
563,BS_0000048,BS_0001782
566,BS_0002286,BS_0001622
567,BS_0008653,BS_0003953
569,BS_0003704,BS_0002295
571,BS_0006521,BS_0008413
572,BS_0006739,BS_0007849
573,BS_0004375,BS_0003197
574,BS_0000771,BS_0003321
576,BS_0000045,BS_0000373
577,BS_0004679,BS_0002099
578,BS_0004862,BS_0006506
579,BS_0000136,BS_0004634
580,BS_0008474,BS_0002846
581,BS_0009316,BS_0001138
583,BS_0003409,BS_0002257
585,BS_0003168,BS_0004150
586,BS_0007716,BS_0005290
589,BS_0006130,BS_0007960
590,BS_0003289,BS_0005269
591,BS_0009440,BS_0000691
592,BS_0006385,BS_0009589
594,BS_0003162,BS_0006277
595,BS_0002042,BS_0003690
596,BS_0000373,BS_0001306
597,BS_0003679,BS_0002942
598,BS_0001061,BS_0008174
600,BS_0003554,BS_0004868
601,BS_0003383,BS_0003151
602,BS_0004299,BS_0000541
605,BS_0009136,BS_0008504
606,BS_0005999,BS_0006713
608,BS_0004473,BS_0008484
609,BS_0009558,BS_0005776
611,BS_0004396,BS_0003197
612,BS_0008853,BS_0008869
613,BS_0007236,BS_0009047
614,BS_0002869,BS_0005328
615,BS_0008474,BS_0001410
617,BS_0003577,BS_0005541
618,BS_0002623,BS_0001668
619,BS_0007653,BS_0008253
620,BS_0002590,BS_0004376
622,BS_0009063,BS_0000400
623,BS_0008977,BS_0003732
625,BS_0005201,BS_0002602
626,BS_0005872,BS_0003551
627,BS_0004477,BS_0000087
629,BS_0008249,BS_0004540
630,BS_0003165,BS_0004092
631,BS_0007991,BS_0002186
632,BS_0006940,BS_0000108
633,BS_0001777,BS_0008493
634,BS_0007798,BS_0004050
635,BS_0007845,BS_0008538
636,BS_0005342,BS_0003295
637,BS_0007807,BS_0005662
639,BS_0004596,BS_0003962
640,BS_0003952,BS_0007550
641,BS_0003681,BS_0002962
642,BS_0003385,BS_0006864
643,BS_0002773,BS_0003520
644,BS_0002948,BS_0000383
646,BS_0007027,BS_0003663
647,BS_0000401,BS_0001496
648,BS_0008504,BS_0002288
649,BS_0005313,BS_0000401
650,BS_0005718,BS_0000746
652,BS_0000401,BS_0001405
653,BS_0005318,BS_0008097
654,BS_0009360,BS_0004005
656,BS_0001662,BS_0007121
658,BS_0003162,BS_0008243
661,BS_0001175,BS_0007679
662,BS_0007002,BS_0001836
663,BS_0008683,BS_0009179
665,BS_0007302,BS_0008484
666,BS_0004173,BS_0008166
669,BS_0004175,BS_0004259
670,BS_0008849,BS_0009330
671,BS_0002083,BS_0006278
672,BS_0001787,BS_0003564
673,BS_0002723,BS_0009617
674,BS_0000188,BS_0005014
676,BS_0000178,BS_0005358
678,BS_0005355,BS_0003838
679,BS_0004637,BS_0000930
681,BS_0004953,BS_0005493
682,BS_0004359,BS_0009320
683,BS_0008642,BS_0006259
684,BS_0009131,BS_0004376
686,BS_0008352,BS_0006290
687,BS_0002968,BS_0001678
691,BS_0001024,BS_0001189
692,BS_0002365,BS_0000169
694,BS_0002819,BS_0002519
697,BS_0001306,BS_0007316
698,BS_0006521,BS_0001158
699,BS_0000649,BS_0004137
700,BS_0005620,BS_0006680
701,BS_0008403,BS_0009494
703,BS_0007798,BS_0009615
704,BS_0001041,BS_0002049
705,BS_0003957,BS_0000827
706,BS_0003793,BS_0001854
707,BS_0001469,BS_0003556
708,BS_0009003,BS_0002773
709,BS_0001119,BS_0002608
710,BS_0000266,BS_0003359
711,BS_0003720,BS_0002971
712,BS_0008117,BS_0003471
714,BS_0003828,BS_0005380
715,BS_0003200,BS_0001838
716,BS_0006868,BS_0004399
718,BS_0003479,BS_0001140
719,BS_0009417,BS_0003878
722,BS_0001691,BS_0001690
724,BS_0004662,BS_0003564
727,BS_0004449,BS_0001615
728,BS_0008273,BS_0007459
730,BS_0002370,BS_0000760
731,BS_0007671,BS_0004803
732,BS_0009277,BS_0008308
734,BS_0007247,BS_0006381
735,BS_0005830,BS_0003965
739,BS_0002657,BS_0003965
740,BS_0004082,BS_0007239
741,BS_0002981,BS_0008166
742,BS_0009526,BS_0002678
744,BS_0009408,BS_0003716
746,BS_0006001,BS_0001271
747,BS_0002971,BS_0000081
748,BS_0006337,BS_0003603
749,BS_0003681,BS_0003757
751,BS_0001064,BS_0004083
752,BS_0000216,BS_0003253
754,BS_0001500,BS_0005080
755,BS_0007245,BS_0006046
756,BS_0008793,BS_0001720
758,BS_0002792,BS_0006930
760,BS_0003672,BS_0005455
764,BS_0001205,BS_0009624
768,BS_0005398,BS_0000238
769,BS_0001976,BS_0000844
770,BS_0000623,BS_0008349
772,BS_0008253,BS_0006016
773,BS_0007228,BS_0008379
774,BS_0001422,BS_0005544
776,BS_0004854,BS_0000265
777,BS_0002982,BS_0000764
778,BS_0001469,BS_0002288
780,BS_0002981,BS_0009125
782,BS_0003244,BS_0005160
784,BS_0000763,BS_0005172
785,BS_0000769,BS_0005849
789,BS_0009557,BS_0000069
792,BS_0001117,BS_0006868
793,BS_0002778,BS_0001275
794,BS_0009608,BS_0002656
795,BS_0007284,BS_0002161
797,BS_0002364,BS_0009055
798,BS_0000285,BS_0001680
799,BS_0001615,BS_0002846
801,BS_0002167,BS_0003603
802,BS_0000776,BS_0006102
804,BS_0008581,BS_0006281
805,BS_0005541,BS_0006059
806,BS_0004638,BS_0005850
809,BS_0000401,BS_0000590
811,BS_0005060,BS_0008133
812,BS_0005183,BS_0007575
813,BS_0003163,BS_0005146
818,BS_0001415,BS_0006749
819,BS_0002539,BS_0007910
824,BS_0004477,BS_0002962
825,BS_0005156,BS_0004768
826,BS_0002286,BS_0003421
827,BS_0002618,BS_0002569
828,BS_0001800,BS_0004175
830,BS_0004259,BS_0006841
831,BS_0000003,BS_0002288
832,BS_0008194,BS_0002613
833,BS_0006509,BS_0001154
834,BS_0006793,BS_0000721
835,BS_0002286,BS_0003206
836,BS_0006703,BS_0001281
840,BS_0005355,BS_0001410
842,BS_0005485,BS_0008477
843,BS_0003162,BS_0001886
847,BS_0008391,BS_0002971
848,BS_0003681,BS_0000264
849,BS_0002618,BS_0009092
855,BS_0003547,BS_0000808
856,BS_0007230,BS_0000671
858,BS_0004316,BS_0001314
859,BS_0007074,BS_0000992
860,BS_0000315,BS_0008058
861,BS_0003332,BS_0005636
863,BS_0003554,BS_0004394
864,BS_0006521,BS_0003520
865,BS_0001674,BS_0008138
867,BS_0004050,BS_0004374
868,BS_0004199,BS_0003144
870,BS_0002286,BS_0006521
871,BS_0009195,BS_0006503
873,BS_0006839,BS_0004768
875,BS_0004749,BS_0007825
876,BS_0008443,BS_0005574
879,BS_0001116,BS_0003864
880,BS_0001294,BS_0008117
881,BS_0003652,BS_0007742
882,BS_0005923,BS_0000746
883,BS_0003749,BS_0009542
885,BS_0009125,BS_0004052
886,BS_0000352,BS_0003944
891,BS_0004126,BS_0003145
894,BS_0004396,BS_0003273
895,BS_0001003,BS_0001371
898,BS_0005646,BS_0008867
900,BS_0002724,BS_0007020
901,BS_0002923,BS_0003732
902,BS_0001469,BS_0003161
907,BS_0002872,BS_0009472
908,BS_0008003,BS_0006475
909,BS_0003158,BS_0006059
910,BS_0006521,BS_0007252
911,BS_0002818,BS_0003200
912,BS_0000476,BS_0008238
913,BS_0004394,BS_0004883
914,BS_0001317,BS_0008022
916,BS_0007570,BS_0003207
917,BS_0001841,BS_0000387
918,BS_0008818,BS_0003521
920,BS_0001782,BS_0009460
922,BS_0004449,BS_0009063
923,BS_0006869,BS_0003757
924,BS_0001851,BS_0000933
925,BS_0003953,BS_0000761
926,BS_0003301,BS_0003121
928,BS_0004835,BS_0008468
929,BS_0006687,BS_0008413
932,BS_0001302,BS_0003359
933,BS_0001083,BS_0009288
934,BS_0003312,BS_0006385
935,BS_0005565,BS_0008392
936,BS_0007113,BS_0006505
937,BS_0005355,BS_0002299
939,BS_0009393,BS_0000232
940,BS_0005654,BS_0006641
941,BS_0002445,BS_0003359
943,BS_0003195,BS_0003988
944,BS_0005757,BS_0004453
945,BS_0009148,BS_0008187
946,BS_0006493,BS_0005838
947,BS_0000763,BS_0000238
949,BS_0000663,BS_0001275
950,BS_0003194,BS_0007316
952,BS_0007858,BS_0004100
953,BS_0003965,BS_0004369
954,BS_0008954,BS_0000623
957,BS_0001704,BS_0000693
958,BS_0000242,BS_0007424
962,BS_0002164,BS_0000169
963,BS_0006661,BS_0003673
968,BS_0001234,BS_0005135
972,BS_0006868,BS_0002569
973,BS_0000621,BS_0007190
975,BS_0001490,BS_0000400
976,BS_0009063,BS_0000718
978,BS_0005028,BS_0001088
980,BS_0009368,BS_0002569
983,BS_0003411,BS_0005541
984,BS_0006814,BS_0000622
987,BS_0001177,BS_0006019
988,BS_0003157,BS_0003409
990,BS_0004281,BS_0008817
992,BS_0002969,BS_0003434
993,BS_0006062,BS_0009515
994,BS_0008209,BS_0005339
996,BS_0001276,BS_0008484
998,BS_0005991,BS_0001572
1000,BS_0003953,BS_0005739
1002,BS_0001010,BS_0008484
1003,BS_0003574,BS_0000641
1005,BS_0003447,BS_0004459
1007,BS_0007744,BS_0002777
1008,BS_0003667,BS_0002577
1009,BS_0001053,BS_0008775
1010,BS_0001300,BS_0003336
1012,BS_0004449,BS_0006671
1013,BS_0003293,BS_0001275
1018,BS_0009324,BS_0005870
1019,BS_0009090,BS_0006166
1020,BS_0002872,BS_0001532
1021,BS_0002979,BS_0001694
1022,BS_0002688,BS_0009093
1023,BS_0005157,BS_0008994
1025,BS_0005224,BS_0000401
1026,BS_0004393,BS_0003469
1027,BS_0008764,BS_0000443
1028,BS_0003314,BS_0007435
1029,BS_0002152,BS_0007606
1031,BS_0007363,BS_0000426
1033,BS_0009622,BS_0007653
1035,BS_0003165,BS_0000623
1036,BS_0008621,BS_0000252
1038,BS_0006521,BS_0008817
1039,BS_0002892,BS_0007109
1040,BS_0001524,BS_0001656
1042,BS_0003681,BS_0004768
1043,BS_0007645,BS_0004637
1044,BS_0003292,BS_0003952
1045,BS_0009136,BS_0001736
1046,BS_0005490,BS_0002978
1048,BS_0000169,BS_0004491
1049,BS_0000622,BS_0007129
1052,BS_0004150,BS_0002874
1053,BS_0003564,BS_0000963
1056,BS_0007751,BS_0001981
1057,BS_0001118,BS_0009619
1060,BS_0000271,BS_0001538
1061,BS_0003824,BS_0000025
1063,BS_0001686,BS_0001116
1064,BS_0001737,BS_0000118
1066,BS_0004679,BS_0005003
1068,BS_0002287,BS_0003659
1069,BS_0008281,BS_0001638
1070,BS_0003293,BS_0004142
1071,BS_0002569,BS_0005738
1072,BS_0000261,BS_0004394
1073,BS_0001096,BS_0006166
1077,BS_0000003,BS_0003320
1078,BS_0002504,BS_0008313
1079,BS_0005552,BS_0004710
1080,BS_0005355,BS_0006509
1081,BS_0002434,BS_0006962
1083,BS_0005988,BS_0003181
1084,BS_0004301,BS_0000290
1085,BS_0003386,BS_0003207
1086,BS_0000781,BS_0000264
1087,BS_0004253,BS_0008290
1088,BS_0000028,BS_0007561
1090,BS_0004679,BS_0004741
1091,BS_0002250,BS_0005282
1092,BS_0005902,BS_0002166
1094,BS_0003681,BS_0008321
1096,BS_0006063,BS_0008763
1097,BS_0001607,BS_0002925
1098,BS_0003824,BS_0003340
1099,BS_0002466,BS_0002340
1100,BS_0000607,BS_0000694
1101,BS_0004854,BS_0004109
1102,BS_0003017,BS_0000746
1103,BS_0003735,BS_0002644
1104,BS_0009063,BS_0000630
1106,BS_0003165,BS_0005711
1107,BS_0008912,BS_0004297
1109,BS_0008474,BS_0002602
1110,BS_0000764,BS_0000081
1112,BS_0008474,BS_0006346
1113,BS_0006889,BS_0000383
1114,BS_0004662,BS_0005634
1116,BS_0008134,BS_0008243
1118,BS_0006229,BS_0007566
1119,BS_0001541,BS_0000400
1122,BS_0007568,BS_0006847
1124,BS_0002360,BS_0007573
1125,BS_0005355,BS_0004371
1127,BS_0007740,BS_0000430
1130,BS_0009156,BS_0006746
1131,BS_0007338,BS_0009276
1133,BS_0006198,BS_0003336
1135,BS_0008005,BS_0008178
1136,BS_0002432,BS_0009611
1137,BS_0000885,BS_0001300
1138,BS_0008327,BS_0002492
1140,BS_0003336,BS_0002390
1141,BS_0008116,BS_0008746
1142,BS_0000337,BS_0003952
1143,BS_0002433,BS_0005978
1144,BS_0000400,BS_0002439
1145,BS_0008474,BS_0000337
1146,BS_0005529,BS_0002287
1147,BS_0000046,BS_0000626
1148,BS_0008232,BS_0004917
1150,BS_0005180,BS_0007041
1151,BS_0003087,BS_0002708
1152,BS_0001896,BS_0002509
1154,BS_0003868,BS_0009384
1156,BS_0002555,BS_0007013
1158,BS_0005355,BS_0000302
1159,BS_0002979,BS_0000371
1161,BS_0001798,BS_0000965
1163,BS_0009126,BS_0001306
1164,BS_0001208,BS_0007453
1166,BS_0008506,BS_0004394
1167,BS_0008041,BS_0002194
1168,BS_0000429,BS_0003310
1170,BS_0006304,BS_0004962
1171,BS_0000496,BS_0003067
1172,BS_0003302,BS_0001482
1173,BS_0007113,BS_0008975
1174,BS_0002347,BS_0007642
1175,BS_0009317,BS_0003575
1176,BS_0009350,BS_0007624
1177,BS_0007037,BS_0004551
1178,BS_0003678,BS_0008321
1179,BS_0003515,BS_0003720
1181,BS_0001300,BS_0006645
1184,BS_0006911,BS_0009612
1185,BS_0000689,BS_0003599
1189,BS_0003332,BS_0002742
1193,BS_0000876,BS_0000892
1196,BS_0001787,BS_0000261
1198,BS_0002893,BS_0005601
1199,BS_0008413,BS_0000626
1200,BS_0001096,BS_0002504
1202,BS_0000259,BS_0005868
1204,BS_0003128,BS_0009565
1205,BS_0006687,BS_0001622
1206,BS_0000769,BS_0000705
1208,BS_0008626,BS_0001353
1210,BS_0002194,BS_0003631
1211,BS_0001288,BS_0002534
1213,BS_0005355,BS_0005183
1218,BS_0007984,BS_0008816
1221,BS_0001736,BS_0003514
1223,BS_0004244,BS_0006807
1224,BS_0001415,BS_0008134
1225,BS_0000302,BS_0008243
1226,BS_0008474,BS_0006156
1227,BS_0009349,BS_0003789
1228,BS_0003376,BS_0004966
1229,BS_0002968,BS_0004994
1230,BS_0003173,BS_0008392
1231,BS_0004894,BS_0006102
1232,BS_0003194,BS_0002504
1239,BS_0008256,BS_0007918
1240,BS_0001415,BS_0003627
1241,BS_0006196,BS_0002228
1243,BS_0005690,BS_0007915
1244,BS_0002245,BS_0009378
1245,BS_0006930,BS_0006157
1246,BS_0009195,BS_0008370
1248,BS_0002362,BS_0005558
1249,BS_0002916,BS_0005035
1252,BS_0007224,BS_0006814
1253,BS_0006237,BS_0006102
1254,BS_0008648,BS_0006944
1257,BS_0003173,BS_0008413
1258,BS_0005922,BS_0005711
1261,BS_0005958,BS_0002012
1264,BS_0003367,BS_0000746
1267,BS_0001346,BS_0006543
1270,BS_0003359,BS_0008253
1271,BS_0001113,BS_0001625
1272,BS_0005657,BS_0007426
1273,BS_0006687,BS_0008417
1276,BS_0002869,BS_0000238
1277,BS_0008408,BS_0002846
1278,BS_0002602,BS_0003324
1281,BS_0000337,BS_0004476
1282,BS_0006841,BS_0005634
1286,BS_0003468,BS_0002014
1288,BS_0000733,BS_0003359
1289,BS_0004476,BS_0003793
1290,BS_0000885,BS_0005671
1292,BS_0005706,BS_0005465
1293,BS_0001302,BS_0009463
1295,BS_0006010,BS_0007976
1296,BS_0003293,BS_0006001
1297,BS_0003956,BS_0009585
1299,BS_0003633,BS_0006248
1300,BS_0004724,BS_0004151
1301,BS_0001415,BS_0003165
1302,BS_0004533,BS_0007112
1303,BS_0004275,BS_0003305
1304,BS_0008005,BS_0007863
1305,BS_0008504,BS_0004394
1306,BS_0001861,BS_0005801
1309,BS_0006778,BS_0006427
1310,BS_0003738,BS_0001275
1311,BS_0004259,BS_0008345
1314,BS_0001661,BS_0006025
1317,BS_0001007,BS_0009549
1318,BS_0003173,BS_0000025
1319,BS_0001701,BS_0008869
1320,BS_0007763,BS_0004421
1322,BS_0006170,BS_0005460
1324,BS_0004356,BS_0001844
