,entry1,entry2
1113,DB00454,DB00443
1114,DB00454,DB01044
1115,DB00454,DB00813
1116,DB00454,DB00482
1117,DB00454,DB01079
1118,DB00454,DB00567
1119,DB00454,DB00749
1120,DB00454,DB01062
1121,DB00454,DB00669
1123,DB00454,DB00186
1124,DB00454,DB00184
1125,DB00454,DB00490
1126,DB00454,DB00524
1127,DB00454,DB00332
1128,DB00454,DB00334
1130,DB00454,DB00175
1131,DB00454,DB00973
1132,DB00454,DB00395
1134,DB00454,DB01132
1135,DB00454,DB00938
1137,DB00454,DB01097
1138,DB00454,DB01068
1139,DB00454,DB00136
1140,DB00454,DB00399
1141,DB00454,DB00331
1142,DB00454,DB00423
1143,DB00454,DB06151
1144,DB00454,DB00950
1145,DB00454,DB01104
1146,DB00454,DB00758
1147,DB00454,DB00390
1149,DB00454,DB01039
1151,DB00454,DB00776
1152,DB00454,DB00328
1153,DB00454,DB00897
1155,DB00454,DB01001
1157,DB00454,DB00404
1158,DB00454,DB00641
1159,DB00454,DB00215
1160,DB00454,DB01611
1161,DB00454,DB00468
1162,DB00454,DB00783
1164,DB00454,DB00715
1165,DB00454,DB00695
1166,DB00454,DB00316
1167,DB00454,DB01190
1168,DB00454,DB00370
1169,DB00454,DB00227
1170,DB00454,DB00575
1171,DB00454,DB00737
1172,DB00454,DB00257
1173,DB00454,DB01331
1175,DB00454,DB00904
1176,DB00454,DB01041
1178,DB00454,DB00421
1179,DB00454,DB00451
1182,DB00454,DB00863
1183,DB00454,DB00987
1185,DB00454,DB00501
1187,DB00454,DB00273
1189,DB00952,DB00268
1190,DB00952,DB00953
1192,DB00952,DB00635
1193,DB00952,DB00455
1195,DB00952,DB00540
1197,DB00952,DB00577
1198,DB00952,DB00661
1199,DB00952,DB00630
1200,DB00952,DB00624
1201,DB00952,DB00231
1202,DB00952,DB00203
1204,DB00952,DB00962
1205,DB00952,DB00285
1206,DB00952,DB00537
1207,DB00952,DB00829
1208,DB00952,DB00533
1209,DB00952,DB00193
1210,DB00952,DB01156
1211,DB00952,DB00842
1213,DB00952,DB00811
1215,DB00952,DB00425
1216,DB00952,DB01222
1218,DB00952,DB00315
1219,DB00952,DB00603
1220,DB00952,DB00734
1221,DB00952,DB00313
1222,DB00952,DB00813
1223,DB00952,DB00482
1224,DB00952,DB00669
1225,DB00952,DB00998
1226,DB00952,DB00186
1227,DB00952,DB00184
1228,DB00952,DB00334
1230,DB00952,DB00395
1232,DB00952,DB01068
1233,DB00952,DB00950
1234,DB00952,DB01104
1236,DB00952,DB01001
1238,DB00952,DB00215
1239,DB00952,DB00216
1240,DB00952,DB00783
1241,DB00952,DB00715
1242,DB00952,DB00316
1243,DB00952,DB00370
1244,DB00952,DB00367
1245,DB00952,DB00451
1246,DB00952,DB00918
1247,DB00952,DB00863
1249,DB00952,DB00273
1692,DB00492,DB01212
1693,DB00492,DB00268
1694,DB00492,DB01248
1695,DB00492,DB01197
1697,DB00492,DB00341
1699,DB00492,DB00635
1700,DB00492,DB00455
1701,DB00492,DB01224
1702,DB00492,DB00346
1704,DB00492,DB00540
1705,DB00492,DB00975
1706,DB00492,DB00472
1708,DB00492,DB01233
1710,DB00492,DB01137
1712,DB00492,DB00586
1713,DB00492,DB00580
1714,DB00492,DB00426
1716,DB00492,DB00363
1717,DB00492,DB00531
1718,DB00492,DB00343
1719,DB00492,DB00757
1720,DB00492,DB01162
1721,DB00492,DB00180
1722,DB00492,DB00661
1723,DB00492,DB00630
1724,DB00492,DB00787
1725,DB00492,DB00222
1727,DB00492,DB00153
1728,DB00492,DB00231
1729,DB00492,DB00860
1731,DB00492,DB01036
1732,DB00492,DB01076
1734,DB00492,DB00808
1735,DB00492,DB00590
1736,DB00492,DB00203
1737,DB00492,DB00252
1740,DB00492,DB00927
1742,DB00492,DB00820
1743,DB00492,DB00285
1744,DB00492,DB01273
1745,DB00492,DB00654
1746,DB00492,DB00916
1747,DB00492,DB00537
1748,DB00492,DB00741
1749,DB00492,DB00829
1750,DB00492,DB00533
1751,DB00492,DB00883
1752,DB00492,DB00193
1753,DB00492,DB01156
1754,DB00492,DB00884
1755,DB00492,DB00230
1757,DB00492,DB00196
1758,DB00492,DB00445
1759,DB00492,DB00620
1760,DB00492,DB00564
1761,DB00492,DB00115
1763,DB00492,DB01060
1764,DB00492,DB00625
1765,DB00492,DB00727
1766,DB00492,DB00402
1767,DB00492,DB01118
1768,DB00492,DB00425
1769,DB00492,DB01020
1770,DB00492,DB01222
1772,DB00492,DB00557
1773,DB00492,DB00214
1775,DB00492,DB00734
1776,DB00492,DB00806
1777,DB00492,DB00313
1778,DB00492,DB00887
1779,DB00492,DB01112
1780,DB00492,DB01136
1781,DB00492,DB00443
1782,DB00492,DB00310
1783,DB00492,DB01044
1784,DB00492,DB01150
1785,DB00492,DB00813
1786,DB00492,DB00484
1787,DB00492,DB00482
1788,DB00492,DB00567
1789,DB00492,DB00749
1790,DB00492,DB01062
1791,DB00492,DB01241
1792,DB00492,DB00186
1793,DB00492,DB00184
1794,DB00492,DB00490
1795,DB00492,DB00843
1796,DB00492,DB00524
1797,DB00492,DB00332
1798,DB00492,DB00334
1800,DB00492,DB00175
1801,DB00492,DB00973
1802,DB00492,DB00395
1804,DB00492,DB00502
1805,DB00492,DB01132
1806,DB00492,DB00938
1808,DB00492,DB01097
1809,DB00492,DB01068
1810,DB00492,DB00796
1811,DB00492,DB00795
1812,DB00492,DB00136
1813,DB00492,DB00331
1814,DB00492,DB00950
1815,DB00492,DB01104
1816,DB00492,DB00758
1817,DB00492,DB00390
1820,DB00492,DB01039
1822,DB00492,DB00328
1824,DB00492,DB01001
1826,DB00492,DB00404
1827,DB00492,DB00641
1828,DB00492,DB00215
1829,DB00492,DB01611
1830,DB00492,DB00468
1831,DB00492,DB00783
1833,DB00492,DB00715
1834,DB00492,DB00695
1835,DB00492,DB00316
1836,DB00492,DB01190
1837,DB00492,DB00370
1838,DB00492,DB00227
1839,DB00492,DB00575
1840,DB00492,DB00257
1842,DB00492,DB01067
1844,DB00492,DB00421
1845,DB00492,DB00451
1847,DB00492,DB01016
1848,DB00492,DB00863
1849,DB00492,DB00987
1850,DB00492,DB01216
1851,DB00492,DB00501
1852,DB01212,DB00709
1853,DB01212,DB00853
1854,DB01212,DB01413
1855,DB01212,DB00440
1856,DB01212,DB00181
1857,DB01212,DB01195
1858,DB01212,DB00250
1859,DB01212,DB01004
1861,DB01212,DB00582
1862,DB01212,DB00268
1864,DB01212,DB01204
1865,DB01212,DB01248
1866,DB01212,DB00555
1867,DB01212,DB01197
1869,DB01212,DB00341
1870,DB01212,DB00920
1873,DB01212,DB00635
1874,DB01212,DB00441
1876,DB01212,DB00681
1877,DB01212,DB00424
1878,DB01212,DB00455
1880,DB01212,DB01042
1881,DB01212,DB01224
1882,DB01212,DB00601
1884,DB01212,DB00218
1885,DB01212,DB00559
1886,DB01212,DB00975
1887,DB01212,DB00472
1888,DB01212,DB00410
1890,DB01212,DB01233
1892,DB01212,DB01137
1896,DB01212,DB00577
1897,DB01212,DB00415
1898,DB01212,DB00742
1899,DB01212,DB00586
1900,DB01212,DB00580
1902,DB01212,DB00426
1903,DB01212,DB00649
1904,DB01212,DB01327
1906,DB01212,DB00967
1907,DB01212,DB00363
1908,DB01212,DB00531
1909,DB01212,DB00864
1910,DB01212,DB00343
1911,DB01212,DB00757
1912,DB01212,DB01162
1913,DB01212,DB00180
1914,DB01212,DB00661
1915,DB01212,DB00630
1917,DB01212,DB00787
1918,DB01212,DB00512
1919,DB01212,DB00422
1920,DB01212,DB00222
1922,DB01212,DB00836
1923,DB01212,DB00231
1924,DB01212,DB00860
1926,DB01212,DB01036
1927,DB01212,DB01416
1928,DB01212,DB01203
1930,DB01212,DB01076
1932,DB01212,DB00194
1934,DB01212,DB00808
1935,DB01212,DB00590
1936,DB01212,DB00203
1937,DB01212,DB00262
1938,DB01212,DB00252
1940,DB01212,DB00802
1942,DB01212,DB01240
1943,DB01212,DB00713
1944,DB01212,DB00927
1945,DB01212,DB01059
1946,DB01212,DB00698
1949,DB01212,DB00674
1950,DB01212,DB00359
1951,DB01212,DB00285
1952,DB01212,DB00762
1953,DB01212,DB01273
1954,DB01212,DB00654
1955,DB01212,DB00916
1956,DB01212,DB00537
1957,DB01212,DB00833
1958,DB01212,DB00741
1959,DB01212,DB00708
1960,DB01212,DB00658
1961,DB01212,DB00829
1962,DB01212,DB00533
1963,DB01212,DB00198
1964,DB01212,DB00883
1965,DB01212,DB00193
1966,DB01212,DB01156
1967,DB01212,DB00818
1968,DB01212,DB01586
1969,DB01212,DB00884
1970,DB01212,DB00841
1971,DB01212,DB00747
1972,DB01212,DB00889
1973,DB01212,DB01263
1974,DB01212,DB00842
1975,DB01212,DB00230
1977,DB01212,DB00208
1979,DB01212,DB00811
1980,DB01212,DB00493
1981,DB01212,DB00196
1982,DB01212,DB00445
1983,DB01212,DB00620
1984,DB01212,DB00371
1985,DB01212,DB00564
1986,DB01212,DB00115
1987,DB01212,DB00959
1989,DB01212,DB00277
1990,DB01212,DB01060
1991,DB01212,DB00465
1992,DB01212,DB00625
1993,DB01212,DB00351
1994,DB01212,DB01167
1995,DB01212,DB00727
1996,DB01212,DB00402
1997,DB01212,DB01118
1998,DB01212,DB00784
1999,DB01212,DB00683
2000,DB01212,DB00319
2001,DB01212,DB00425
2002,DB01212,DB01202
2003,DB01212,DB00869
2004,DB01212,DB00303
2005,DB01212,DB01020
2006,DB01212,DB00947
2007,DB01212,DB00545
2008,DB01212,DB00951
2009,DB01212,DB00377
2010,DB01212,DB01229
2011,DB01212,DB00297
2012,DB01212,DB01045
2013,DB01212,DB01222
2014,DB01212,DB00284
2017,DB01212,DB00281
2018,DB01212,DB00330
2020,DB01212,DB01610
2021,DB01212,DB00557
2022,DB01212,DB00603
2024,DB01212,DB00214
2025,DB01212,DB00480
2026,DB01212,DB01005
2028,DB01212,DB00909
2029,DB01212,DB00773
2030,DB01212,DB00535
2031,DB01212,DB00900
2032,DB01212,DB00734
2034,DB01212,DB00544
2035,DB01212,DB00238
2036,DB01212,DB00313
2038,DB01212,DB00887
2039,DB01212,DB01095
2040,DB01212,DB01112
2041,DB01212,DB01136
2042,DB01212,DB01155
2043,DB01212,DB00443
2044,DB01212,DB00550
2045,DB01212,DB00438
2046,DB01212,DB01044
2047,DB01212,DB01595
2048,DB01212,DB00983
2049,DB01212,DB01150
2050,DB01212,DB00813
2051,DB01212,DB00484
2052,DB01212,DB00482
2053,DB01212,DB01079
2054,DB01212,DB00567
2055,DB01212,DB00749
2056,DB01212,DB01062
2057,DB01212,DB00669
2059,DB01212,DB01241
2061,DB01212,DB00186
2062,DB01212,DB00184
2063,DB01212,DB00490
2064,DB01212,DB00675
2065,DB01212,DB00843
2066,DB01212,DB00524
2067,DB01212,DB00332
2068,DB01212,DB00989
2069,DB01212,DB00334
2070,DB01212,DB00912
2072,DB01212,DB00175
2073,DB01212,DB00973
2074,DB01212,DB00395
2076,DB01212,DB00503
2078,DB01212,DB00502
2079,DB01212,DB01132
2080,DB01212,DB00938
2082,DB01212,DB01097
2083,DB01212,DB01068
2084,DB01212,DB00796
2085,DB01212,DB01043
2086,DB01212,DB00495
2087,DB01212,DB00795
2088,DB01212,DB00136
2090,DB01212,DB00399
2091,DB01212,DB00331
2092,DB01212,DB06151
2093,DB01212,DB00950
2094,DB01212,DB01104
2095,DB01212,DB00758
2096,DB01212,DB00390
2099,DB01212,DB01039
2101,DB01212,DB00915
2102,DB01212,DB00176
2103,DB01212,DB00776
2104,DB01212,DB00328
2105,DB01212,DB00897
2106,DB01212,DB00668
2108,DB01212,DB01001
2110,DB01212,DB00404
2111,DB01212,DB01072
2112,DB01212,DB00446
2113,DB01212,DB01022
2114,DB01212,DB00641
2116,DB01212,DB00215
2117,DB01212,DB01611
2118,DB01212,DB00468
2120,DB01212,DB00715
2121,DB01212,DB00695
2122,DB01212,DB00316
2123,DB01212,DB01101
2124,DB01212,DB00296
2125,DB01212,DB01190
2126,DB01212,DB00370
2127,DB01212,DB01589
2128,DB01212,DB00227
2129,DB01212,DB00575
2130,DB01212,DB00737
2131,DB01212,DB00257
2132,DB01212,DB00877
2133,DB01212,DB01126
2134,DB01212,DB00317
2136,DB01212,DB00904
2137,DB01212,DB01067
2138,DB01212,DB01041
2140,DB01212,DB01238
2142,DB01212,DB00656
2143,DB01212,DB01117
2144,DB01212,DB00421
2145,DB01212,DB01264
2146,DB01212,DB00451
2149,DB01212,DB00857
2150,DB01212,DB01016
2151,DB01212,DB00863
2152,DB01212,DB00987
2153,DB01212,DB00188
2155,DB01212,DB01216
2156,DB01212,DB00501
2158,DB01212,DB00273
2159,DB00398,DB00709
2160,DB00398,DB00853
2161,DB00398,DB01248
2164,DB00398,DB00341
2167,DB00398,DB00635
2168,DB00398,DB00441
2170,DB00398,DB00455
2173,DB00398,DB00472
2174,DB00398,DB01233
2176,DB00398,DB01137
2178,DB00398,DB00586
2180,DB00398,DB00343
2181,DB00398,DB01162
2182,DB00398,DB00630
2183,DB00398,DB00787
2184,DB00398,DB00512
2185,DB00398,DB00422
2186,DB00398,DB00222
2187,DB00398,DB00836
2188,DB00398,DB00624
2189,DB00398,DB00231
2190,DB00398,DB00860
2191,DB00398,DB01036
2192,DB00398,DB01203
2193,DB00398,DB01076
2195,DB00398,DB00590
2196,DB00398,DB00203
2199,DB00398,DB00927
2200,DB00398,DB01059
2203,DB00398,DB00285
2204,DB00398,DB00654
2205,DB00398,DB00537
2206,DB00398,DB00741
2207,DB00398,DB00829
2208,DB00398,DB00193
2209,DB00398,DB01156
2210,DB00398,DB01586
2211,DB00398,DB00884
2212,DB00398,DB00842
2213,DB00398,DB00230
2215,DB00398,DB00489
2216,DB00398,DB00196
2217,DB00398,DB00564
2218,DB00398,DB00115
2220,DB00398,DB00351
2221,DB00398,DB00727
2222,DB00398,DB00402
2223,DB00398,DB00425
2224,DB00398,DB01202
2225,DB00398,DB00869
2226,DB00398,DB00745
2227,DB00398,DB01020
2228,DB00398,DB01229
2229,DB00398,DB01222
2230,DB00398,DB00557
2232,DB00398,DB00214
2233,DB00398,DB00313
2234,DB00398,DB00887
2235,DB00398,DB01136
2236,DB00398,DB00443
2237,DB00398,DB00813
2238,DB00398,DB00482
2239,DB00398,DB00804
2240,DB00398,DB01062
2242,DB00398,DB00186
2243,DB00398,DB00843
2244,DB00398,DB00332
2246,DB00398,DB00175
2247,DB00398,DB00973
2249,DB00398,DB01132
2251,DB00398,DB01068
2252,DB00398,DB00796
2253,DB00398,DB00136
2255,DB00398,DB00399
2256,DB00398,DB00331
2257,DB00398,DB00950
2258,DB00398,DB00191
2259,DB00398,DB01104
2260,DB00398,DB00758
2261,DB00398,DB00390
2264,DB00398,DB01039
2266,DB00398,DB00776
2267,DB00398,DB00328
2268,DB00398,DB00897
2270,DB00398,DB01001
2271,DB00398,DB00404
2272,DB00398,DB00641
2273,DB00398,DB00215
2275,DB00398,DB00715
2276,DB00398,DB00695
2277,DB00398,DB00316
2278,DB00398,DB01101
2279,DB00398,DB01006
2280,DB00398,DB00370
2281,DB00398,DB00227
2282,DB00398,DB00575
2283,DB00398,DB00737
2284,DB00398,DB01126
2286,DB00398,DB00904
2287,DB00398,DB01067
2288,DB00398,DB01041
2290,DB00398,DB00421
2291,DB00398,DB00451
2292,DB00398,DB00470
2294,DB00398,DB01016
2295,DB00398,DB00863
2296,DB00398,DB01216
2298,DB00398,DB00273
2299,DB00709,DB00718
2300,DB00709,DB01413
2301,DB00709,DB00440
2302,DB00709,DB00250
2303,DB00709,DB01004
2305,DB00709,DB00582
2306,DB00709,DB01082
2308,DB00709,DB01204
2309,DB00709,DB01248
2310,DB00709,DB00555
2311,DB00709,DB00862
2312,DB00709,DB01197
2314,DB00709,DB00341
2315,DB00709,DB00920
2317,DB00709,DB00635
2318,DB00709,DB01026
2319,DB00709,DB00681
2320,DB00709,DB00455
2322,DB00709,DB01042
2323,DB00709,DB01224
2324,DB00709,DB00601
2326,DB00709,DB00540
2327,DB00709,DB00218
2328,DB00709,DB00559
2329,DB00709,DB00248
2330,DB00709,DB00472
2333,DB00709,DB01233
2335,DB00709,DB01137
2338,DB00709,DB00577
2339,DB00709,DB00586
2340,DB00709,DB00580
2341,DB00709,DB00224
2343,DB00709,DB00426
2344,DB00709,DB00649
2345,DB00709,DB00879
2346,DB00709,DB00993
2347,DB00709,DB01327
2349,DB00709,DB00967
2350,DB00709,DB00531
2351,DB00709,DB00701
2352,DB00709,DB00864
2353,DB00709,DB00343
2354,DB00709,DB01162
2355,DB00709,DB00350
2356,DB00709,DB00661
2357,DB00709,DB00630
2358,DB00709,DB01265
2359,DB00709,DB00787
2360,DB00709,DB00512
2361,DB00709,DB00422
2362,DB00709,DB00598
2363,DB00709,DB00222
2364,DB00709,DB00836
2365,DB00709,DB00624
2366,DB00709,DB00153
2367,DB00709,DB00231
2368,DB00709,DB00860
2369,DB00709,DB00585
2371,DB00709,DB01048
2372,DB00709,DB01076
2374,DB00709,DB00808
2375,DB00709,DB00590
2376,DB00709,DB00203
2377,DB00709,DB00252
2381,DB00709,DB00713
2382,DB00709,DB00927
2383,DB00709,DB01059
2386,DB00709,DB00724
2387,DB00709,DB00359
2388,DB00709,DB00285
2389,DB00709,DB01273
2390,DB00709,DB00916
2391,DB00709,DB00537
2392,DB00709,DB00741
2393,DB00709,DB00658
2394,DB00709,DB00621
2395,DB00709,DB00829
2396,DB00709,DB00533
2397,DB00709,DB00883
2398,DB00709,DB00193
2399,DB00709,DB00205
2400,DB00709,DB01156
2402,DB00709,DB01586
2403,DB00709,DB01263
2404,DB00709,DB00842
2405,DB00709,DB00851
