,entry1,entry2
174,BS_0003017,BS_0008530
175,BS_0002850,BS_0004348
176,BS_0004503,BS_0000761
177,BS_0009119,BS_0008608
178,BS_0001041,BS_0003409
179,BS_0005814,BS_0001286
180,BS_0007228,BS_0001736
182,BS_0004244,BS_0002357
187,BS_0006687,BS_0001716
190,BS_0000066,BS_0000623
191,BS_0002460,BS_0009412
192,BS_0007991,BS_0008285
195,BS_0009600,BS_0001408
196,BS_0000703,BS_0008217
198,BS_0002532,BS_0005132
199,BS_0001410,BS_0000808
200,BS_0008608,BS_0008650
201,BS_0002193,BS_0005621
204,BS_0003564,BS_0009092
205,BS_0003627,BS_0000400
206,BS_0005671,BS_0004476
207,BS_0009126,BS_0003161
211,BS_0005943,BS_0000129
213,BS_0004706,BS_0002390
214,BS_0008980,BS_0002737
216,BS_0002269,BS_0003520
217,BS_0001542,BS_0000400
218,BS_0005837,BS_0006494
219,BS_0003682,BS_0004963
222,BS_0001087,BS_0005069
223,BS_0006925,BS_0000333
224,BS_0004856,BS_0008647
225,BS_0006008,BS_0004274
226,BS_0006014,BS_0009388
227,BS_0004453,BS_0001333
229,BS_0004439,BS_0005919
232,BS_0003585,BS_0003235
233,BS_0003988,BS_0006129
234,BS_0001475,BS_0006985
238,BS_0007047,BS_0006932
240,BS_0001779,BS_0005533
244,BS_0003543,BS_0006024
245,BS_0008900,BS_0006742
246,BS_0008363,BS_0000718
247,BS_0005676,BS_0005636
249,BS_0008395,BS_0008987
250,BS_0004679,BS_0004476
251,BS_0001410,BS_0000764
253,BS_0002469,BS_0004339
254,BS_0005922,BS_0002846
256,BS_0003764,BS_0005988
257,BS_0005971,BS_0002742
262,BS_0004283,BS_0005298
263,BS_0000003,BS_0001300
264,BS_0005632,BS_0002397
266,BS_0000003,BS_0001010
268,BS_0008029,BS_0000401
269,BS_0008441,BS_0007194
272,BS_0002243,BS_0008952
273,BS_0002809,BS_0006582
274,BS_0008416,BS_0000435
277,BS_0001469,BS_0008392
279,BS_0006509,BS_0001603
284,BS_0002992,BS_0002682
286,BS_0002595,BS_0007712
289,BS_0004723,BS_0004054
290,BS_0005468,BS_0007928
291,BS_0003515,BS_0007716
292,BS_0006082,BS_0004444
295,BS_0003161,BS_0003359
297,BS_0006839,BS_0006132
299,BS_0000261,BS_0003827
300,BS_0004325,BS_0003993
303,BS_0001410,BS_0003197
306,BS_0007512,BS_0005073
307,BS_0005565,BS_0002308
308,BS_0008032,BS_0009544
310,BS_0002194,BS_0006714
311,BS_0000247,BS_0008793
312,BS_0006107,BS_0004876
314,BS_0002839,BS_0004081
315,BS_0000440,BS_0008434
316,BS_0001494,BS_0003613
317,BS_0004158,BS_0000240
318,BS_0003181,BS_0000705
319,BS_0007334,BS_0001524
320,BS_0009355,BS_0007166
321,BS_0001278,BS_0001010
322,BS_0007634,BS_0004404
323,BS_0007383,BS_0007350
324,BS_0003861,BS_0001728
326,BS_0005690,BS_0005175
327,BS_0001348,BS_0007558
328,BS_0000236,BS_0008469
331,BS_0004554,BS_0004183
333,BS_0006094,BS_0008001
335,BS_0004941,BS_0007669
336,BS_0005763,BS_0003217
337,BS_0001082,BS_0005257
338,BS_0003171,BS_0003588
339,BS_0003423,BS_0005244
340,BS_0004543,BS_0005884
342,BS_0002227,BS_0000367
343,BS_0002929,BS_0001378
344,BS_0004501,BS_0009366
345,BS_0000442,BS_0003688
350,BS_0002365,BS_0001728
351,BS_0001199,BS_0005860
353,BS_0009080,BS_0005246
354,BS_0007198,BS_0000261
355,BS_0001248,BS_0003158
356,BS_0008940,BS_0000302
357,BS_0004186,BS_0003309
358,BS_0001588,BS_0002598
359,BS_0002390,BS_0004926
360,BS_0007833,BS_0009087
361,BS_0003576,BS_0004371
362,BS_0003164,BS_0003169
363,BS_0006018,BS_0003570
365,BS_0004402,BS_0008166
366,BS_0000345,BS_0001531
367,BS_0004469,BS_0006481
369,BS_0007893,BS_0008817
370,BS_0008923,BS_0008230
373,BS_0003380,BS_0000895
377,BS_0001337,BS_0001784
379,BS_0001681,BS_0009327
380,BS_0006092,BS_0003970
381,BS_0005234,BS_0005930
382,BS_0003170,BS_0003171
383,BS_0006752,BS_0001900
386,BS_0007665,BS_0003434
387,BS_0009026,BS_0008166
389,BS_0003678,BS_0008285
390,BS_0006896,BS_0004411
393,BS_0005930,BS_0001572
399,BS_0003169,BS_0002503
402,BS_0003181,BS_0007891
406,BS_0006248,BS_0007798
408,BS_0006717,BS_0009547
412,BS_0004009,BS_0008657
413,BS_0009129,BS_0004998
415,BS_0005533,BS_0003169
417,BS_0005251,BS_0004267
421,BS_0009087,BS_0005894
422,BS_0002710,BS_0002849
423,BS_0003572,BS_0004868
426,BS_0001041,BS_0005533
427,BS_0006535,BS_0001605
428,BS_0004480,BS_0007216
429,BS_0005707,BS_0009401
430,BS_0004679,BS_0001905
431,BS_0003421,BS_0004992
433,BS_0002618,BS_0002909
434,BS_0002590,BS_0007653
435,BS_0004936,BS_0002504
436,BS_0001543,BS_0008954
438,BS_0005183,BS_0005781
439,BS_0008363,BS_0004836
440,BS_0002971,BS_0005989
443,BS_0008394,BS_0004537
444,BS_0008653,BS_0007235
445,BS_0006600,BS_0000690
446,BS_0005467,BS_0008621
448,BS_0002019,BS_0005408
450,BS_0004851,BS_0002110
454,BS_0007880,BS_0002047
456,BS_0003172,BS_0002909
457,BS_0008392,BS_0001732
458,BS_0007615,BS_0009238
459,BS_0004147,BS_0000761
460,BS_0000337,BS_0006868
461,BS_0007404,BS_0007823
464,BS_0000916,BS_0005024
465,BS_0000266,BS_0004259
467,BS_0005355,BS_0003072
468,BS_0005248,BS_0002435
469,BS_0007698,BS_0007175
471,BS_0008817,BS_0003419
472,BS_0003313,BS_0008474
473,BS_0002141,BS_0000400
474,BS_0008474,BS_0002748
476,BS_0002774,BS_0008484
479,BS_0009517,BS_0009146
481,BS_0005967,BS_0001625
482,BS_0006709,BS_0008332
485,BS_0007432,BS_0004675
487,BS_0000625,BS_0005636
488,BS_0001896,BS_0001195
489,BS_0004192,BS_0003032
490,BS_0003677,BS_0008285
492,BS_0000718,BS_0003827
494,BS_0006671,BS_0003235
495,BS_0005887,BS_0004749
496,BS_0002132,BS_0004356
497,BS_0001064,BS_0003197
498,BS_0002869,BS_0002971
502,BS_0008825,BS_0007261
503,BS_0001743,BS_0007706
505,BS_0008626,BS_0006915
506,BS_0002842,BS_0008936
509,BS_0004601,BS_0006854
510,BS_0006671,BS_0000635
513,BS_0002042,BS_0005950
515,BS_0006653,BS_0007989
517,BS_0006589,BS_0009543
518,BS_0007032,BS_0002400
519,BS_0006836,BS_0000736
520,BS_0003572,BS_0003541
522,BS_0003080,BS_0006170
523,BS_0006135,BS_0002322
527,BS_0004953,BS_0006468
529,BS_0004981,BS_0001928
530,BS_0008029,BS_0006775
531,BS_0000111,BS_0005086
532,BS_0005238,BS_0003409
534,BS_0000031,BS_0000087
536,BS_0006024,BS_0001763
541,BS_0001145,BS_0000490
542,BS_0005433,BS_0001383
543,BS_0001605,BS_0006350
545,BS_0003407,BS_0000703
546,BS_0003926,BS_0005071
549,BS_0004030,BS_0005744
550,BS_0002504,BS_0003377
553,BS_0002169,BS_0007949
554,BS_0006821,BS_0002960
556,BS_0004689,BS_0008789
557,BS_0007232,BS_0008157
558,BS_0008858,BS_0003593
559,BS_0003995,BS_0008332
560,BS_0004638,BS_0002550
562,BS_0002975,BS_0007330
564,BS_0005308,BS_0007575
565,BS_0003364,BS_0005724
568,BS_0005579,BS_0000532
569,BS_0003704,BS_0002295
571,BS_0006521,BS_0008413
572,BS_0006739,BS_0007849
573,BS_0004375,BS_0003197
574,BS_0000771,BS_0003321
575,BS_0005994,BS_0009131
577,BS_0004679,BS_0002099
580,BS_0008474,BS_0002846
583,BS_0003409,BS_0002257
585,BS_0003168,BS_0004150
586,BS_0007716,BS_0005290
587,BS_0001112,BS_0006018
588,BS_0001774,BS_0001286
589,BS_0006130,BS_0007960
590,BS_0003289,BS_0005269
593,BS_0001238,BS_0000648
595,BS_0002042,BS_0003690
597,BS_0003679,BS_0002942
598,BS_0001061,BS_0008174
599,BS_0006150,BS_0003361
600,BS_0003554,BS_0004868
601,BS_0003383,BS_0003151
603,BS_0008844,BS_0003795
607,BS_0001302,BS_0002503
608,BS_0004473,BS_0008484
611,BS_0004396,BS_0003197
614,BS_0002869,BS_0005328
615,BS_0008474,BS_0001410
616,BS_0003764,BS_0002590
618,BS_0002623,BS_0001668
620,BS_0002590,BS_0004376
622,BS_0009063,BS_0000400
623,BS_0008977,BS_0003732
625,BS_0005201,BS_0002602
626,BS_0005872,BS_0003551
627,BS_0004477,BS_0000087
629,BS_0008249,BS_0004540
630,BS_0003165,BS_0004092
631,BS_0007991,BS_0002186
632,BS_0006940,BS_0000108
633,BS_0001777,BS_0008493
634,BS_0007798,BS_0004050
635,BS_0007845,BS_0008538
636,BS_0005342,BS_0003295
637,BS_0007807,BS_0005662
638,BS_0006024,BS_0006181
639,BS_0004596,BS_0003962
640,BS_0003952,BS_0007550
641,BS_0003681,BS_0002962
643,BS_0002773,BS_0003520
647,BS_0000401,BS_0001496
648,BS_0008504,BS_0002288
649,BS_0005313,BS_0000401
651,BS_0008603,BS_0009460
652,BS_0000401,BS_0001405
653,BS_0005318,BS_0008097
654,BS_0009360,BS_0004005
656,BS_0001662,BS_0007121
657,BS_0005971,BS_0003181
659,BS_0008839,BS_0000564
660,BS_0006018,BS_0004707
661,BS_0001175,BS_0007679
664,BS_0000654,BS_0001737
665,BS_0007302,BS_0008484
666,BS_0004173,BS_0008166
667,BS_0001111,BS_0004741
668,BS_0002883,BS_0006581
669,BS_0004175,BS_0004259
670,BS_0008849,BS_0009330
671,BS_0002083,BS_0006278
672,BS_0001787,BS_0003564
673,BS_0002723,BS_0009617
675,BS_0004561,BS_0000685
676,BS_0000178,BS_0005358
677,BS_0002383,BS_0000836
679,BS_0004637,BS_0000930
680,BS_0001615,BS_0000654
681,BS_0004953,BS_0005493
682,BS_0004359,BS_0009320
683,BS_0008642,BS_0006259
684,BS_0009131,BS_0004376
685,BS_0002926,BS_0005514
688,BS_0009013,BS_0006439
689,BS_0002216,BS_0009545
690,BS_0001248,BS_0001120
691,BS_0001024,BS_0001189
692,BS_0002365,BS_0000169
693,BS_0001369,BS_0000590
694,BS_0002819,BS_0002519
697,BS_0001306,BS_0007316
699,BS_0000649,BS_0004137
701,BS_0008403,BS_0009494
702,BS_0004706,BS_0004132
703,BS_0007798,BS_0009615
706,BS_0003793,BS_0001854
707,BS_0001469,BS_0003556
710,BS_0000266,BS_0003359
712,BS_0008117,BS_0003471
717,BS_0004291,BS_0006481
719,BS_0009417,BS_0003878
720,BS_0009087,BS_0004040
722,BS_0001691,BS_0001690
723,BS_0006065,BS_0008673
724,BS_0004662,BS_0003564
727,BS_0004449,BS_0001615
731,BS_0007671,BS_0004803
732,BS_0009277,BS_0008308
734,BS_0007247,BS_0006381
736,BS_0001119,BS_0003512
737,BS_0003037,BS_0008413
738,BS_0002846,BS_0007390
739,BS_0002657,BS_0003965
740,BS_0004082,BS_0007239
741,BS_0002981,BS_0008166
742,BS_0009526,BS_0002678
743,BS_0005514,BS_0006237
744,BS_0009408,BS_0003716
745,BS_0001195,BS_0008126
746,BS_0006001,BS_0001271
747,BS_0002971,BS_0000081
748,BS_0006337,BS_0003603
749,BS_0003681,BS_0003757
750,BS_0000958,BS_0001941
751,BS_0001064,BS_0004083
753,BS_0007411,BS_0001910
756,BS_0008793,BS_0001720
757,BS_0005367,BS_0002064
758,BS_0002792,BS_0006930
759,BS_0004770,BS_0001754
763,BS_0007804,BS_0005004
764,BS_0001205,BS_0009624
765,BS_0004402,BS_0007915
769,BS_0001976,BS_0000844
770,BS_0000623,BS_0008349
775,BS_0004122,BS_0006236
776,BS_0004854,BS_0000265
777,BS_0002982,BS_0000764
778,BS_0001469,BS_0002288
779,BS_0000345,BS_0000390
780,BS_0002981,BS_0009125
781,BS_0006797,BS_0006855
782,BS_0003244,BS_0005160
783,BS_0008505,BS_0003316
786,BS_0000774,BS_0004639
788,BS_0004244,BS_0001598
791,BS_0003313,BS_0001605
792,BS_0001117,BS_0006868
794,BS_0009608,BS_0002656
795,BS_0007284,BS_0002161
796,BS_0001113,BS_0005971
797,BS_0002364,BS_0009055
798,BS_0000285,BS_0001680
799,BS_0001615,BS_0002846
801,BS_0002167,BS_0003603
802,BS_0000776,BS_0006102
803,BS_0006150,BS_0005146
804,BS_0008581,BS_0006281
808,BS_0003522,BS_0001877
809,BS_0000401,BS_0000590
811,BS_0005060,BS_0008133
812,BS_0005183,BS_0007575
813,BS_0003163,BS_0005146
814,BS_0008680,BS_0007614
817,BS_0008960,BS_0007241
818,BS_0001415,BS_0006749
819,BS_0002539,BS_0007910
821,BS_0004963,BS_0004507
822,BS_0004173,BS_0005409
823,BS_0000442,BS_0003970
824,BS_0004477,BS_0002962
825,BS_0005156,BS_0004768
827,BS_0002618,BS_0002569
828,BS_0001800,BS_0004175
830,BS_0004259,BS_0006841
831,BS_0000003,BS_0002288
832,BS_0008194,BS_0002613
833,BS_0006509,BS_0001154
834,BS_0006793,BS_0000721
836,BS_0006703,BS_0001281
837,BS_0001490,BS_0003613
838,BS_0001292,BS_0000292
840,BS_0005355,BS_0001410
844,BS_0003764,BS_0003336
845,BS_0003784,BS_0008790
847,BS_0008391,BS_0002971
848,BS_0003681,BS_0000264
849,BS_0002618,BS_0009092
850,BS_0006244,BS_0008074
851,BS_0009286,BS_0003478
856,BS_0007230,BS_0000671
858,BS_0004316,BS_0001314
859,BS_0007074,BS_0000992
860,BS_0000315,BS_0008058
862,BS_0003194,BS_0006150
863,BS_0003554,BS_0004394
864,BS_0006521,BS_0003520
865,BS_0001674,BS_0008138
866,BS_0000712,BS_0000548
871,BS_0009195,BS_0006503
873,BS_0006839,BS_0004768
874,BS_0000119,BS_0007181
875,BS_0004749,BS_0007825
876,BS_0008443,BS_0005574
877,BS_0006855,BS_0001728
878,BS_0002164,BS_0008412
880,BS_0001294,BS_0008117
883,BS_0003749,BS_0009542
884,BS_0006292,BS_0002216
885,BS_0009125,BS_0004052
887,BS_0008166,BS_0002110
888,BS_0004317,BS_0001248
890,BS_0003169,BS_0009127
891,BS_0004126,BS_0003145
892,BS_0004219,BS_0000256
893,BS_0005971,BS_0004706
894,BS_0004396,BS_0003273
895,BS_0001003,BS_0001371
896,BS_0003434,BS_0006096
897,BS_0002452,BS_0008548
898,BS_0005646,BS_0008867
899,BS_0001941,BS_0004235
901,BS_0002923,BS_0003732
902,BS_0001469,BS_0003161
903,BS_0009087,BS_0006509
904,BS_0008492,BS_0005751
905,BS_0001494,BS_0003242
906,BS_0003642,BS_0006004
908,BS_0008003,BS_0006475
909,BS_0003158,BS_0006059
910,BS_0006521,BS_0007252
911,BS_0002818,BS_0003200
912,BS_0000476,BS_0008238
913,BS_0004394,BS_0004883
915,BS_0009124,BS_0006240
916,BS_0007570,BS_0003207
917,BS_0001841,BS_0000387
918,BS_0008818,BS_0003521
919,BS_0009080,BS_0003453
922,BS_0004449,BS_0009063
923,BS_0006869,BS_0003757
924,BS_0001851,BS_0000933
926,BS_0003301,BS_0003121
929,BS_0006687,BS_0008413
931,BS_0009063,BS_0003088
932,BS_0001302,BS_0003359
933,BS_0001083,BS_0009288
935,BS_0005565,BS_0008392
936,BS_0007113,BS_0006505
937,BS_0005355,BS_0002299
939,BS_0009393,BS_0000232
940,BS_0005654,BS_0006641
942,BS_0008526,BS_0007726
943,BS_0003195,BS_0003988
944,BS_0005757,BS_0004453
945,BS_0009148,BS_0008187
948,BS_0003676,BS_0006683
950,BS_0003194,BS_0007316
951,BS_0003556,BS_0000336
954,BS_0008954,BS_0000623
955,BS_0000219,BS_0000309
956,BS_0006150,BS_0005636
957,BS_0001704,BS_0000693
958,BS_0000242,BS_0007424
959,BS_0008492,BS_0000725
960,BS_0003731,BS_0005864
961,BS_0003093,BS_0008748
962,BS_0002164,BS_0000169
963,BS_0006661,BS_0003673
965,BS_0003361,BS_0009206
969,BS_0008817,BS_0003560
970,BS_0005894,BS_0006245
971,BS_0000632,BS_0001728
972,BS_0006868,BS_0002569
973,BS_0000621,BS_0007190
975,BS_0001490,BS_0000400
976,BS_0009063,BS_0000718
979,BS_0004547,BS_0000574
982,BS_0000442,BS_0004047
985,BS_0006867,BS_0006823
986,BS_0008505,BS_0004394
988,BS_0003157,BS_0003409
989,BS_0001179,BS_0002005
990,BS_0004281,BS_0008817
991,BS_0002467,BS_0004876
992,BS_0002969,BS_0003434
993,BS_0006062,BS_0009515
994,BS_0008209,BS_0005339
995,BS_0000337,BS_0004158
998,BS_0005991,BS_0001572
1001,BS_0009185,BS_0001206
1002,BS_0001010,BS_0008484
1003,BS_0003574,BS_0000641
1005,BS_0003447,BS_0004459
1007,BS_0007744,BS_0002777
1008,BS_0003667,BS_0002577
1009,BS_0001053,BS_0008775
1010,BS_0001300,BS_0003336
1011,BS_0001288,BS_0007249
1012,BS_0004449,BS_0006671
1014,BS_0000405,BS_0003232
1015,BS_0003209,BS_0003011
1017,BS_0002861,BS_0003516
1019,BS_0009090,BS_0006166
1023,BS_0005157,BS_0008994
1024,BS_0001743,BS_0002194
1025,BS_0005224,BS_0000401
1027,BS_0008764,BS_0000443
1031,BS_0007363,BS_0000426
1032,BS_0002504,BS_0005722
1033,BS_0009622,BS_0007653
1034,BS_0002288,BS_0007973
1035,BS_0003165,BS_0000623
1036,BS_0008621,BS_0000252
1037,BS_0004274,BS_0004709
1038,BS_0006521,BS_0008817
1040,BS_0001524,BS_0001656
1041,BS_0008539,BS_0008426
1042,BS_0003681,BS_0004768
1043,BS_0007645,BS_0004637
1046,BS_0005490,BS_0002978
1047,BS_0000053,BS_0002190
1048,BS_0000169,BS_0004491
1050,BS_0006841,BS_0003037
1051,BS_0005795,BS_0009035
1054,BS_0001379,BS_0002001
1055,BS_0000256,BS_0008831
1056,BS_0007751,BS_0001981
1058,BS_0000336,BS_0002869
1062,BS_0007004,BS_0008536
1064,BS_0001737,BS_0000118
1065,BS_0000561,BS_0003419
1066,BS_0004679,BS_0005003
1067,BS_0003453,BS_0002623
1072,BS_0000261,BS_0004394
1073,BS_0001096,BS_0006166
1076,BS_0006772,BS_0004660
1078,BS_0002504,BS_0008313
1079,BS_0005552,BS_0004710
1080,BS_0005355,BS_0006509
1081,BS_0002434,BS_0006962
1082,BS_0006535,BS_0000827
1083,BS_0005988,BS_0003181
1084,BS_0004301,BS_0000290
1085,BS_0003386,BS_0003207
1086,BS_0000781,BS_0000264
1087,BS_0004253,BS_0008290
1088,BS_0000028,BS_0007561
1090,BS_0004679,BS_0004741
1092,BS_0005902,BS_0002166
1093,BS_0006997,BS_0000151
1095,BS_0001736,BS_0008548
1096,BS_0006063,BS_0008763
1097,BS_0001607,BS_0002925
1099,BS_0002466,BS_0002340
1101,BS_0004854,BS_0004109
1102,BS_0003017,BS_0000746
1103,BS_0003735,BS_0002644
1106,BS_0003165,BS_0005711
1107,BS_0008912,BS_0004297
1108,BS_0002304,BS_0003818
1109,BS_0008474,BS_0002602
1110,BS_0000764,BS_0000081
1112,BS_0008474,BS_0006346
1116,BS_0008134,BS_0008243
1117,BS_0007359,BS_0006885
1119,BS_0001541,BS_0000400
1120,BS_0003385,BS_0003209
1121,BS_0007568,BS_0005251
1122,BS_0007568,BS_0006847
1123,BS_0009363,BS_0001571
1124,BS_0002360,BS_0007573
1125,BS_0005355,BS_0004371
1126,BS_0002991,BS_0002097
1127,BS_0007740,BS_0000430
1130,BS_0009156,BS_0006746
1131,BS_0007338,BS_0009276
1132,BS_0003764,BS_0001306
1133,BS_0006198,BS_0003336
1135,BS_0008005,BS_0008178
1136,BS_0002432,BS_0009611
1137,BS_0000885,BS_0001300
1138,BS_0008327,BS_0002492
1140,BS_0003336,BS_0002390
1141,BS_0008116,BS_0008746
1142,BS_0000337,BS_0003952
1144,BS_0000400,BS_0002439
1145,BS_0008474,BS_0000337
1147,BS_0000046,BS_0000626
1149,BS_0005061,BS_0000093
1150,BS_0005180,BS_0007041
1151,BS_0003087,BS_0002708
1153,BS_0009087,BS_0003756
1154,BS_0003868,BS_0009384
1156,BS_0002555,BS_0007013
1158,BS_0005355,BS_0000302
1160,BS_0003764,BS_0006102
1161,BS_0001798,BS_0000965
1162,BS_0002357,BS_0006237
1163,BS_0009126,BS_0001306
1168,BS_0000429,BS_0003310
1169,BS_0003194,BS_0003462
1170,BS_0006304,BS_0004962
1173,BS_0007113,BS_0008975
1175,BS_0009317,BS_0003575
1176,BS_0009350,BS_0007624
1177,BS_0007037,BS_0004551
1180,BS_0000561,BS_0000336
1181,BS_0001300,BS_0006645
1182,BS_0000781,BS_0001008
1183,BS_0001111,BS_0000595
1184,BS_0006911,BS_0009612
1188,BS_0003588,BS_0002503
1192,BS_0003281,BS_0005472
1193,BS_0000876,BS_0000892
1194,BS_0009087,BS_0003072
1195,BS_0009090,BS_0003972
1196,BS_0001787,BS_0000261
1197,BS_0008109,BS_0002701
1199,BS_0008413,BS_0000626
1200,BS_0001096,BS_0002504
1201,BS_0003677,BS_0000442
1203,BS_0006855,BS_0003420
1204,BS_0003128,BS_0009565
1205,BS_0006687,BS_0001622
1208,BS_0008626,BS_0001353
1210,BS_0002194,BS_0003631
1211,BS_0001288,BS_0002534
1213,BS_0005355,BS_0005183
1215,BS_0003764,BS_0000264
1216,BS_0008505,BS_0003420
1218,BS_0007984,BS_0008816
1220,BS_0003341,BS_0007653
1221,BS_0001736,BS_0003514
1222,BS_0008660,BS_0008270
1223,BS_0004244,BS_0006807
1224,BS_0001415,BS_0008134
1225,BS_0000302,BS_0008243
1228,BS_0003376,BS_0004966
1229,BS_0002968,BS_0004994
1232,BS_0003194,BS_0002504
1233,BS_0003560,BS_0004267
1235,BS_0003860,BS_0007925
1236,BS_0007882,BS_0005208
1238,BS_0001877,BS_0000174
1239,BS_0008256,BS_0007918
1240,BS_0001415,BS_0003627
1241,BS_0006196,BS_0002228
1243,BS_0005690,BS_0007915
1245,BS_0006930,BS_0006157
1248,BS_0002362,BS_0005558
1249,BS_0002916,BS_0005035
1250,BS_0008392,BS_0008953
1251,BS_0000291,BS_0001671
1253,BS_0006237,BS_0006102
1255,BS_0004172,BS_0006588
1256,BS_0005514,BS_0008392
1258,BS_0005922,BS_0005711
1259,BS_0008653,BS_0002844
1262,BS_0008474,BS_0001605
1265,BS_0001248,BS_0007912
1267,BS_0001346,BS_0006543
1268,BS_0002388,BS_0003336
1269,BS_0000093,BS_0007276
1271,BS_0001113,BS_0001625
1273,BS_0006687,BS_0008417
1274,BS_0007973,BS_0009092
1276,BS_0002869,BS_0000238
1278,BS_0002602,BS_0003324
1279,BS_0000003,BS_0008548
1280,BS_0005301,BS_0002160
1281,BS_0000337,BS_0004476
1283,BS_0000264,BS_0000053
1286,BS_0003468,BS_0002014
1287,BS_0009158,BS_0001510
1288,BS_0000733,BS_0003359
1289,BS_0004476,BS_0003793
1290,BS_0000885,BS_0005671
1291,BS_0005879,BS_0006797
1292,BS_0005706,BS_0005465
1298,BS_0006127,BS_0005719
1299,BS_0003633,BS_0006248
1301,BS_0001415,BS_0003165
1302,BS_0004533,BS_0007112
1303,BS_0004275,BS_0003305
1305,BS_0008504,BS_0004394
1307,BS_0005739,BS_0004105
1311,BS_0004259,BS_0008345
1315,BS_0007283,BS_0006907
1320,BS_0007763,BS_0004421
1321,BS_0003046,BS_0000770
1322,BS_0006170,BS_0005460
1323,BS_0009623,BS_0006432
1324,BS_0004356,BS_0001844
1325,BS_0006803,BS_0005409
1327,BS_0008653,BS_0003952
1328,BS_0003379,BS_0005636
1329,BS_0006833,BS_0006702
1330,BS_0009417,BS_0001397
1331,BS_0001514,BS_0006923
1333,BS_0000047,BS_0005636
1335,BS_0003678,BS_0002164
1336,BS_0001372,BS_0006519
1338,BS_0000169,BS_0006775
1340,BS_0003423,BS_0002774
1342,BS_0007136,BS_0005301
1343,BS_0004132,BS_0003520
1345,BS_0002850,BS_0004132
1346,BS_0009087,BS_0004105
1347,BS_0007690,BS_0006929
1348,BS_0004359,BS_0003787
1350,BS_0003361,BS_0006237
