,entry1,entry2
116,DB00945,DB00860
117,DB00945,DB00585
118,DB00945,DB00563
119,DB00945,DB01036
120,DB00945,DB01048
121,DB00945,DB01416
122,DB00945,DB01203
123,DB00945,DB00211
124,DB00945,DB01291
125,DB00945,DB00459
126,DB00945,DB01076
127,DB00945,DB00361
128,DB00945,DB00194
129,DB00945,DB00381
130,DB00945,DB00808
131,DB00945,DB00590
132,DB00945,DB00203
133,DB00945,DB00252
134,DB00945,DB00338
135,DB00945,DB00921
136,DB00945,DB00802
137,DB00945,DB00627
138,DB00945,DB00969
139,DB00945,DB01240
140,DB00945,DB00280
141,DB00945,DB00927
142,DB00945,DB01059
143,DB00945,DB00962
144,DB00945,DB00270
145,DB00945,DB00698
146,DB00945,DB01129
147,DB00945,DB00327
148,DB00945,DB00724
149,DB00945,DB00674
150,DB00945,DB00820
151,DB00945,DB01182
152,DB00945,DB00285
153,DB00945,DB00762
154,DB00945,DB00583
155,DB00945,DB01273
156,DB00945,DB00850
157,DB00945,DB00654
158,DB00945,DB00916
159,DB00945,DB00537
160,DB00945,DB00833
161,DB00945,DB01149
162,DB00945,DB00741
163,DB00945,DB00658
164,DB00945,DB00829
165,DB00945,DB00533
166,DB00945,DB00198
167,DB00945,DB00883
168,DB00945,DB01077
169,DB00945,DB00193
170,DB00945,DB01156
171,DB00945,DB00818
172,DB00945,DB01586
173,DB00945,DB00884
174,DB00945,DB00841
175,DB00945,DB00747
176,DB00945,DB00889
177,DB00945,DB00842
178,DB00945,DB00851
179,DB00945,DB00770
180,DB00945,DB00623
181,DB00945,DB00819
182,DB00945,DB00230
183,DB00945,DB00208
184,DB00945,DB00497
185,DB00945,DB00811
186,DB00945,DB00991
187,DB00945,DB01623
188,DB00945,DB01085
189,DB00945,DB00489
190,DB00945,DB01083
191,DB00945,DB01249
192,DB00945,DB00493
193,DB00945,DB00196
194,DB00945,DB00445
195,DB00945,DB00620
196,DB00945,DB00564
197,DB00945,DB01217
198,DB00945,DB00115
199,DB00945,DB00959
200,DB00945,DB00763
201,DB00945,DB00209
202,DB00945,DB00873
203,DB00945,DB01050
204,DB00945,DB00277
205,DB00945,DB01060
206,DB00945,DB00465
207,DB00945,DB00625
208,DB00945,DB00242
209,DB00945,DB00906
210,DB00945,DB00351
211,DB00945,DB00712
212,DB00945,DB00960
213,DB00945,DB01215
214,DB00945,DB01167
215,DB00945,DB00727
216,DB00945,DB01047
217,DB00945,DB00402
218,DB00945,DB01118
219,DB00945,DB00784
220,DB00945,DB00683
221,DB00945,DB00319
222,DB00945,DB00425
223,DB00945,DB01128
224,DB00945,DB01202
225,DB00945,DB00869
226,DB00945,DB01186
227,DB00945,DB00278
228,DB00945,DB00745
229,DB00945,DB00303
230,DB00945,DB00355
231,DB00945,DB01020
232,DB00945,DB00947
233,DB00945,DB00545
234,DB00945,DB00477
235,DB00945,DB00951
236,DB00945,DB00377
237,DB00945,DB01229
238,DB00945,DB00297
239,DB00945,DB01045
240,DB00945,DB01222
241,DB00945,DB00284
242,DB00945,DB00199
243,DB00945,DB00619
244,DB00945,DB00162
245,DB00945,DB00281
246,DB00945,DB00330
247,DB00945,DB01211
248,DB00945,DB00315
249,DB00945,DB00401
250,DB00945,DB01610
251,DB00945,DB00557
252,DB00945,DB00603
253,DB00945,DB00790
254,DB00945,DB00379
255,DB00945,DB00690
256,DB00945,DB00214
257,DB00945,DB00480
258,DB00945,DB01005
259,DB00945,DB00207
260,DB00945,DB00909
261,DB00945,DB00773
262,DB00945,DB00535
263,DB00945,DB00900
264,DB00945,DB00734
265,DB00945,DB00806
266,DB00945,DB01173
267,DB00945,DB00544
268,DB00945,DB00461
269,DB00945,DB00279
270,DB00945,DB00238
271,DB00945,DB00313
272,DB00945,DB00541
273,DB00945,DB00887
274,DB00945,DB01095
275,DB00945,DB01112
276,DB00945,DB01136
277,DB00945,DB00443
278,DB00945,DB00310
279,DB00945,DB01143
280,DB00945,DB00438
281,DB00945,DB01044
282,DB00945,DB01595
283,DB00945,DB00983
284,DB00945,DB01150
285,DB00945,DB00813
286,DB00945,DB00549
287,DB00945,DB00484
288,DB00945,DB00376
289,DB00945,DB00482
290,DB00945,DB00481
291,DB00945,DB01079
292,DB00945,DB00567
293,DB00945,DB00333
294,DB00945,DB00749
295,DB00945,DB00804
296,DB00945,DB01062
297,DB00945,DB00669
298,DB00945,DB01242
299,DB00945,DB01241
300,DB00945,DB00881
301,DB00945,DB00186
302,DB00945,DB00184
303,DB00945,DB00490
304,DB00945,DB00675
305,DB00945,DB00843
306,DB00945,DB00524
307,DB00945,DB00332
308,DB00945,DB00460
309,DB00945,DB00989
310,DB00945,DB00334
311,DB00945,DB00912
312,DB00945,DB01069
313,DB00945,DB00175
314,DB00945,DB00374
315,DB00945,DB00973
316,DB00945,DB00395
317,DB00945,DB01110
318,DB00945,DB00494
319,DB00945,DB00503
320,DB00945,DB00475
321,DB00945,DB00158
322,DB00945,DB00502
323,DB00945,DB01132
324,DB00945,DB00938
325,DB00945,DB00448
326,DB00945,DB00622
327,DB00945,DB01097
328,DB00945,DB00496
329,DB00945,DB00499
330,DB00945,DB00261
331,DB00945,DB01068
332,DB00945,DB00796
333,DB00945,DB01043
334,DB00945,DB00495
335,DB00945,DB01037
336,DB00945,DB00795
337,DB00945,DB00136
338,DB00945,DB00966
339,DB00945,DB00399
340,DB00945,DB00331
341,DB00945,DB00986
342,DB00945,DB00423
343,DB00945,DB06151
344,DB00945,DB00950
345,DB00945,DB00605
346,DB00945,DB00191
347,DB00945,DB01104
348,DB00945,DB00758
349,DB00945,DB00390
350,DB00945,DB00177
351,DB00945,DB01023
352,DB00945,DB01039
353,DB00945,DB00722
354,DB00945,DB00958
355,DB00945,DB00915
356,DB00945,DB00176
357,DB00945,DB00776
358,DB00945,DB00328
359,DB00945,DB05271
360,DB00945,DB00897
361,DB00945,DB00668
362,DB00945,DB00264
363,DB00945,DB00753
364,DB00945,DB01001
365,DB00945,DB00396
366,DB00945,DB01142
367,DB00945,DB00404
368,DB00945,DB00717
369,DB00945,DB01072
370,DB00945,DB00446
371,DB00945,DB01022
372,DB00945,DB00641
373,DB00945,DB00650
374,DB00945,DB00215
375,DB00945,DB00457
376,DB00945,DB01105
377,DB00945,DB00216
378,DB00945,DB00292
379,DB00945,DB00972
380,DB00945,DB01611
381,DB00945,DB00468
382,DB00945,DB00783
383,DB00945,DB00584
384,DB00945,DB00715
385,DB00945,DB00695
386,DB00945,DB00316
387,DB00945,DB01101
388,DB00945,DB01006
389,DB00945,DB01190
390,DB00945,DB01367
391,DB00945,DB00370
392,DB00945,DB00227
393,DB00945,DB00575
394,DB00945,DB01609
395,DB00945,DB00794
396,DB00945,DB00737
397,DB00945,DB00257
398,DB00945,DB00877
399,DB00945,DB01126
400,DB00945,DB00317
401,DB00945,DB00513
402,DB00945,DB00678
403,DB00945,DB00904
404,DB00945,DB01067
405,DB00945,DB01041
406,DB00945,DB01029
407,DB00945,DB01238
408,DB00945,DB00367
409,DB00945,DB00339
410,DB00945,DB00656
411,DB00945,DB01188
412,DB00945,DB00421
413,DB00945,DB01264
414,DB00945,DB00451
415,DB00945,DB00684
416,DB00945,DB00470
417,DB00945,DB00178
418,DB00945,DB00857
419,DB00945,DB01254
420,DB00945,DB01016
421,DB00945,DB00863
422,DB00945,DB00987
423,DB00945,DB00188
424,DB00945,DB00523
425,DB00945,DB01216
426,DB00945,DB00501
427,DB00945,DB00433
428,DB00945,DB01194
429,DB00945,DB00273
430,DB00526,DB00996
431,DB00526,DB00213
432,DB00526,DB01212
433,DB00526,DB00709
434,DB00526,DB00697
435,DB00526,DB01413
436,DB00526,DB00519
437,DB00526,DB01193
438,DB00526,DB01248
439,DB00526,DB00555
440,DB00526,DB01197
441,DB00526,DB01115
442,DB00526,DB00341
443,DB00526,DB00571
444,DB00526,DB00530
445,DB00526,DB00635
446,DB00526,DB00441
447,DB00526,DB00275
448,DB00526,DB00424
449,DB00526,DB00455
450,DB00526,DB01009
451,DB00526,DB00710
452,DB00526,DB01224
453,DB00526,DB00924
454,DB00526,DB00472
455,DB00526,DB00244
456,DB00526,DB01233
457,DB00526,DB00295
458,DB00526,DB01137
459,DB00526,DB00642
460,DB00526,DB00999
461,DB00526,DB00577
462,DB00526,DB00586
463,DB00526,DB00580
464,DB00526,DB00335
465,DB00526,DB00531
466,DB00526,DB00864
467,DB00526,DB00343
468,DB00526,DB00757
469,DB00526,DB01162
470,DB00526,DB00661
471,DB00526,DB00630
472,DB00526,DB00787
473,DB00526,DB00512
474,DB00526,DB00422
475,DB00526,DB00673
476,DB00526,DB00222
477,DB00526,DB00612
478,DB00526,DB00836
479,DB00526,DB00231
480,DB00526,DB00373
481,DB00526,DB00860
482,DB00526,DB00563
483,DB00526,DB01036
484,DB00526,DB01076
485,DB00526,DB00361
486,DB00526,DB00381
487,DB00526,DB00808
488,DB00526,DB00590
489,DB00526,DB00252
490,DB00526,DB00338
491,DB00526,DB00627
492,DB00526,DB00927
493,DB00526,DB01059
494,DB00526,DB01129
495,DB00526,DB00327
496,DB00526,DB00285
497,DB00526,DB00762
498,DB00526,DB00654
499,DB00526,DB00916
500,DB00526,DB00537
501,DB00526,DB00741
502,DB00526,DB00829
503,DB00526,DB00533
504,DB00526,DB01156
505,DB00526,DB00818
506,DB00526,DB01586
507,DB00526,DB00884
508,DB00526,DB00889
509,DB00526,DB00842
510,DB00526,DB00230
511,DB00526,DB00497
512,DB00526,DB01085
513,DB00526,DB00489
514,DB00526,DB00196
515,DB00526,DB00445
516,DB00526,DB00620
517,DB00526,DB00564
518,DB00526,DB00115
519,DB00526,DB00959
520,DB00526,DB01050
521,DB00526,DB00465
522,DB00526,DB00351
523,DB00526,DB00727
524,DB00526,DB00402
525,DB00526,DB01118
526,DB00526,DB00683
527,DB00526,DB00319
528,DB00526,DB00425
529,DB00526,DB00869
530,DB00526,DB00745
531,DB00526,DB01020
532,DB00526,DB01181
533,DB00526,DB00477
534,DB00526,DB00377
535,DB00526,DB01229
536,DB00526,DB01222
537,DB00526,DB00619
538,DB00526,DB00281
539,DB00526,DB01211
540,DB00526,DB00557
541,DB00526,DB00603
542,DB00526,DB00790
543,DB00526,DB00214
544,DB00526,DB00773
545,DB00526,DB00535
546,DB00526,DB00734
547,DB00526,DB00544
548,DB00526,DB00313
549,DB00526,DB00541
550,DB00526,DB01112
551,DB00526,DB01136
552,DB00526,DB00443
553,DB00526,DB00813
554,DB00526,DB00482
555,DB00526,DB00481
556,DB00526,DB00567
557,DB00526,DB00749
558,DB00526,DB00804
559,DB00526,DB01062
560,DB00526,DB00881
561,DB00526,DB00186
562,DB00526,DB00843
563,DB00526,DB00305
564,DB00526,DB00332
565,DB00526,DB00334
566,DB00526,DB01069
567,DB00526,DB00175
568,DB00526,DB00973
569,DB00526,DB00158
570,DB00526,DB00502
571,DB00526,DB01132
572,DB00526,DB00938
573,DB00526,DB00448
574,DB00526,DB01068
575,DB00526,DB00796
576,DB00526,DB00795
577,DB00526,DB00966
578,DB00526,DB00399
579,DB00526,DB00331
580,DB00526,DB00423
581,DB00526,DB06151
582,DB00526,DB00950
583,DB00526,DB01104
584,DB00526,DB00758
585,DB00526,DB00390
586,DB00526,DB00177
587,DB00526,DB01023
588,DB00526,DB01039
589,DB00526,DB00722
590,DB00526,DB00958
591,DB00526,DB00328
592,DB00526,DB00897
593,DB00526,DB00668
594,DB00526,DB00264
595,DB00526,DB01001
596,DB00526,DB01142
597,DB00526,DB00404
598,DB00526,DB00641
599,DB00526,DB00650
600,DB00526,DB00215
601,DB00526,DB00468
602,DB00526,DB00783
603,DB00526,DB00584
604,DB00526,DB00715
605,DB00526,DB00695
606,DB00526,DB00316
607,DB00526,DB01101
608,DB00526,DB01190
609,DB00526,DB00370
610,DB00526,DB00227
611,DB00526,DB00575
612,DB00526,DB00257
613,DB00526,DB01126
614,DB00526,DB00317
615,DB00526,DB00678
616,DB00526,DB00904
617,DB00526,DB01067
618,DB00526,DB01029
619,DB00526,DB00421
620,DB00526,DB00451
621,DB00526,DB00470
622,DB00526,DB00178
623,DB00526,DB01254
624,DB00526,DB01016
625,DB00526,DB00863
626,DB00526,DB00987
627,DB00526,DB00188
628,DB00526,DB01216
629,DB00526,DB00501
630,DB00526,DB00433
631,DB00458,DB00996
632,DB00458,DB00213
633,DB00458,DB01212
634,DB00458,DB00709
635,DB00458,DB00697
636,DB00458,DB00181
637,DB00458,DB00268
638,DB00458,DB01193
639,DB00458,DB01204
640,DB00458,DB01248
641,DB00458,DB00555
642,DB00458,DB01197
643,DB00458,DB01115
644,DB00458,DB00341
645,DB00458,DB00571
646,DB00458,DB00635
647,DB00458,DB00455
648,DB00458,DB01009
649,DB00458,DB00710
650,DB00458,DB01224
651,DB00458,DB00924
652,DB00458,DB00472
653,DB00458,DB01233
654,DB00458,DB00295
655,DB00458,DB01137
656,DB00458,DB00999
657,DB00458,DB00577
658,DB00458,DB00586
659,DB00458,DB00580
660,DB00458,DB00335
661,DB00458,DB00363
662,DB00458,DB00343
663,DB00458,DB01162
664,DB00458,DB00661
665,DB00458,DB00630
666,DB00458,DB00787
667,DB00458,DB00512
668,DB00458,DB00422
669,DB00458,DB00222
670,DB00458,DB00231
671,DB00458,DB00373
672,DB00458,DB00860
673,DB00458,DB00563
674,DB00458,DB01036
675,DB00458,DB01076
676,DB00458,DB00381
677,DB00458,DB00590
678,DB00458,DB00203
679,DB00458,DB00252
680,DB00458,DB00338
681,DB00458,DB00921
682,DB00458,DB00627
683,DB00458,DB00927
684,DB00458,DB01129
685,DB00458,DB00285
686,DB00458,DB00583
687,DB00458,DB01273
688,DB00458,DB00850
689,DB00458,DB00654
690,DB00458,DB00916
691,DB00458,DB00537
692,DB00458,DB01149
693,DB00458,DB00829
694,DB00458,DB00533
695,DB00458,DB00883
696,DB00458,DB00193
697,DB00458,DB01156
698,DB00458,DB00818
699,DB00458,DB00884
700,DB00458,DB00230
701,DB00458,DB00208
702,DB00458,DB00497
703,DB00458,DB00991
704,DB00458,DB01085
705,DB00458,DB01083
706,DB00458,DB00196
707,DB00458,DB00620
708,DB00458,DB00564
709,DB00458,DB01050
710,DB00458,DB00351
711,DB00458,DB00727
712,DB00458,DB00402
713,DB00458,DB00425
714,DB00458,DB01202
715,DB00458,DB00745
716,DB00458,DB01020
717,DB00458,DB00477
718,DB00458,DB01222
719,DB00458,DB01211
720,DB00458,DB00557
721,DB00458,DB00603
722,DB00458,DB00734
723,DB00458,DB00806
724,DB00458,DB00461
725,DB00458,DB01260
726,DB00458,DB00313
727,DB00458,DB00887
728,DB00458,DB01136
729,DB00458,DB00443
730,DB00458,DB00310
731,DB00458,DB00813
732,DB00458,DB00549
733,DB00458,DB00484
734,DB00458,DB00482
735,DB00458,DB00481
736,DB00458,DB01079
737,DB00458,DB00567
738,DB00458,DB00749
739,DB00458,DB00804
740,DB00458,DB01062
741,DB00458,DB01242
742,DB00458,DB00881
743,DB00458,DB00186
744,DB00458,DB00490
745,DB00458,DB00675
746,DB00458,DB00843
747,DB00458,DB00332
748,DB00458,DB00989
749,DB00458,DB00334
750,DB00458,DB00912
751,DB00458,DB01069
752,DB00458,DB00175
753,DB00458,DB00973
754,DB00458,DB00395
755,DB00458,DB00503
756,DB00458,DB00158
757,DB00458,DB00502
758,DB00458,DB01132
759,DB00458,DB00448
760,DB00458,DB01068
761,DB00458,DB00796
762,DB00458,DB01043
763,DB00458,DB00495
764,DB00458,DB00795
765,DB00458,DB00136
766,DB00458,DB00966
767,DB00458,DB00399
768,DB00458,DB00331
769,DB00458,DB00423
770,DB00458,DB00950
771,DB00458,DB00191
772,DB00458,DB01104
773,DB00458,DB00758
774,DB00458,DB00390
775,DB00458,DB00177
776,DB00458,DB01023
777,DB00458,DB01039
778,DB00458,DB00722
779,DB00458,DB00958
780,DB00458,DB00328
781,DB00458,DB00264
782,DB00458,DB01001
783,DB00458,DB01142
784,DB00458,DB00404
785,DB00458,DB00641
786,DB00458,DB00215
787,DB00458,DB01611
788,DB00458,DB00783
789,DB00458,DB00584
790,DB00458,DB00715
791,DB00458,DB00695
792,DB00458,DB00316
793,DB00458,DB01006
794,DB00458,DB00370
795,DB00458,DB00227
796,DB00458,DB00575
797,DB00458,DB00794
798,DB00458,DB00737
799,DB00458,DB00678
800,DB00458,DB00904
801,DB00458,DB01041
802,DB00458,DB01029
803,DB00458,DB01238
804,DB00458,DB00656
805,DB00458,DB00421
806,DB00458,DB00451
807,DB00458,DB00178
808,DB00458,DB00863
809,DB00458,DB00523
810,DB00458,DB00433
811,DB00458,DB00273
812,DB00996,DB00454
813,DB00996,DB00952
814,DB00996,DB00213
815,DB00996,DB00492
816,DB00996,DB01212
817,DB00996,DB00398
818,DB00996,DB00709
819,DB00996,DB00697
820,DB00996,DB00853
821,DB00996,DB01413
822,DB00996,DB00440
823,DB00996,DB00181
824,DB00996,DB01195
825,DB00996,DB00250
826,DB00996,DB01004
827,DB00996,DB01033
828,DB00996,DB00582
829,DB00996,DB00268
830,DB00996,DB01193
831,DB00996,DB01204
832,DB00996,DB01248
833,DB00996,DB00555
834,DB00996,DB00862
835,DB00996,DB00990
836,DB00996,DB01236
837,DB00996,DB00204
838,DB00996,DB00542
839,DB00996,DB01197
840,DB00996,DB00953
841,DB00996,DB01115
842,DB00996,DB00341
843,DB00996,DB00394
844,DB00996,DB00243
845,DB00996,DB02300
846,DB00996,DB00571
847,DB00996,DB00530
848,DB00996,DB00635
849,DB00996,DB00441
850,DB00996,DB01026
851,DB00996,DB00275
852,DB00996,DB00681
853,DB00996,DB00424
854,DB00996,DB00455
855,DB00996,DB01009
856,DB00996,DB00710
857,DB00996,DB01224
858,DB00996,DB00346
859,DB00996,DB00601
860,DB00996,DB00924
861,DB00996,DB01019
862,DB00996,DB00540
863,DB00996,DB00218
864,DB00996,DB00559
865,DB00996,DB00975
866,DB00996,DB00248
867,DB00996,DB00472
868,DB00996,DB00321
869,DB00996,DB00413
870,DB00996,DB00410
871,DB00996,DB00244
872,DB00996,DB01233
873,DB00996,DB00295
874,DB00996,DB01137
875,DB00996,DB00182
876,DB00996,DB00642
877,DB00996,DB00999
878,DB00996,DB00577
879,DB00996,DB00742
880,DB00996,DB00586
881,DB00996,DB00580
882,DB00996,DB00798
883,DB00996,DB00426
884,DB00996,DB00970
885,DB00996,DB00649
886,DB00996,DB00993
887,DB00996,DB01327
888,DB00996,DB00335
889,DB00996,DB00967
890,DB00996,DB00363
891,DB00996,DB00531
892,DB00996,DB00864
893,DB00996,DB00343
894,DB00996,DB00757
895,DB00996,DB01162
896,DB00996,DB00180
897,DB00996,DB00350
898,DB00996,DB00661
899,DB00996,DB00630
900,DB00996,DB00787
901,DB00996,DB00512
902,DB00996,DB00422
903,DB00996,DB01140
904,DB00996,DB00598
905,DB00996,DB00673
906,DB00996,DB00222
907,DB00996,DB06700
908,DB00996,DB00612
909,DB00996,DB00836
910,DB00996,DB00624
911,DB00996,DB00153
912,DB00996,DB00231
913,DB00996,DB00373
914,DB00996,DB00860
915,DB00996,DB00585
916,DB00996,DB00563
917,DB00996,DB01036
918,DB00996,DB01048
919,DB00996,DB01203
920,DB00996,DB01291
921,DB00996,DB01076
922,DB00996,DB00361
923,DB00996,DB00194
924,DB00996,DB00381
925,DB00996,DB00808
926,DB00996,DB00590
927,DB00996,DB00203
928,DB00996,DB00262
929,DB00996,DB00252
930,DB00996,DB00338
931,DB00996,DB00861
932,DB00996,DB00921
933,DB00996,DB00802
934,DB00996,DB00627
935,DB00996,DB01151
936,DB00996,DB00450
937,DB00996,DB00969
938,DB00996,DB01240
939,DB00996,DB01267
940,DB00996,DB00927
941,DB00996,DB00962
942,DB00996,DB00270
943,DB00996,DB00698
944,DB00996,DB01129
945,DB00996,DB00327
946,DB00996,DB00674
947,DB00996,DB00820
948,DB00996,DB01114
949,DB00996,DB00285
950,DB00996,DB00762
951,DB00996,DB00583
952,DB00996,DB01273
953,DB00996,DB00654
954,DB00996,DB00916
955,DB00996,DB00537
956,DB00996,DB00833
957,DB00996,DB01149
958,DB00996,DB00741
959,DB00996,DB00658
960,DB00996,DB00829
961,DB00996,DB00533
962,DB00996,DB00883
963,DB00996,DB01077
964,DB00996,DB00193
965,DB00996,DB01156
966,DB00996,DB00818
967,DB00996,DB01127
968,DB00996,DB01586
969,DB00996,DB00884
970,DB00996,DB00747
971,DB00996,DB00889
972,DB00996,DB00842
973,DB00996,DB00770
974,DB00996,DB00623
975,DB00996,DB00819
976,DB00996,DB00230
977,DB00996,DB00497
978,DB00996,DB00811
979,DB00996,DB00991
980,DB00996,DB01623
981,DB00996,DB01085
982,DB00996,DB00489
983,DB00996,DB01083
984,DB00996,DB00493
985,DB00996,DB00196
986,DB00996,DB00445
987,DB00996,DB00620
988,DB00996,DB00371
989,DB00996,DB00564
990,DB00996,DB01217
991,DB00996,DB00115
992,DB00996,DB00959
993,DB00996,DB00763
994,DB00996,DB00209
995,DB00996,DB01050
996,DB00996,DB00277
997,DB00996,DB01060
998,DB00996,DB00465
999,DB00996,DB00625
1000,DB00996,DB00906
1001,DB00996,DB00351
1002,DB00996,DB01215
1003,DB00996,DB01167
1004,DB00996,DB00727
1005,DB00996,DB01047
1006,DB00996,DB00402
1007,DB00996,DB01118
1008,DB00996,DB00425
1009,DB00996,DB01128
1010,DB00996,DB01202
1011,DB00996,DB00869
1012,DB00996,DB00745
1013,DB00996,DB01020
1014,DB00996,DB00947
1015,DB00996,DB00545
1016,DB00996,DB01181
1017,DB00996,DB00477
1018,DB00996,DB00951
1019,DB00996,DB00377
1020,DB00996,DB01229
1021,DB00996,DB00297
1022,DB00996,DB01045
1023,DB00996,DB01222
1024,DB00996,DB00284
1025,DB00996,DB00199
1026,DB00996,DB00619
1027,DB00996,DB00281
1028,DB00996,DB00330
1029,DB00996,DB01211
1030,DB00996,DB00315
1031,DB00996,DB00401
1032,DB00996,DB01610
1033,DB00996,DB00557
1034,DB00996,DB00603
1035,DB00996,DB00790
1036,DB00996,DB00690
1037,DB00996,DB00214
1038,DB00996,DB00480
1039,DB00996,DB01005
1040,DB00996,DB00207
1041,DB00996,DB00909
1042,DB00996,DB00773
1043,DB00996,DB00535
1044,DB00996,DB00900
1045,DB00996,DB00734
1046,DB00996,DB00806
1047,DB00996,DB00611
1048,DB00996,DB01173
1049,DB00996,DB00544
1050,DB00996,DB00461
1051,DB00996,DB00279
1052,DB00996,DB00238
1053,DB00996,DB00313
1054,DB00996,DB00541
1055,DB00996,DB00887
1056,DB00996,DB01095
1057,DB00996,DB01112
1058,DB00996,DB01136
1059,DB00996,DB00443
1060,DB00996,DB00310
1061,DB00996,DB00438
1062,DB00996,DB01044
1063,DB00996,DB00983
1064,DB00996,DB01150
1065,DB00996,DB00813
1066,DB00996,DB00549
1067,DB00996,DB00484
1068,DB00996,DB00482
1069,DB00996,DB00356
1070,DB00996,DB00481
1071,DB00996,DB01079
1072,DB00996,DB00780
1073,DB00996,DB00567
1074,DB00996,DB00333
1075,DB00996,DB00749
1076,DB00996,DB00804
1077,DB00996,DB01062
1078,DB00996,DB00669
1079,DB00996,DB01242
1080,DB00996,DB01241
1081,DB00996,DB00881
1082,DB00996,DB00186
1083,DB00996,DB00184
1084,DB00996,DB00490
1085,DB00996,DB00675
1086,DB00996,DB00843
1087,DB00996,DB00524
1088,DB00996,DB00332
1089,DB00996,DB00989
1090,DB00996,DB00334
1091,DB00996,DB00912
1092,DB00996,DB01069
1093,DB00996,DB00175
1094,DB00996,DB00374
1095,DB00996,DB00973
1096,DB00996,DB00395
1097,DB00996,DB00494
1098,DB00996,DB00503
1099,DB00996,DB00475
1100,DB00996,DB01232
1101,DB00996,DB00158
1102,DB00996,DB00502
1103,DB00996,DB01132
1104,DB00996,DB00938
1105,DB00996,DB00448
1106,DB00996,DB01097
1107,DB00996,DB00496
1108,DB00996,DB01068
1109,DB00996,DB00796
1110,DB00996,DB01043
1111,DB00996,DB00495
1112,DB00996,DB01037
1113,DB00996,DB00795
1114,DB00996,DB00136
1115,DB00996,DB00966
1116,DB00996,DB00399
1117,DB00996,DB00331
1118,DB00996,DB00423
1119,DB00996,DB06151
1120,DB00996,DB00950
1121,DB00996,DB00605
1122,DB00996,DB00191
1123,DB00996,DB01104
1124,DB00996,DB00758
1125,DB00996,DB00390
1126,DB00996,DB00177
1127,DB00996,DB00320
1128,DB00996,DB01023
1129,DB00996,DB01039
1130,DB00996,DB00722
1131,DB00996,DB00958
1132,DB00996,DB00915
1133,DB00996,DB00176
1134,DB00996,DB00776
1135,DB00996,DB00328
1136,DB00996,DB00897
1137,DB00996,DB00668
1138,DB00996,DB00264
1139,DB00996,DB00753
1140,DB00996,DB01001
1141,DB00996,DB00396
1142,DB00996,DB01142
1143,DB00996,DB00404
1144,DB00996,DB01072
1145,DB00996,DB00291
1146,DB00996,DB00446
1147,DB00996,DB00641
1148,DB00996,DB00650
1149,DB00996,DB00215
1150,DB00996,DB00216
1151,DB00996,DB00972
