,entry1,entry2
307,DB00945,DB00460
308,DB00945,DB00989
309,DB00945,DB00334
310,DB00945,DB00912
312,DB00945,DB00175
313,DB00945,DB00374
314,DB00945,DB00973
315,DB00945,DB00395
316,DB00945,DB01110
317,DB00945,DB00494
318,DB00945,DB00503
319,DB00945,DB00475
320,DB00945,DB00158
321,DB00945,DB00502
323,DB00945,DB00938
324,DB00945,DB00448
325,DB00945,DB00622
326,DB00945,DB01097
327,DB00945,DB00496
328,DB00945,DB00499
329,DB00945,DB00261
331,DB00945,DB00796
332,DB00945,DB01043
333,DB00945,DB00495
334,DB00945,DB01037
335,DB00945,DB00795
338,DB00945,DB00399
339,DB00945,DB00331
341,DB00945,DB00423
342,DB00945,DB06151
343,DB00945,DB00950
344,DB00945,DB00605
345,DB00945,DB00191
346,DB00945,DB01104
347,DB00945,DB00758
348,DB00945,DB00390
350,DB00945,DB01023
351,DB00945,DB01039
352,DB00945,DB00722
353,DB00945,DB00915
354,DB00945,DB00176
355,DB00945,DB00776
356,DB00945,DB00328
357,DB00945,DB05271
359,DB00945,DB00668
360,DB00945,DB00264
361,DB00945,DB00753
362,DB00945,DB01001
363,DB00945,DB00396
366,DB00945,DB00717
367,DB00945,DB01072
368,DB00945,DB00446
370,DB00945,DB00641
371,DB00945,DB00650
372,DB00945,DB00215
373,DB00945,DB00457
374,DB00945,DB01105
375,DB00945,DB00216
376,DB00945,DB00292
377,DB00945,DB00972
378,DB00945,DB01611
379,DB00945,DB00468
380,DB00945,DB00783
381,DB00945,DB00584
382,DB00945,DB00715
383,DB00945,DB00695
384,DB00945,DB00316
385,DB00945,DB01101
386,DB00945,DB01006
388,DB00945,DB01367
389,DB00945,DB00370
390,DB00945,DB00227
391,DB00945,DB00575
392,DB00945,DB01609
393,DB00945,DB00794
395,DB00945,DB00257
397,DB00945,DB01126
398,DB00945,DB00317
401,DB00945,DB00904
402,DB00945,DB01067
403,DB00945,DB01041
405,DB00945,DB01238
406,DB00945,DB00367
407,DB00945,DB00339
408,DB00945,DB00656
409,DB00945,DB01188
410,DB00945,DB00421
411,DB00945,DB01264
412,DB00945,DB00451
413,DB00945,DB00684
414,DB00945,DB00470
415,DB00945,DB00178
416,DB00945,DB00857
417,DB00945,DB01254
418,DB00945,DB01016
419,DB00945,DB00863
420,DB00945,DB00987
421,DB00945,DB00188
422,DB00945,DB00523
423,DB00945,DB01216
424,DB00945,DB00501
426,DB00945,DB01194
427,DB00945,DB00273
609,DB00996,DB00952
610,DB00996,DB00213
611,DB00996,DB00492
613,DB00996,DB00398
614,DB00996,DB00709
615,DB00996,DB00697
618,DB00996,DB00440
619,DB00996,DB00181
620,DB00996,DB01195
621,DB00996,DB00250
623,DB00996,DB01033
624,DB00996,DB00582
625,DB00996,DB00268
626,DB00996,DB01193
627,DB00996,DB01204
628,DB00996,DB01248
629,DB00996,DB00555
630,DB00996,DB00862
631,DB00996,DB00990
632,DB00996,DB01236
633,DB00996,DB00204
634,DB00996,DB00542
635,DB00996,DB01197
636,DB00996,DB00953
637,DB00996,DB01115
639,DB00996,DB00394
640,DB00996,DB00243
642,DB00996,DB00571
643,DB00996,DB00530
644,DB00996,DB00635
645,DB00996,DB00441
646,DB00996,DB01026
648,DB00996,DB00681
649,DB00996,DB00424
650,DB00996,DB00455
651,DB00996,DB01009
652,DB00996,DB00710
653,DB00996,DB01224
654,DB00996,DB00346
655,DB00996,DB00601
657,DB00996,DB01019
658,DB00996,DB00540
659,DB00996,DB00218
660,DB00996,DB00559
661,DB00996,DB00975
663,DB00996,DB00472
665,DB00996,DB00413
666,DB00996,DB00410
667,DB00996,DB00244
668,DB00996,DB01233
670,DB00996,DB01137
671,DB00996,DB00182
672,DB00996,DB00642
673,DB00996,DB00999
674,DB00996,DB00577
675,DB00996,DB00742
676,DB00996,DB00586
677,DB00996,DB00580
678,DB00996,DB00798
679,DB00996,DB00426
680,DB00996,DB00970
681,DB00996,DB00649
682,DB00996,DB00993
683,DB00996,DB01327
684,DB00996,DB00335
686,DB00996,DB00363
687,DB00996,DB00531
689,DB00996,DB00343
690,DB00996,DB00757
691,DB00996,DB01162
692,DB00996,DB00180
693,DB00996,DB00350
694,DB00996,DB00661
695,DB00996,DB00630
697,DB00996,DB00512
698,DB00996,DB00422
699,DB00996,DB01140
700,DB00996,DB00598
701,DB00996,DB00673
702,DB00996,DB00222
703,DB00996,DB06700
704,DB00996,DB00612
705,DB00996,DB00836
706,DB00996,DB00624
709,DB00996,DB00373
710,DB00996,DB00860
711,DB00996,DB00585
712,DB00996,DB00563
713,DB00996,DB01036
714,DB00996,DB01048
715,DB00996,DB01203
716,DB00996,DB01291
717,DB00996,DB01076
718,DB00996,DB00361
719,DB00996,DB00194
720,DB00996,DB00381
721,DB00996,DB00808
722,DB00996,DB00590
723,DB00996,DB00203
724,DB00996,DB00262
725,DB00996,DB00252
726,DB00996,DB00338
727,DB00996,DB00861
729,DB00996,DB00802
730,DB00996,DB00627
732,DB00996,DB00450
733,DB00996,DB00969
735,DB00996,DB01267
736,DB00996,DB00927
737,DB00996,DB00962
738,DB00996,DB00270
739,DB00996,DB00698
740,DB00996,DB01129
742,DB00996,DB00674
743,DB00996,DB00820
744,DB00996,DB01114
745,DB00996,DB00285
746,DB00996,DB00762
747,DB00996,DB00583
748,DB00996,DB01273
749,DB00996,DB00654
750,DB00996,DB00916
751,DB00996,DB00537
752,DB00996,DB00833
753,DB00996,DB01149
754,DB00996,DB00741
755,DB00996,DB00658
757,DB00996,DB00533
758,DB00996,DB00883
759,DB00996,DB01077
760,DB00996,DB00193
761,DB00996,DB01156
762,DB00996,DB00818
763,DB00996,DB01127
764,DB00996,DB01586
765,DB00996,DB00884
766,DB00996,DB00747
772,DB00996,DB00230
774,DB00996,DB00811
777,DB00996,DB01085
778,DB00996,DB00489
779,DB00996,DB01083
781,DB00996,DB00196
782,DB00996,DB00445
783,DB00996,DB00620
784,DB00996,DB00371
785,DB00996,DB00564
786,DB00996,DB01217
787,DB00996,DB00115
788,DB00996,DB00959
789,DB00996,DB00763
791,DB00996,DB01050
792,DB00996,DB00277
793,DB00996,DB01060
794,DB00996,DB00465
795,DB00996,DB00625
796,DB00996,DB00906
797,DB00996,DB00351
799,DB00996,DB01167
801,DB00996,DB01047
802,DB00996,DB00402
803,DB00996,DB01118
804,DB00996,DB00425
805,DB00996,DB01128
806,DB00996,DB01202
807,DB00996,DB00869
808,DB00996,DB00745
809,DB00996,DB01020
810,DB00996,DB00947
811,DB00996,DB00545
812,DB00996,DB01181
814,DB00996,DB00951
815,DB00996,DB00377
816,DB00996,DB01229
817,DB00996,DB00297
818,DB00996,DB01045
819,DB00996,DB01222
820,DB00996,DB00284
821,DB00996,DB00199
822,DB00996,DB00619
823,DB00996,DB00281
824,DB00996,DB00330
825,DB00996,DB01211
826,DB00996,DB00315
827,DB00996,DB00401
830,DB00996,DB00603
831,DB00996,DB00790
833,DB00996,DB00214
834,DB00996,DB00480
835,DB00996,DB01005
836,DB00996,DB00207
837,DB00996,DB00909
838,DB00996,DB00773
840,DB00996,DB00900
841,DB00996,DB00734
842,DB00996,DB00806
844,DB00996,DB01173
845,DB00996,DB00544
846,DB00996,DB00461
847,DB00996,DB00279
848,DB00996,DB00238
849,DB00996,DB00313
850,DB00996,DB00541
851,DB00996,DB00887
852,DB00996,DB01095
853,DB00996,DB01112
854,DB00996,DB01136
855,DB00996,DB00443
856,DB00996,DB00310
858,DB00996,DB01044
859,DB00996,DB00983
860,DB00996,DB01150
862,DB00996,DB00549
863,DB00996,DB00484
864,DB00996,DB00482
865,DB00996,DB00356
866,DB00996,DB00481
867,DB00996,DB01079
868,DB00996,DB00780
869,DB00996,DB00567
870,DB00996,DB00333
871,DB00996,DB00749
872,DB00996,DB00804
873,DB00996,DB01062
874,DB00996,DB00669
876,DB00996,DB01241
877,DB00996,DB00881
879,DB00996,DB00184
880,DB00996,DB00490
881,DB00996,DB00675
882,DB00996,DB00843
883,DB00996,DB00524
884,DB00996,DB00332
885,DB00996,DB00989
886,DB00996,DB00334
887,DB00996,DB00912
889,DB00996,DB00175
890,DB00996,DB00374
891,DB00996,DB00973
892,DB00996,DB00395
893,DB00996,DB00494
894,DB00996,DB00503
895,DB00996,DB00475
896,DB00996,DB01232
897,DB00996,DB00158
898,DB00996,DB00502
900,DB00996,DB00938
901,DB00996,DB00448
902,DB00996,DB01097
903,DB00996,DB00496
905,DB00996,DB00796
906,DB00996,DB01043
907,DB00996,DB00495
908,DB00996,DB01037
909,DB00996,DB00795
912,DB00996,DB00399
913,DB00996,DB00331
914,DB00996,DB00423
915,DB00996,DB06151
916,DB00996,DB00950
917,DB00996,DB00605
918,DB00996,DB00191
919,DB00996,DB01104
920,DB00996,DB00758
921,DB00996,DB00390
924,DB00996,DB01023
925,DB00996,DB01039
926,DB00996,DB00722
927,DB00996,DB00915
928,DB00996,DB00176
929,DB00996,DB00776
930,DB00996,DB00328
932,DB00996,DB00668
933,DB00996,DB00264
934,DB00996,DB00753
935,DB00996,DB01001
936,DB00996,DB00396
939,DB00996,DB01072
940,DB00996,DB00291
941,DB00996,DB00446
942,DB00996,DB00641
943,DB00996,DB00650
944,DB00996,DB00215
945,DB00996,DB00216
946,DB00996,DB00972
947,DB00996,DB01611
948,DB00996,DB00468
949,DB00996,DB00783
950,DB00996,DB00584
951,DB00996,DB00715
952,DB00996,DB00695
953,DB00996,DB00316
954,DB00996,DB01101
955,DB00996,DB01006
957,DB00996,DB00370
958,DB00996,DB00227
959,DB00996,DB00575
960,DB00996,DB01609
961,DB00996,DB00794
963,DB00996,DB00257
964,DB00996,DB01219
966,DB00996,DB01126
967,DB00996,DB00317
969,DB00996,DB00904
970,DB00996,DB01067
971,DB00996,DB01041
972,DB00996,DB00485
974,DB00996,DB01238
975,DB00996,DB01577
976,DB00996,DB00367
977,DB00996,DB00339
978,DB00996,DB00656
980,DB00996,DB01188
981,DB00996,DB00421
982,DB00996,DB01264
983,DB00996,DB00451
984,DB00996,DB00684
985,DB00996,DB00470
986,DB00996,DB00178
987,DB00996,DB00857
988,DB00996,DB01016
989,DB00996,DB00918
990,DB00996,DB00863
991,DB00996,DB00987
992,DB00996,DB00188
993,DB00996,DB00523
994,DB00996,DB01216
995,DB00996,DB00501
997,DB00996,DB00273
1188,DB00952,DB00213
1189,DB00952,DB00268
1190,DB00952,DB00953
1191,DB00952,DB00571
1192,DB00952,DB00635
1193,DB00952,DB00455
1195,DB00952,DB00540
1197,DB00952,DB00577
1198,DB00952,DB00661
1199,DB00952,DB00630
1200,DB00952,DB00624
1202,DB00952,DB00203
1203,DB00952,DB00338
1204,DB00952,DB00962
1205,DB00952,DB00285
1206,DB00952,DB00537
1208,DB00952,DB00533
1209,DB00952,DB00193
1210,DB00952,DB01156
1213,DB00952,DB00811
1214,DB00952,DB01050
1215,DB00952,DB00425
1216,DB00952,DB01222
1217,DB00952,DB01211
1218,DB00952,DB00315
1219,DB00952,DB00603
1220,DB00952,DB00734
1221,DB00952,DB00313
1223,DB00952,DB00482
1224,DB00952,DB00669
1225,DB00952,DB00998
1227,DB00952,DB00184
1228,DB00952,DB00334
1230,DB00952,DB00395
1231,DB00952,DB00448
1233,DB00952,DB00950
1234,DB00952,DB01104
1235,DB00952,DB00264
1236,DB00952,DB01001
1238,DB00952,DB00215
1239,DB00952,DB00216
1240,DB00952,DB00783
1241,DB00952,DB00715
1242,DB00952,DB00316
1243,DB00952,DB00370
1244,DB00952,DB00367
1245,DB00952,DB00451
1246,DB00952,DB00918
1247,DB00952,DB00863
1249,DB00952,DB00273
1250,DB00213,DB00492
1252,DB00213,DB00398
1253,DB00213,DB00709
1254,DB00213,DB00718
1255,DB00213,DB00775
1256,DB00213,DB00697
1259,DB00213,DB00440
1260,DB00213,DB00181
1261,DB00213,DB01195
1262,DB00213,DB00250
1264,DB00213,DB01033
1265,DB00213,DB00582
1266,DB00213,DB00268
1267,DB00213,DB01193
1268,DB00213,DB01204
1269,DB00213,DB01248
1270,DB00213,DB00555
1271,DB00213,DB00862
1272,DB00213,DB00990
1273,DB00213,DB01236
1274,DB00213,DB00633
1275,DB00213,DB00195
1276,DB00213,DB00204
1277,DB00213,DB00542
1278,DB00213,DB01197
1279,DB00213,DB00953
1280,DB00213,DB01115
1281,DB00213,DB00210
1283,DB00213,DB00920
1284,DB00213,DB00394
1285,DB00213,DB00243
1287,DB00213,DB00571
1288,DB00213,DB00530
1289,DB00213,DB00635
1290,DB00213,DB00441
1291,DB00213,DB01026
1293,DB00213,DB00681
1294,DB00213,DB00968
1295,DB00213,DB00424
1296,DB00213,DB00455
1297,DB00213,DB01009
1298,DB00213,DB01042
1300,DB00213,DB00710
1301,DB00213,DB01224
1302,DB00213,DB00346
1303,DB00213,DB00601
1305,DB00213,DB00540
1306,DB00213,DB00218
1307,DB00213,DB00559
1308,DB00213,DB01275
1309,DB00213,DB00975
1311,DB00213,DB00472
1313,DB00213,DB00413
1314,DB00213,DB00410
1315,DB00213,DB00244
1316,DB00213,DB01233
1319,DB00213,DB01137
1320,DB00213,DB00642
1321,DB00213,DB00999
1322,DB00213,DB00439
1323,DB00213,DB00577
1324,DB00213,DB00415
1325,DB00213,DB00742
1326,DB00213,DB00586
1327,DB00213,DB00580
1328,DB00213,DB00224
1329,DB00213,DB00798
1330,DB00213,DB00426
1331,DB00213,DB00649
1332,DB00213,DB00879
1333,DB00213,DB00993
1334,DB00213,DB01327
1335,DB00213,DB00335
1337,DB00213,DB00363
1339,DB00213,DB00531
1340,DB00213,DB00631
1342,DB00213,DB00343
1343,DB00213,DB00757
1344,DB00213,DB01162
1345,DB00213,DB00350
1346,DB00213,DB00661
1347,DB00213,DB00630
1348,DB00213,DB00479
1350,DB00213,DB00512
1351,DB00213,DB00422
1352,DB00213,DB01140
1353,DB00213,DB00598
1354,DB00213,DB00673
1355,DB00213,DB00222
1356,DB00213,DB06700
1357,DB00213,DB00612
1358,DB00213,DB01032
1359,DB00213,DB00700
1360,DB00213,DB00836
1361,DB00213,DB00624
1364,DB00213,DB00373
1365,DB00213,DB00860
1367,DB00213,DB00585
1368,DB00213,DB00563
1369,DB00213,DB01036
1370,DB00213,DB01048
1372,DB00213,DB01203
1373,DB00213,DB00211
1374,DB00213,DB01291
1375,DB00213,DB00459
1376,DB00213,DB01076
1377,DB00213,DB00361
1378,DB00213,DB00194
1379,DB00213,DB00381
1380,DB00213,DB00808
1381,DB00213,DB00590
1382,DB00213,DB00203
1383,DB00213,DB00262
1384,DB00213,DB00252
1385,DB00213,DB00338
1387,DB00213,DB00802
1388,DB00213,DB00627
1389,DB00213,DB00450
1390,DB00213,DB00969
1392,DB00213,DB00713
1393,DB00213,DB00927
1394,DB00213,DB01059
1395,DB00213,DB00962
1396,DB00213,DB00270
1397,DB00213,DB00698
1398,DB00213,DB01129
1400,DB00213,DB00724
1401,DB00213,DB00674
1402,DB00213,DB00820
1403,DB00213,DB00359
1404,DB00213,DB01182
1405,DB00213,DB00285
1406,DB00213,DB00762
1407,DB00213,DB00583
1408,DB00213,DB01273
1410,DB00213,DB00654
1411,DB00213,DB00916
1412,DB00213,DB00408
1413,DB00213,DB00537
1414,DB00213,DB00833
1415,DB00213,DB01149
1416,DB00213,DB00741
1418,DB00213,DB00658
1419,DB00213,DB00621
1421,DB00213,DB00533
1422,DB00213,DB00198
1423,DB00213,DB00883
1424,DB00213,DB01077
1425,DB00213,DB00193
1426,DB00213,DB01156
1427,DB00213,DB00818
1428,DB00213,DB00880
1429,DB00213,DB01586
1430,DB00213,DB00884
1431,DB00213,DB00841
1432,DB00213,DB00747
1434,DB00213,DB01263
1436,DB00213,DB00851
1439,DB00213,DB00230
1441,DB00213,DB00208
1443,DB00213,DB00811
1446,DB00213,DB01085
1447,DB00213,DB00489
1448,DB00213,DB01083
1450,DB00213,DB00196
1451,DB00213,DB00445
1452,DB00213,DB00620
1453,DB00213,DB00564
1454,DB00213,DB01217
1455,DB00213,DB00115
1456,DB00213,DB00959
1457,DB00213,DB00763
1459,DB00213,DB00873
1460,DB00213,DB01050
1461,DB00213,DB00277
1462,DB00213,DB01060
1463,DB00213,DB00465
1464,DB00213,DB00625
1465,DB00213,DB01210
1466,DB00213,DB00906
1467,DB00213,DB00351
1468,DB00213,DB00960
1470,DB00213,DB01167
1472,DB00213,DB00402
1473,DB00213,DB01118
1474,DB00213,DB00784
1476,DB00213,DB00319
1477,DB00213,DB00393
1478,DB00213,DB00425
1479,DB00213,DB01128
1480,DB00213,DB01202
1481,DB00213,DB00869
1483,DB00213,DB00745
1484,DB00213,DB00303
1485,DB00213,DB00355
1486,DB00213,DB01020
1487,DB00213,DB00947
1488,DB00213,DB00545
1489,DB00213,DB01181
1491,DB00213,DB00951
1492,DB00213,DB00377
1493,DB00213,DB01229
1494,DB00213,DB00297
1495,DB00213,DB01045
1496,DB00213,DB01222
1497,DB00213,DB01014
1498,DB00213,DB00284
1499,DB00213,DB00199
1500,DB00213,DB00619
1501,DB00213,DB00281
1502,DB00213,DB00330
1503,DB00213,DB01211
1504,DB00213,DB00315
1505,DB00213,DB00401
1508,DB00213,DB00603
1509,DB00213,DB00790
1511,DB00213,DB01406
1512,DB00213,DB00214
1513,DB00213,DB00480
1514,DB00213,DB01005
1515,DB00213,DB00207
1516,DB00213,DB00909
1517,DB00213,DB00570
1518,DB00213,DB00773
1520,DB00213,DB00900
1521,DB00213,DB00734
1522,DB00213,DB00806
1524,DB00213,DB01173
1525,DB00213,DB00544
1526,DB00213,DB00461
1527,DB00213,DB01260
1528,DB00213,DB00279
1529,DB00213,DB00238
1530,DB00213,DB00313
1531,DB00213,DB00541
1532,DB00213,DB00887
1533,DB00213,DB01095
1534,DB00213,DB01112
1535,DB00213,DB01136
1536,DB00213,DB01155
1537,DB00213,DB00443
1538,DB00213,DB00550
1539,DB00213,DB01143
1541,DB00213,DB01044
1543,DB00213,DB00983
1544,DB00213,DB01150
1546,DB00213,DB00549
1547,DB00213,DB00484
1549,DB00213,DB00482
1550,DB00213,DB00481
1551,DB00213,DB01079
1552,DB00213,DB00780
1553,DB00213,DB00567
1554,DB00213,DB00749
1555,DB00213,DB00804
1556,DB00213,DB01062
1557,DB00213,DB00669
1559,DB00213,DB01241
1560,DB00213,DB00881
1562,DB00213,DB00184
1563,DB00213,DB00490
1564,DB00213,DB00675
1565,DB00213,DB00843
1566,DB00213,DB00524
1567,DB00213,DB00305
1568,DB00213,DB00332
1569,DB00213,DB00989
1570,DB00213,DB00334
1571,DB00213,DB00912
1573,DB00213,DB00175
1574,DB00213,DB00374
1575,DB00213,DB00973
1576,DB00213,DB00395
1577,DB00213,DB01110
1578,DB00213,DB00494
1579,DB00213,DB00503
1580,DB00213,DB01232
1581,DB00213,DB00158
1582,DB00213,DB00502
1584,DB00213,DB00938
1585,DB00213,DB00448
1586,DB00213,DB00622
1587,DB00213,DB01097
1588,DB00213,DB00496
1590,DB00213,DB00796
1591,DB00213,DB01008
1592,DB00213,DB01043
1593,DB00213,DB00495
1594,DB00213,DB01037
1595,DB00213,DB00795
1598,DB00213,DB00399
1599,DB00213,DB00331
1600,DB00213,DB00423
1601,DB00213,DB06151
1602,DB00213,DB00950
1603,DB00213,DB00605
1604,DB00213,DB00191
1605,DB00213,DB01104
1606,DB00213,DB00758
1607,DB00213,DB00390
1609,DB00213,DB01023
1610,DB00213,DB01039
1611,DB00213,DB00722
1612,DB00213,DB00915
1613,DB00213,DB00776
1614,DB00213,DB00328
1615,DB00213,DB05271
1617,DB00213,DB00668
1618,DB00213,DB00264
1620,DB00213,DB00753
1621,DB00213,DB01001
1622,DB00213,DB00396
1625,DB00213,DB00717
1626,DB00213,DB01072
1628,DB00213,DB00641
1629,DB00213,DB00650
1630,DB00213,DB00215
1631,DB00213,DB00752
1632,DB00213,DB00457
1633,DB00213,DB01105
1634,DB00213,DB00216
1635,DB00213,DB00292
1636,DB00213,DB00972
1637,DB00213,DB01611
1638,DB00213,DB00468
1639,DB00213,DB00783
1640,DB00213,DB00584
1641,DB00213,DB00715
1642,DB00213,DB00695
1643,DB00213,DB00316
1644,DB00213,DB01101
1645,DB00213,DB01006
1647,DB00213,DB01367
1648,DB00213,DB00370
1649,DB00213,DB00565
1651,DB00213,DB00227
1652,DB00213,DB00575
1653,DB00213,DB01609
1654,DB00213,DB00794
1656,DB00213,DB00257
1657,DB00213,DB01219
1659,DB00213,DB01126
1660,DB00213,DB00317
1662,DB00213,DB00904
1663,DB00213,DB01067
1664,DB00213,DB01041
1665,DB00213,DB00485
1667,DB00213,DB01238
1668,DB00213,DB00367
1669,DB00213,DB00339
1670,DB00213,DB00656
1672,DB00213,DB01188
1673,DB00213,DB00421
1674,DB00213,DB01264
1675,DB00213,DB00451
1676,DB00213,DB00684
1677,DB00213,DB00470
1678,DB00213,DB00178
1679,DB00213,DB00857
1680,DB00213,DB01254
1681,DB00213,DB01016
1682,DB00213,DB00918
1683,DB00213,DB00863
1684,DB00213,DB00987
1685,DB00213,DB00188
1686,DB00213,DB00523
1687,DB00213,DB01216
1688,DB00213,DB00501
1690,DB00213,DB01194
1691,DB00213,DB00273
1693,DB00492,DB00268
1694,DB00492,DB01248
1695,DB00492,DB01197
1696,DB00492,DB01115
1698,DB00492,DB00571
1699,DB00492,DB00635
1700,DB00492,DB00455
1701,DB00492,DB01224
1702,DB00492,DB00346
1704,DB00492,DB00540
1705,DB00492,DB00975
1706,DB00492,DB00472
1708,DB00492,DB01233
1710,DB00492,DB01137
1711,DB00492,DB00999
1712,DB00492,DB00586
1713,DB00492,DB00580
1714,DB00492,DB00426
1715,DB00492,DB00335
1716,DB00492,DB00363
1717,DB00492,DB00531
