,entry1,entry2
112,BS_0002504,BS_0003169
113,BS_0006679,BS_0005410
114,BS_0000637,BS_0008336
115,BS_0001807,BS_0006642
116,BS_0005059,BS_0006132
117,BS_0001737,BS_0007193
118,BS_0005322,BS_0008049
119,BS_0009287,BS_0005868
120,BS_0005547,BS_0004025
121,BS_0004394,BS_0005850
122,BS_0003756,BS_0001013
123,BS_0004317,BS_0001886
124,BS_0005025,BS_0004875
125,BS_0005743,BS_0004378
126,BS_0000484,BS_0006071
127,BS_0004348,BS_0002942
128,BS_0006481,BS_0006943
129,BS_0007966,BS_0004806
130,BS_0005846,BS_0008993
131,BS_0003699,BS_0000779
132,BS_0006077,BS_0000278
133,BS_0002252,BS_0007631
134,BS_0005987,BS_0001005
135,BS_0008110,BS_0008336
136,BS_0008910,BS_0009607
137,BS_0000458,BS_0006723
138,BS_0008536,BS_0001535
139,BS_0004748,BS_0004695
140,BS_0000027,BS_0001871
141,BS_0001645,BS_0001369
142,BS_0002020,BS_0003688
143,BS_0002170,BS_0002971
144,BS_0008223,BS_0005545
145,BS_0002504,BS_0005059
146,BS_0000261,BS_0000448
147,BS_0009487,BS_0001089
148,BS_0007018,BS_0002431
149,BS_0007460,BS_0002559
150,BS_0005757,BS_0002474
151,BS_0002312,BS_0002415
152,BS_0008740,BS_0002609
153,BS_0005971,BS_0004702
154,BS_0003760,BS_0007611
155,BS_0003791,BS_0009290
156,BS_0003215,BS_0004728
157,BS_0008984,BS_0002472
158,BS_0003995,BS_0005092
159,BS_0001254,BS_0002013
160,BS_0005622,BS_0008413
161,BS_0007812,BS_0001082
162,BS_0003879,BS_0003446
163,BS_0008493,BS_0006738
164,BS_0003741,BS_0001528
165,BS_0006857,BS_0000433
166,BS_0000266,BS_0004253
167,BS_0005016,BS_0001795
168,BS_0004768,BS_0008345
169,BS_0001737,BS_0001114
170,BS_0003942,BS_0006812
171,BS_0003162,BS_0001117
172,BS_0001113,BS_0004706
173,BS_0000025,BS_0003235
174,BS_0003017,BS_0008530
175,BS_0002850,BS_0004348
176,BS_0004503,BS_0000761
177,BS_0009119,BS_0008608
178,BS_0001041,BS_0003409
179,BS_0005814,BS_0001286
180,BS_0007228,BS_0001736
181,BS_0002850,BS_0001525
182,BS_0004244,BS_0002357
183,BS_0004934,BS_0007157
184,BS_0004475,BS_0002846
185,BS_0008742,BS_0007724
186,BS_0001278,BS_0004702
187,BS_0006687,BS_0001716
188,BS_0002170,BS_0003159
189,BS_0004679,BS_0008250
190,BS_0000066,BS_0000623
191,BS_0002460,BS_0009412
192,BS_0007991,BS_0008285
193,BS_0003367,BS_0005830
194,BS_0005691,BS_0009259
195,BS_0009600,BS_0001408
196,BS_0000703,BS_0008217
197,BS_0008431,BS_0009533
198,BS_0002532,BS_0005132
199,BS_0001410,BS_0000808
200,BS_0008608,BS_0008650
201,BS_0002193,BS_0005621
202,BS_0003681,BS_0000694
203,BS_0009136,BS_0005243
204,BS_0003564,BS_0009092
205,BS_0003627,BS_0000400
206,BS_0005671,BS_0004476
207,BS_0009126,BS_0003161
208,BS_0000188,BS_0004477
209,BS_0007570,BS_0008253
210,BS_0006649,BS_0000827
211,BS_0005943,BS_0000129
212,BS_0004369,BS_0001275
213,BS_0004706,BS_0002390
214,BS_0008980,BS_0002737
215,BS_0002599,BS_0003953
216,BS_0002269,BS_0003520
217,BS_0001542,BS_0000400
218,BS_0005837,BS_0006494
219,BS_0003682,BS_0004963
220,BS_0009491,BS_0008647
221,BS_0003423,BS_0002591
222,BS_0001087,BS_0005069
223,BS_0006925,BS_0000333
224,BS_0004856,BS_0008647
225,BS_0006008,BS_0004274
226,BS_0006014,BS_0009388
227,BS_0004453,BS_0001333
228,BS_0003763,BS_0001647
229,BS_0004439,BS_0005919
230,BS_0005186,BS_0003720
231,BS_0000547,BS_0000773
232,BS_0003585,BS_0003235
233,BS_0003988,BS_0006129
234,BS_0001475,BS_0006985
235,BS_0002844,BS_0003547
236,BS_0004961,BS_0003302
237,BS_0004374,BS_0001482
238,BS_0007047,BS_0006932
239,BS_0003440,BS_0000950
240,BS_0001779,BS_0005533
241,BS_0005917,BS_0001275
242,BS_0002774,BS_0002458
243,BS_0008098,BS_0002939
244,BS_0003543,BS_0006024
245,BS_0008900,BS_0006742
246,BS_0008363,BS_0000718
247,BS_0005676,BS_0005636
248,BS_0001431,BS_0007956
249,BS_0008395,BS_0008987
250,BS_0004679,BS_0004476
251,BS_0001410,BS_0000764
252,BS_0004473,BS_0004874
253,BS_0002469,BS_0004339
254,BS_0005922,BS_0002846
255,BS_0008413,BS_0005398
256,BS_0003764,BS_0005988
257,BS_0005971,BS_0002742
258,BS_0006112,BS_0006611
259,BS_0009569,BS_0008677
260,BS_0008695,BS_0005620
261,BS_0002141,BS_0004920
262,BS_0004283,BS_0005298
263,BS_0000003,BS_0001300
264,BS_0005632,BS_0002397
265,BS_0002323,BS_0004615
266,BS_0000003,BS_0001010
267,BS_0000745,BS_0002250
268,BS_0008029,BS_0000401
269,BS_0008441,BS_0007194
270,BS_0002236,BS_0001882
271,BS_0006839,BS_0000963
272,BS_0002243,BS_0008952
273,BS_0002809,BS_0006582
274,BS_0008416,BS_0000435
275,BS_0002250,BS_0003509
276,BS_0000401,BS_0001842
277,BS_0001469,BS_0008392
278,BS_0009583,BS_0001152
279,BS_0006509,BS_0001603
280,BS_0002284,BS_0006638
281,BS_0002506,BS_0006150
282,BS_0000345,BS_0003256
283,BS_0008677,BS_0003102
284,BS_0002992,BS_0002682
285,BS_0007171,BS_0000646
286,BS_0002595,BS_0007712
287,BS_0007167,BS_0003222
288,BS_0002517,BS_0004120
289,BS_0004723,BS_0004054
290,BS_0005468,BS_0007928
291,BS_0003515,BS_0007716
292,BS_0006082,BS_0004444
293,BS_0005691,BS_0001626
294,BS_0003119,BS_0000448
295,BS_0003161,BS_0003359
296,BS_0006211,BS_0005832
297,BS_0006839,BS_0006132
298,BS_0005183,BS_0000921
299,BS_0000261,BS_0003827
300,BS_0004325,BS_0003993
301,BS_0000337,BS_0002170
302,BS_0009210,BS_0008557
303,BS_0001410,BS_0003197
304,BS_0008484,BS_0001275
305,BS_0004259,BS_0005850
306,BS_0007512,BS_0005073
307,BS_0005565,BS_0002308
308,BS_0008032,BS_0009544
309,BS_0004320,BS_0004111
310,BS_0002194,BS_0006714
311,BS_0000247,BS_0008793
312,BS_0006107,BS_0004876
313,BS_0007772,BS_0000100
314,BS_0002839,BS_0004081
315,BS_0000440,BS_0008434
316,BS_0001494,BS_0003613
317,BS_0004158,BS_0000240
318,BS_0003181,BS_0000705
319,BS_0007334,BS_0001524
320,BS_0009355,BS_0007166
321,BS_0001278,BS_0001010
322,BS_0007634,BS_0004404
323,BS_0007383,BS_0007350
324,BS_0003861,BS_0001728
325,BS_0000600,BS_0000457
326,BS_0005690,BS_0005175
327,BS_0001348,BS_0007558
328,BS_0000236,BS_0008469
329,BS_0001274,BS_0009052
330,BS_0003453,BS_0008253
331,BS_0004554,BS_0004183
332,BS_0006396,BS_0004803
333,BS_0006094,BS_0008001
334,BS_0003258,BS_0004585
335,BS_0004941,BS_0007669
336,BS_0005763,BS_0003217
337,BS_0001082,BS_0005257
338,BS_0003171,BS_0003588
339,BS_0003423,BS_0005244
340,BS_0004543,BS_0005884
341,BS_0000266,BS_0006025
342,BS_0002227,BS_0000367
343,BS_0002929,BS_0001378
344,BS_0004501,BS_0009366
345,BS_0000442,BS_0003688
346,BS_0003153,BS_0000528
347,BS_0005604,BS_0001905
348,BS_0003720,BS_0000827
349,BS_0008871,BS_0000925
350,BS_0002365,BS_0001728
351,BS_0001199,BS_0005860
352,BS_0009393,BS_0004609
353,BS_0009080,BS_0005246
354,BS_0007198,BS_0000261
355,BS_0001248,BS_0003158
356,BS_0008940,BS_0000302
357,BS_0004186,BS_0003309
358,BS_0001588,BS_0002598
359,BS_0002390,BS_0004926
360,BS_0007833,BS_0009087
361,BS_0003576,BS_0004371
362,BS_0003164,BS_0003169
363,BS_0006018,BS_0003570
364,BS_0006685,BS_0002977
365,BS_0004402,BS_0008166
366,BS_0000345,BS_0001531
367,BS_0004469,BS_0006481
368,BS_0003293,BS_0002437
369,BS_0007893,BS_0008817
370,BS_0008923,BS_0008230
371,BS_0005028,BS_0003502
372,BS_0005122,BS_0001190
373,BS_0003380,BS_0000895
374,BS_0006864,BS_0001583
375,BS_0001694,BS_0008332
376,BS_0000442,BS_0009438
377,BS_0001337,BS_0001784
378,BS_0003881,BS_0004330
379,BS_0001681,BS_0009327
380,BS_0006092,BS_0003970
381,BS_0005234,BS_0005930
382,BS_0003170,BS_0003171
383,BS_0006752,BS_0001900
384,BS_0008993,BS_0001936
385,BS_0004762,BS_0007640
386,BS_0007665,BS_0003434
387,BS_0009026,BS_0008166
388,BS_0008179,BS_0005133
389,BS_0003678,BS_0008285
390,BS_0006896,BS_0004411
391,BS_0004496,BS_0005012
392,BS_0003162,BS_0002550
393,BS_0005930,BS_0001572
394,BS_0006718,BS_0006887
395,BS_0002270,BS_0005604
396,BS_0006768,BS_0006037
397,BS_0007893,BS_0006193
398,BS_0008449,BS_0005634
399,BS_0003169,BS_0002503
400,BS_0003202,BS_0002146
401,BS_0001439,BS_0002497
402,BS_0003181,BS_0007891
403,BS_0005302,BS_0007296
404,BS_0007027,BS_0007116
405,BS_0008607,BS_0003572
406,BS_0006248,BS_0007798
407,BS_0002394,BS_0003336
408,BS_0006717,BS_0009547
409,BS_0002415,BS_0002846
410,BS_0002170,BS_0000003
411,BS_0001592,BS_0009272
412,BS_0004009,BS_0008657
413,BS_0009129,BS_0004998
414,BS_0001972,BS_0005297
415,BS_0005533,BS_0003169
416,BS_0002263,BS_0006182
417,BS_0005251,BS_0004267
418,BS_0008452,BS_0002675
419,BS_0001533,BS_0005838
420,BS_0003302,BS_0001486
421,BS_0009087,BS_0005894
422,BS_0002710,BS_0002849
423,BS_0003572,BS_0004868
424,BS_0008134,BS_0004215
425,BS_0002287,BS_0003822
426,BS_0001041,BS_0005533
427,BS_0006535,BS_0001605
428,BS_0004480,BS_0007216
429,BS_0005707,BS_0009401
430,BS_0004679,BS_0001905
431,BS_0003421,BS_0004992
432,BS_0001116,BS_0000290
433,BS_0002618,BS_0002909
434,BS_0002590,BS_0007653
435,BS_0004936,BS_0002504
436,BS_0001543,BS_0008954
437,BS_0002655,BS_0006864
438,BS_0005183,BS_0005781
439,BS_0008363,BS_0004836
440,BS_0002971,BS_0005989
441,BS_0002778,BS_0004369
442,BS_0003119,BS_0005722
443,BS_0008394,BS_0004537
444,BS_0008653,BS_0007235
445,BS_0006600,BS_0000690
446,BS_0005467,BS_0008621
447,BS_0003165,BS_0005850
448,BS_0002019,BS_0005408
449,BS_0008939,BS_0003059
450,BS_0004851,BS_0002110
451,BS_0007187,BS_0008708
452,BS_0003957,BS_0008653
453,BS_0003738,BS_0003757
454,BS_0007880,BS_0002047
455,BS_0009136,BS_0004883
456,BS_0003172,BS_0002909
457,BS_0008392,BS_0001732
458,BS_0007615,BS_0009238
459,BS_0004147,BS_0000761
460,BS_0000337,BS_0006868
461,BS_0007404,BS_0007823
462,BS_0005436,BS_0009533
463,BS_0004348,BS_0005539
464,BS_0000916,BS_0005024
465,BS_0000266,BS_0004259
466,BS_0003320,BS_0001137
467,BS_0005355,BS_0003072
468,BS_0005248,BS_0002435
469,BS_0007698,BS_0007175
470,BS_0000547,BS_0003838
471,BS_0008817,BS_0003419
472,BS_0003313,BS_0008474
473,BS_0002141,BS_0000400
474,BS_0008474,BS_0002748
475,BS_0004699,BS_0001952
476,BS_0002774,BS_0008484
477,BS_0001411,BS_0005041
478,BS_0007496,BS_0009254
479,BS_0009517,BS_0009146
480,BS_0007985,BS_0005838
481,BS_0005967,BS_0001625
482,BS_0006709,BS_0008332
483,BS_0001737,BS_0006019
484,BS_0001486,BS_0006814
485,BS_0007432,BS_0004675
486,BS_0003824,BS_0003383
487,BS_0000625,BS_0005636
488,BS_0001896,BS_0001195
489,BS_0004192,BS_0003032
490,BS_0003677,BS_0008285
491,BS_0001276,BS_0001249
492,BS_0000718,BS_0003827
493,BS_0004894,BS_0000774
494,BS_0006671,BS_0003235
495,BS_0005887,BS_0004749
496,BS_0002132,BS_0004356
497,BS_0001064,BS_0003197
498,BS_0002869,BS_0002971
499,BS_0000366,BS_0005663
500,BS_0002286,BS_0002415
501,BS_0007703,BS_0009376
502,BS_0008825,BS_0007261
503,BS_0001743,BS_0007706
504,BS_0004724,BS_0002347
505,BS_0008626,BS_0006915
506,BS_0002842,BS_0008936
507,BS_0007908,BS_0003028
508,BS_0000763,BS_0008526
509,BS_0004601,BS_0006854
510,BS_0006671,BS_0000635
511,BS_0003564,BS_0005850
512,BS_0009459,BS_0001506
513,BS_0002042,BS_0005950
514,BS_0001008,BS_0007758
515,BS_0006653,BS_0007989
516,BS_0002785,BS_0008675
517,BS_0006589,BS_0009543
518,BS_0007032,BS_0002400
519,BS_0006836,BS_0000736
520,BS_0003572,BS_0003541
521,BS_0006687,BS_0002886
522,BS_0003080,BS_0006170
523,BS_0006135,BS_0002322
524,BS_0000593,BS_0002287
525,BS_0000131,BS_0004174
526,BS_0003740,BS_0004810
527,BS_0004953,BS_0006468
528,BS_0000547,BS_0005892
529,BS_0004981,BS_0001928
530,BS_0008029,BS_0006775
531,BS_0000111,BS_0005086
532,BS_0005238,BS_0003409
533,BS_0006535,BS_0004874
534,BS_0000031,BS_0000087
535,BS_0008695,BS_0000385
536,BS_0006024,BS_0001763
537,BS_0000442,BS_0009500
538,BS_0003386,BS_0009463
539,BS_0000448,BS_0006841
540,BS_0002223,BS_0005830
541,BS_0001145,BS_0000490
542,BS_0005433,BS_0001383
543,BS_0001605,BS_0006350
544,BS_0002570,BS_0007145
545,BS_0003407,BS_0000703
546,BS_0003926,BS_0005071
547,BS_0002138,BS_0006250
548,BS_0006024,BS_0005923
549,BS_0004030,BS_0005744
550,BS_0002504,BS_0003377
551,BS_0002170,BS_0003556
552,BS_0003513,BS_0007422
553,BS_0002169,BS_0007949
554,BS_0006821,BS_0002960
555,BS_0003293,BS_0009026
556,BS_0004689,BS_0008789
557,BS_0007232,BS_0008157
558,BS_0008858,BS_0003593
559,BS_0003995,BS_0008332
560,BS_0004638,BS_0002550
561,BS_0009258,BS_0002942
562,BS_0002975,BS_0007330
563,BS_0000048,BS_0001782
564,BS_0005308,BS_0007575
565,BS_0003364,BS_0005724
566,BS_0002286,BS_0001622
567,BS_0008653,BS_0003953
568,BS_0005579,BS_0000532
569,BS_0003704,BS_0002295
570,BS_0004243,BS_0000238
571,BS_0006521,BS_0008413
572,BS_0006739,BS_0007849
573,BS_0004375,BS_0003197
574,BS_0000771,BS_0003321
575,BS_0005994,BS_0009131
576,BS_0000045,BS_0000373
577,BS_0004679,BS_0002099
578,BS_0004862,BS_0006506
579,BS_0000136,BS_0004634
580,BS_0008474,BS_0002846
581,BS_0009316,BS_0001138
582,BS_0003256,BS_0008417
583,BS_0003409,BS_0002257
584,BS_0007179,BS_0001628
585,BS_0003168,BS_0004150
586,BS_0007716,BS_0005290
587,BS_0001112,BS_0006018
588,BS_0001774,BS_0001286
589,BS_0006130,BS_0007960
590,BS_0003289,BS_0005269
591,BS_0009440,BS_0000691
592,BS_0006385,BS_0009589
593,BS_0001238,BS_0000648
594,BS_0003162,BS_0006277
595,BS_0002042,BS_0003690
596,BS_0000373,BS_0001306
597,BS_0003679,BS_0002942
598,BS_0001061,BS_0008174
599,BS_0006150,BS_0003361
600,BS_0003554,BS_0004868
601,BS_0003383,BS_0003151
602,BS_0004299,BS_0000541
603,BS_0008844,BS_0003795
604,BS_0001249,BS_0005571
605,BS_0009136,BS_0008504
606,BS_0005999,BS_0006713
607,BS_0001302,BS_0002503
608,BS_0004473,BS_0008484
609,BS_0009558,BS_0005776
610,BS_0005091,BS_0000208
611,BS_0004396,BS_0003197
612,BS_0008853,BS_0008869
613,BS_0007236,BS_0009047
614,BS_0002869,BS_0005328
615,BS_0008474,BS_0001410
616,BS_0003764,BS_0002590
617,BS_0003577,BS_0005541
618,BS_0002623,BS_0001668
619,BS_0007653,BS_0008253
620,BS_0002590,BS_0004376
621,BS_0004818,BS_0004709
622,BS_0009063,BS_0000400
623,BS_0008977,BS_0003732
624,BS_0000264,BS_0005059
625,BS_0005201,BS_0002602
626,BS_0005872,BS_0003551
627,BS_0004477,BS_0000087
628,BS_0005584,BS_0003204
629,BS_0008249,BS_0004540
630,BS_0003165,BS_0004092
631,BS_0007991,BS_0002186
632,BS_0006940,BS_0000108
633,BS_0001777,BS_0008493
634,BS_0007798,BS_0004050
635,BS_0007845,BS_0008538
636,BS_0005342,BS_0003295
637,BS_0007807,BS_0005662
638,BS_0006024,BS_0006181
639,BS_0004596,BS_0003962
640,BS_0003952,BS_0007550
641,BS_0003681,BS_0002962
642,BS_0003385,BS_0006864
643,BS_0002773,BS_0003520
644,BS_0002948,BS_0000383
645,BS_0008957,BS_0003216
646,BS_0007027,BS_0003663
647,BS_0000401,BS_0001496
648,BS_0008504,BS_0002288
649,BS_0005313,BS_0000401
650,BS_0005718,BS_0000746
651,BS_0008603,BS_0009460
652,BS_0000401,BS_0001405
653,BS_0005318,BS_0008097
654,BS_0009360,BS_0004005
655,BS_0002436,BS_0002909
656,BS_0001662,BS_0007121
657,BS_0005971,BS_0003181
658,BS_0003162,BS_0008243
659,BS_0008839,BS_0000564
660,BS_0006018,BS_0004707
661,BS_0001175,BS_0007679
662,BS_0007002,BS_0001836
663,BS_0008683,BS_0009179
664,BS_0000654,BS_0001737
665,BS_0007302,BS_0008484
666,BS_0004173,BS_0008166
667,BS_0001111,BS_0004741
668,BS_0002883,BS_0006581
669,BS_0004175,BS_0004259
670,BS_0008849,BS_0009330
671,BS_0002083,BS_0006278
672,BS_0001787,BS_0003564
673,BS_0002723,BS_0009617
674,BS_0000188,BS_0005014
675,BS_0004561,BS_0000685
676,BS_0000178,BS_0005358
677,BS_0002383,BS_0000836
678,BS_0005355,BS_0003838
679,BS_0004637,BS_0000930
680,BS_0001615,BS_0000654
681,BS_0004953,BS_0005493
682,BS_0004359,BS_0009320
683,BS_0008642,BS_0006259
684,BS_0009131,BS_0004376
685,BS_0002926,BS_0005514
686,BS_0008352,BS_0006290
687,BS_0002968,BS_0001678
688,BS_0009013,BS_0006439
689,BS_0002216,BS_0009545
690,BS_0001248,BS_0001120
691,BS_0001024,BS_0001189
692,BS_0002365,BS_0000169
693,BS_0001369,BS_0000590
694,BS_0002819,BS_0002519
695,BS_0005838,BS_0006535
696,BS_0004301,BS_0005040
697,BS_0001306,BS_0007316
698,BS_0006521,BS_0001158
699,BS_0000649,BS_0004137
700,BS_0005620,BS_0006680
701,BS_0008403,BS_0009494
702,BS_0004706,BS_0004132
703,BS_0007798,BS_0009615
704,BS_0001041,BS_0002049
705,BS_0003957,BS_0000827
706,BS_0003793,BS_0001854
707,BS_0001469,BS_0003556
708,BS_0009003,BS_0002773
709,BS_0001119,BS_0002608
710,BS_0000266,BS_0003359
711,BS_0003720,BS_0002971
712,BS_0008117,BS_0003471
713,BS_0001735,BS_0002049
714,BS_0003828,BS_0005380
715,BS_0003200,BS_0001838
716,BS_0006868,BS_0004399
717,BS_0004291,BS_0006481
718,BS_0003479,BS_0001140
719,BS_0009417,BS_0003878
720,BS_0009087,BS_0004040
721,BS_0009407,BS_0006880
722,BS_0001691,BS_0001690
723,BS_0006065,BS_0008673
724,BS_0004662,BS_0003564
725,BS_0004477,BS_0006193
726,BS_0002170,BS_0006521
727,BS_0004449,BS_0001615
728,BS_0008273,BS_0007459
729,BS_0005751,BS_0007186
730,BS_0002370,BS_0000760
731,BS_0007671,BS_0004803
732,BS_0009277,BS_0008308
733,BS_0003119,BS_0009006
734,BS_0007247,BS_0006381
735,BS_0005830,BS_0003965
736,BS_0001119,BS_0003512
737,BS_0003037,BS_0008413
738,BS_0002846,BS_0007390
739,BS_0002657,BS_0003965
740,BS_0004082,BS_0007239
741,BS_0002981,BS_0008166
742,BS_0009526,BS_0002678
743,BS_0005514,BS_0006237
744,BS_0009408,BS_0003716
745,BS_0001195,BS_0008126
746,BS_0006001,BS_0001271
747,BS_0002971,BS_0000081
748,BS_0006337,BS_0003603
749,BS_0003681,BS_0003757
750,BS_0000958,BS_0001941
751,BS_0001064,BS_0004083
752,BS_0000216,BS_0003253
753,BS_0007411,BS_0001910
754,BS_0001500,BS_0005080
755,BS_0007245,BS_0006046
756,BS_0008793,BS_0001720
757,BS_0005367,BS_0002064
758,BS_0002792,BS_0006930
759,BS_0004770,BS_0001754
760,BS_0003672,BS_0005455
761,BS_0000336,BS_0004399
762,BS_0003309,BS_0006025
763,BS_0007804,BS_0005004
764,BS_0001205,BS_0009624
765,BS_0004402,BS_0007915
766,BS_0001140,BS_0001635
767,BS_0000867,BS_0004958
768,BS_0005398,BS_0000238
769,BS_0001976,BS_0000844
770,BS_0000623,BS_0008349
771,BS_0006978,BS_0003440
772,BS_0008253,BS_0006016
773,BS_0007228,BS_0008379
774,BS_0001422,BS_0005544
775,BS_0004122,BS_0006236
776,BS_0004854,BS_0000265
777,BS_0002982,BS_0000764
778,BS_0001469,BS_0002288
779,BS_0000345,BS_0000390
780,BS_0002981,BS_0009125
781,BS_0006797,BS_0006855
782,BS_0003244,BS_0005160
783,BS_0008505,BS_0003316
784,BS_0000763,BS_0005172
785,BS_0000769,BS_0005849
786,BS_0000774,BS_0004639
787,BS_0007131,BS_0005915
788,BS_0004244,BS_0001598
789,BS_0009557,BS_0000069
790,BS_0006193,BS_0009572
791,BS_0003313,BS_0001605
792,BS_0001117,BS_0006868
793,BS_0002778,BS_0001275
794,BS_0009608,BS_0002656
795,BS_0007284,BS_0002161
796,BS_0001113,BS_0005971
797,BS_0002364,BS_0009055
798,BS_0000285,BS_0001680
799,BS_0001615,BS_0002846
800,BS_0003423,BS_0008300
801,BS_0002167,BS_0003603
802,BS_0000776,BS_0006102
803,BS_0006150,BS_0005146
804,BS_0008581,BS_0006281
805,BS_0005541,BS_0006059
806,BS_0004638,BS_0005850
807,BS_0000387,BS_0005578
808,BS_0003522,BS_0001877
809,BS_0000401,BS_0000590
810,BS_0007215,BS_0004009
811,BS_0005060,BS_0008133
812,BS_0005183,BS_0007575
813,BS_0003163,BS_0005146
814,BS_0008680,BS_0007614
815,BS_0002971,BS_0005059
816,BS_0005482,BS_0005839
817,BS_0008960,BS_0007241
818,BS_0001415,BS_0006749
819,BS_0002539,BS_0007910
820,BS_0005719,BS_0001506
821,BS_0004963,BS_0004507
822,BS_0004173,BS_0005409
823,BS_0000442,BS_0003970
824,BS_0004477,BS_0002962
825,BS_0005156,BS_0004768
826,BS_0002286,BS_0003421
827,BS_0002618,BS_0002569
828,BS_0001800,BS_0004175
829,BS_0008431,BS_0006245
830,BS_0004259,BS_0006841
831,BS_0000003,BS_0002288
832,BS_0008194,BS_0002613
833,BS_0006509,BS_0001154
834,BS_0006793,BS_0000721
835,BS_0002286,BS_0003206
836,BS_0006703,BS_0001281
837,BS_0001490,BS_0003613
838,BS_0001292,BS_0000292
839,BS_0005923,BS_0005539
840,BS_0005355,BS_0001410
841,BS_0003699,BS_0002309
842,BS_0005485,BS_0008477
843,BS_0003162,BS_0001886
844,BS_0003764,BS_0003336
845,BS_0003784,BS_0008790
846,BS_0005541,BS_0005059
847,BS_0008391,BS_0002971
848,BS_0003681,BS_0000264
849,BS_0002618,BS_0009092
850,BS_0006244,BS_0008074
851,BS_0009286,BS_0003478
852,BS_0000373,BS_0004709
853,BS_0008665,BS_0000015
854,BS_0007042,BS_0000248
855,BS_0003547,BS_0000808
856,BS_0007230,BS_0000671
857,BS_0004380,BS_0009137
858,BS_0004316,BS_0001314
859,BS_0007074,BS_0000992
860,BS_0000315,BS_0008058
861,BS_0003332,BS_0005636
862,BS_0003194,BS_0006150
863,BS_0003554,BS_0004394
864,BS_0006521,BS_0003520
865,BS_0001674,BS_0008138
866,BS_0000712,BS_0000548
867,BS_0004050,BS_0004374
868,BS_0004199,BS_0003144
869,BS_0002312,BS_0001625
870,BS_0002286,BS_0006521
871,BS_0009195,BS_0006503
872,BS_0000070,BS_0009488
