,entry1,entry2
320,DB00945,DB00158
323,DB00945,DB00938
324,DB00945,DB00448
326,DB00945,DB01097
327,DB00945,DB00496
328,DB00945,DB00499
329,DB00945,DB00261
330,DB00945,DB01068
331,DB00945,DB00796
332,DB00945,DB01043
334,DB00945,DB01037
337,DB00945,DB00966
338,DB00945,DB00399
339,DB00945,DB00331
340,DB00945,DB00986
341,DB00945,DB00423
342,DB00945,DB06151
343,DB00945,DB00950
344,DB00945,DB00605
345,DB00945,DB00191
346,DB00945,DB01104
347,DB00945,DB00758
348,DB00945,DB00390
349,DB00945,DB00177
352,DB00945,DB00722
353,DB00945,DB00915
354,DB00945,DB00176
355,DB00945,DB00776
356,DB00945,DB00328
357,DB00945,DB05271
358,DB00945,DB00897
359,DB00945,DB00668
360,DB00945,DB00264
361,DB00945,DB00753
362,DB00945,DB01001
365,DB00945,DB00404
367,DB00945,DB01072
368,DB00945,DB00446
370,DB00945,DB00641
371,DB00945,DB00650
372,DB00945,DB00215
373,DB00945,DB00457
374,DB00945,DB01105
375,DB00945,DB00216
376,DB00945,DB00292
377,DB00945,DB00972
378,DB00945,DB01611
379,DB00945,DB00468
381,DB00945,DB00584
382,DB00945,DB00715
383,DB00945,DB00695
384,DB00945,DB00316
385,DB00945,DB01101
386,DB00945,DB01006
387,DB00945,DB01190
388,DB00945,DB01367
389,DB00945,DB00370
390,DB00945,DB00227
391,DB00945,DB00575
392,DB00945,DB01609
393,DB00945,DB00794
395,DB00945,DB00257
397,DB00945,DB01126
398,DB00945,DB00317
399,DB00945,DB00513
400,DB00945,DB00678
401,DB00945,DB00904
402,DB00945,DB01067
403,DB00945,DB01041
404,DB00945,DB01029
405,DB00945,DB01238
407,DB00945,DB00339
409,DB00945,DB01188
411,DB00945,DB01264
412,DB00945,DB00451
413,DB00945,DB00684
414,DB00945,DB00470
415,DB00945,DB00178
416,DB00945,DB00857
417,DB00945,DB01254
418,DB00945,DB01016
419,DB00945,DB00863
421,DB00945,DB00188
423,DB00945,DB01216
424,DB00945,DB00501
426,DB00945,DB01194
427,DB00945,DB00273
609,DB00996,DB00952
610,DB00996,DB00213
611,DB00996,DB00492
612,DB00996,DB01212
613,DB00996,DB00398
615,DB00996,DB00697
616,DB00996,DB00853
617,DB00996,DB01413
618,DB00996,DB00440
619,DB00996,DB00181
620,DB00996,DB01195
621,DB00996,DB00250
622,DB00996,DB01004
623,DB00996,DB01033
625,DB00996,DB00268
626,DB00996,DB01193
627,DB00996,DB01204
628,DB00996,DB01248
629,DB00996,DB00555
630,DB00996,DB00862
632,DB00996,DB01236
633,DB00996,DB00204
634,DB00996,DB00542
635,DB00996,DB01197
636,DB00996,DB00953
640,DB00996,DB00243
642,DB00996,DB00571
643,DB00996,DB00530
646,DB00996,DB01026
647,DB00996,DB00275
648,DB00996,DB00681
650,DB00996,DB00455
651,DB00996,DB01009
652,DB00996,DB00710
653,DB00996,DB01224
654,DB00996,DB00346
655,DB00996,DB00601
657,DB00996,DB01019
658,DB00996,DB00540
659,DB00996,DB00218
660,DB00996,DB00559
661,DB00996,DB00975
662,DB00996,DB00248
663,DB00996,DB00472
665,DB00996,DB00413
666,DB00996,DB00410
667,DB00996,DB00244
668,DB00996,DB01233
669,DB00996,DB00295
670,DB00996,DB01137
671,DB00996,DB00182
672,DB00996,DB00642
673,DB00996,DB00999
674,DB00996,DB00577
676,DB00996,DB00586
677,DB00996,DB00580
678,DB00996,DB00798
679,DB00996,DB00426
680,DB00996,DB00970
682,DB00996,DB00993
683,DB00996,DB01327
684,DB00996,DB00335
685,DB00996,DB00967
686,DB00996,DB00363
687,DB00996,DB00531
689,DB00996,DB00343
690,DB00996,DB00757
691,DB00996,DB01162
693,DB00996,DB00350
694,DB00996,DB00661
695,DB00996,DB00630
696,DB00996,DB00787
697,DB00996,DB00512
698,DB00996,DB00422
699,DB00996,DB01140
700,DB00996,DB00598
701,DB00996,DB00673
702,DB00996,DB00222
703,DB00996,DB06700
704,DB00996,DB00612
708,DB00996,DB00231
709,DB00996,DB00373
711,DB00996,DB00585
712,DB00996,DB00563
713,DB00996,DB01036
714,DB00996,DB01048
715,DB00996,DB01203
716,DB00996,DB01291
717,DB00996,DB01076
718,DB00996,DB00361
721,DB00996,DB00808
722,DB00996,DB00590
723,DB00996,DB00203
724,DB00996,DB00262
725,DB00996,DB00252
726,DB00996,DB00338
727,DB00996,DB00861
728,DB00996,DB00921
729,DB00996,DB00802
730,DB00996,DB00627
732,DB00996,DB00450
733,DB00996,DB00969
735,DB00996,DB01267
736,DB00996,DB00927
737,DB00996,DB00962
739,DB00996,DB00698
740,DB00996,DB01129
741,DB00996,DB00327
742,DB00996,DB00674
743,DB00996,DB00820
745,DB00996,DB00285
746,DB00996,DB00762
747,DB00996,DB00583
748,DB00996,DB01273
749,DB00996,DB00654
750,DB00996,DB00916
751,DB00996,DB00537
752,DB00996,DB00833
753,DB00996,DB01149
755,DB00996,DB00658
756,DB00996,DB00829
757,DB00996,DB00533
758,DB00996,DB00883
759,DB00996,DB01077
760,DB00996,DB00193
761,DB00996,DB01156
762,DB00996,DB00818
763,DB00996,DB01127
765,DB00996,DB00884
767,DB00996,DB00889
768,DB00996,DB00842
771,DB00996,DB00819
772,DB00996,DB00230
773,DB00996,DB00497
775,DB00996,DB00991
777,DB00996,DB01085
778,DB00996,DB00489
779,DB00996,DB01083
780,DB00996,DB00493
782,DB00996,DB00445
784,DB00996,DB00371
785,DB00996,DB00564
786,DB00996,DB01217
787,DB00996,DB00115
789,DB00996,DB00763
790,DB00996,DB00209
791,DB00996,DB01050
792,DB00996,DB00277
794,DB00996,DB00465
795,DB00996,DB00625
796,DB00996,DB00906
798,DB00996,DB01215
799,DB00996,DB01167
802,DB00996,DB00402
803,DB00996,DB01118
804,DB00996,DB00425
805,DB00996,DB01128
806,DB00996,DB01202
807,DB00996,DB00869
808,DB00996,DB00745
809,DB00996,DB01020
810,DB00996,DB00947
811,DB00996,DB00545
812,DB00996,DB01181
814,DB00996,DB00951
815,DB00996,DB00377
816,DB00996,DB01229
817,DB00996,DB00297
818,DB00996,DB01045
820,DB00996,DB00284
821,DB00996,DB00199
822,DB00996,DB00619
824,DB00996,DB00330
825,DB00996,DB01211
826,DB00996,DB00315
828,DB00996,DB01610
831,DB00996,DB00790
832,DB00996,DB00690
833,DB00996,DB00214
834,DB00996,DB00480
835,DB00996,DB01005
836,DB00996,DB00207
837,DB00996,DB00909
838,DB00996,DB00773
839,DB00996,DB00535
840,DB00996,DB00900
841,DB00996,DB00734
842,DB00996,DB00806
843,DB00996,DB00611
844,DB00996,DB01173
845,DB00996,DB00544
846,DB00996,DB00461
847,DB00996,DB00279
848,DB00996,DB00238
849,DB00996,DB00313
850,DB00996,DB00541
851,DB00996,DB00887
852,DB00996,DB01095
853,DB00996,DB01112
854,DB00996,DB01136
856,DB00996,DB00310
857,DB00996,DB00438
858,DB00996,DB01044
859,DB00996,DB00983
860,DB00996,DB01150
862,DB00996,DB00549
863,DB00996,DB00484
864,DB00996,DB00482
865,DB00996,DB00356
866,DB00996,DB00481
867,DB00996,DB01079
868,DB00996,DB00780
869,DB00996,DB00567
870,DB00996,DB00333
871,DB00996,DB00749
873,DB00996,DB01062
874,DB00996,DB00669
876,DB00996,DB01241
877,DB00996,DB00881
878,DB00996,DB00186
879,DB00996,DB00184
880,DB00996,DB00490
882,DB00996,DB00843
883,DB00996,DB00524
886,DB00996,DB00334
887,DB00996,DB00912
889,DB00996,DB00175
890,DB00996,DB00374
891,DB00996,DB00973
892,DB00996,DB00395
893,DB00996,DB00494
894,DB00996,DB00503
895,DB00996,DB00475
896,DB00996,DB01232
897,DB00996,DB00158
900,DB00996,DB00938
901,DB00996,DB00448
902,DB00996,DB01097
903,DB00996,DB00496
904,DB00996,DB01068
905,DB00996,DB00796
906,DB00996,DB01043
908,DB00996,DB01037
911,DB00996,DB00966
912,DB00996,DB00399
913,DB00996,DB00331
914,DB00996,DB00423
915,DB00996,DB06151
916,DB00996,DB00950
917,DB00996,DB00605
918,DB00996,DB00191
919,DB00996,DB01104
920,DB00996,DB00758
921,DB00996,DB00390
922,DB00996,DB00177
923,DB00996,DB00320
926,DB00996,DB00722
927,DB00996,DB00915
928,DB00996,DB00176
929,DB00996,DB00776
930,DB00996,DB00328
931,DB00996,DB00897
932,DB00996,DB00668
933,DB00996,DB00264
934,DB00996,DB00753
935,DB00996,DB01001
938,DB00996,DB00404
939,DB00996,DB01072
940,DB00996,DB00291
941,DB00996,DB00446
942,DB00996,DB00641
943,DB00996,DB00650
944,DB00996,DB00215
945,DB00996,DB00216
946,DB00996,DB00972
947,DB00996,DB01611
948,DB00996,DB00468
950,DB00996,DB00584
951,DB00996,DB00715
952,DB00996,DB00695
953,DB00996,DB00316
954,DB00996,DB01101
955,DB00996,DB01006
956,DB00996,DB01190
957,DB00996,DB00370
958,DB00996,DB00227
959,DB00996,DB00575
960,DB00996,DB01609
961,DB00996,DB00794
963,DB00996,DB00257
964,DB00996,DB01219
966,DB00996,DB01126
967,DB00996,DB00317
968,DB00996,DB00678
969,DB00996,DB00904
970,DB00996,DB01067
971,DB00996,DB01041
972,DB00996,DB00485
973,DB00996,DB01029
974,DB00996,DB01238
975,DB00996,DB01577
977,DB00996,DB00339
979,DB00996,DB01117
980,DB00996,DB01188
982,DB00996,DB01264
983,DB00996,DB00451
984,DB00996,DB00684
985,DB00996,DB00470
986,DB00996,DB00178
987,DB00996,DB00857
988,DB00996,DB01016
989,DB00996,DB00918
990,DB00996,DB00863
992,DB00996,DB00188
994,DB00996,DB01216
995,DB00996,DB00501
997,DB00996,DB00273
1188,DB00952,DB00213
1189,DB00952,DB00268
1190,DB00952,DB00953
1191,DB00952,DB00571
1193,DB00952,DB00455
1195,DB00952,DB00540
1196,DB00952,DB00295
1197,DB00952,DB00577
1198,DB00952,DB00661
1199,DB00952,DB00630
1201,DB00952,DB00231
1202,DB00952,DB00203
1203,DB00952,DB00338
1204,DB00952,DB00962
1205,DB00952,DB00285
1206,DB00952,DB00537
1207,DB00952,DB00829
1208,DB00952,DB00533
1209,DB00952,DB00193
1210,DB00952,DB01156
1211,DB00952,DB00842
1212,DB00952,DB00497
1214,DB00952,DB01050
1215,DB00952,DB00425
1217,DB00952,DB01211
1218,DB00952,DB00315
1220,DB00952,DB00734
1221,DB00952,DB00313
1223,DB00952,DB00482
1224,DB00952,DB00669
1225,DB00952,DB00998
1226,DB00952,DB00186
1227,DB00952,DB00184
1228,DB00952,DB00334
1230,DB00952,DB00395
1231,DB00952,DB00448
1232,DB00952,DB01068
1233,DB00952,DB00950
1234,DB00952,DB01104
1235,DB00952,DB00264
1236,DB00952,DB01001
1238,DB00952,DB00215
1239,DB00952,DB00216
1241,DB00952,DB00715
1242,DB00952,DB00316
1243,DB00952,DB00370
1245,DB00952,DB00451
1246,DB00952,DB00918
1247,DB00952,DB00863
1249,DB00952,DB00273
1250,DB00213,DB00492
1251,DB00213,DB01212
1252,DB00213,DB00398
1254,DB00213,DB00718
1255,DB00213,DB00775
1256,DB00213,DB00697
1257,DB00213,DB00853
1258,DB00213,DB01413
1259,DB00213,DB00440
1260,DB00213,DB00181
1261,DB00213,DB01195
1262,DB00213,DB00250
1263,DB00213,DB01004
1264,DB00213,DB01033
1266,DB00213,DB00268
1267,DB00213,DB01193
1268,DB00213,DB01204
1269,DB00213,DB01248
1270,DB00213,DB00555
1271,DB00213,DB00862
1273,DB00213,DB01236
1274,DB00213,DB00633
1275,DB00213,DB00195
1276,DB00213,DB00204
1277,DB00213,DB00542
1278,DB00213,DB01197
1279,DB00213,DB00953
1281,DB00213,DB00210
1285,DB00213,DB00243
1287,DB00213,DB00571
1288,DB00213,DB00530
1291,DB00213,DB01026
1292,DB00213,DB00275
1293,DB00213,DB00681
1294,DB00213,DB00968
1296,DB00213,DB00455
1297,DB00213,DB01009
1298,DB00213,DB01042
1300,DB00213,DB00710
1301,DB00213,DB01224
1302,DB00213,DB00346
1303,DB00213,DB00601
1305,DB00213,DB00540
1306,DB00213,DB00218
1307,DB00213,DB00559
1308,DB00213,DB01275
1309,DB00213,DB00975
1310,DB00213,DB00248
1311,DB00213,DB00472
1313,DB00213,DB00413
1314,DB00213,DB00410
1315,DB00213,DB00244
1316,DB00213,DB01233
1317,DB00213,DB00295
1318,DB00213,DB01223
1319,DB00213,DB01137
1320,DB00213,DB00642
1321,DB00213,DB00999
1322,DB00213,DB00439
1323,DB00213,DB00577
1326,DB00213,DB00586
1327,DB00213,DB00580
1328,DB00213,DB00224
1329,DB00213,DB00798
1330,DB00213,DB00426
1333,DB00213,DB00993
1334,DB00213,DB01327
1335,DB00213,DB00335
1336,DB00213,DB00967
1337,DB00213,DB00363
1338,DB00213,DB00514
1339,DB00213,DB00531
1342,DB00213,DB00343
1343,DB00213,DB00757
1344,DB00213,DB01162
1345,DB00213,DB00350
1346,DB00213,DB00661
1347,DB00213,DB00630
1348,DB00213,DB00479
1349,DB00213,DB00787
1350,DB00213,DB00512
1351,DB00213,DB00422
1352,DB00213,DB01140
1353,DB00213,DB00598
1354,DB00213,DB00673
1355,DB00213,DB00222
1356,DB00213,DB06700
1357,DB00213,DB00612
1358,DB00213,DB01032
1359,DB00213,DB00700
1363,DB00213,DB00231
1364,DB00213,DB00373
1366,DB00213,DB00704
1367,DB00213,DB00585
1368,DB00213,DB00563
1369,DB00213,DB01036
1370,DB00213,DB01048
1371,DB00213,DB01416
1372,DB00213,DB01203
1373,DB00213,DB00211
1374,DB00213,DB01291
1376,DB00213,DB01076
1377,DB00213,DB00361
1380,DB00213,DB00808
1381,DB00213,DB00590
1382,DB00213,DB00203
1383,DB00213,DB00262
1384,DB00213,DB00252
1385,DB00213,DB00338
1386,DB00213,DB00921
1387,DB00213,DB00802
1388,DB00213,DB00627
1389,DB00213,DB00450
1390,DB00213,DB00969
1393,DB00213,DB00927
1394,DB00213,DB01059
1395,DB00213,DB00962
1397,DB00213,DB00698
1398,DB00213,DB01129
1399,DB00213,DB00327
1400,DB00213,DB00724
1401,DB00213,DB00674
1402,DB00213,DB00820
1403,DB00213,DB00359
1404,DB00213,DB01182
1405,DB00213,DB00285
1406,DB00213,DB00762
1407,DB00213,DB00583
1408,DB00213,DB01273
1410,DB00213,DB00654
1411,DB00213,DB00916
1412,DB00213,DB00408
1413,DB00213,DB00537
1414,DB00213,DB00833
1415,DB00213,DB01149
1418,DB00213,DB00658
1420,DB00213,DB00829
1421,DB00213,DB00533
1422,DB00213,DB00198
1423,DB00213,DB00883
1424,DB00213,DB01077
1425,DB00213,DB00193
1426,DB00213,DB01156
1427,DB00213,DB00818
1428,DB00213,DB00880
1430,DB00213,DB00884
1431,DB00213,DB00841
1433,DB00213,DB00889
1435,DB00213,DB00842
1436,DB00213,DB00851
1438,DB00213,DB00819
1439,DB00213,DB00230
1440,DB00213,DB00844
1441,DB00213,DB00208
1442,DB00213,DB00497
1444,DB00213,DB00991
1446,DB00213,DB01085
1447,DB00213,DB00489
1448,DB00213,DB01083
1449,DB00213,DB00493
1451,DB00213,DB00445
1453,DB00213,DB00564
1454,DB00213,DB01217
1455,DB00213,DB00115
1457,DB00213,DB00763
1458,DB00213,DB00209
1460,DB00213,DB01050
1461,DB00213,DB00277
1463,DB00213,DB00465
1464,DB00213,DB00625
1465,DB00213,DB01210
1466,DB00213,DB00906
1468,DB00213,DB00960
1469,DB00213,DB01215
1470,DB00213,DB01167
1472,DB00213,DB00402
1473,DB00213,DB01118
1474,DB00213,DB00784
1475,DB00213,DB00683
1478,DB00213,DB00425
1479,DB00213,DB01128
1480,DB00213,DB01202
1481,DB00213,DB00869
1482,DB00213,DB01186
1483,DB00213,DB00745
1484,DB00213,DB00303
1485,DB00213,DB00355
1486,DB00213,DB01020
1487,DB00213,DB00947
1488,DB00213,DB00545
1489,DB00213,DB01181
1491,DB00213,DB00951
1492,DB00213,DB00377
1493,DB00213,DB01229
1494,DB00213,DB00297
1495,DB00213,DB01045
1498,DB00213,DB00284
1499,DB00213,DB00199
1500,DB00213,DB00619
1502,DB00213,DB00330
1503,DB00213,DB01211
1504,DB00213,DB00315
1506,DB00213,DB01610
1509,DB00213,DB00790
1510,DB00213,DB00690
1512,DB00213,DB00214
1513,DB00213,DB00480
1514,DB00213,DB01005
1515,DB00213,DB00207
1516,DB00213,DB00909
1517,DB00213,DB00570
1518,DB00213,DB00773
1519,DB00213,DB00535
1520,DB00213,DB00900
1521,DB00213,DB00734
1522,DB00213,DB00806
1523,DB00213,DB00611
1524,DB00213,DB01173
1525,DB00213,DB00544
1526,DB00213,DB00461
1528,DB00213,DB00279
1529,DB00213,DB00238
1530,DB00213,DB00313
1531,DB00213,DB00541
1532,DB00213,DB00887
1533,DB00213,DB01095
1534,DB00213,DB01112
1535,DB00213,DB01136
1536,DB00213,DB01155
1538,DB00213,DB00550
1539,DB00213,DB01143
1540,DB00213,DB00438
1541,DB00213,DB01044
1542,DB00213,DB01595
1543,DB00213,DB00983
1544,DB00213,DB01150
1546,DB00213,DB00549
1547,DB00213,DB00484
1548,DB00213,DB00376
1549,DB00213,DB00482
1550,DB00213,DB00481
1551,DB00213,DB01079
1552,DB00213,DB00780
1553,DB00213,DB00567
1554,DB00213,DB00749
1556,DB00213,DB01062
1557,DB00213,DB00669
1559,DB00213,DB01241
1560,DB00213,DB00881
1561,DB00213,DB00186
1562,DB00213,DB00184
1563,DB00213,DB00490
1565,DB00213,DB00843
1566,DB00213,DB00524
1567,DB00213,DB00305
1570,DB00213,DB00334
1571,DB00213,DB00912
1573,DB00213,DB00175
1574,DB00213,DB00374
1575,DB00213,DB00973
1576,DB00213,DB00395
1577,DB00213,DB01110
1578,DB00213,DB00494
1579,DB00213,DB00503
1580,DB00213,DB01232
1581,DB00213,DB00158
1584,DB00213,DB00938
1585,DB00213,DB00448
1587,DB00213,DB01097
1588,DB00213,DB00496
1589,DB00213,DB01068
1590,DB00213,DB00796
1591,DB00213,DB01008
1592,DB00213,DB01043
1594,DB00213,DB01037
1597,DB00213,DB00966
1598,DB00213,DB00399
1599,DB00213,DB00331
1600,DB00213,DB00423
1601,DB00213,DB06151
1602,DB00213,DB00950
1603,DB00213,DB00605
1604,DB00213,DB00191
1605,DB00213,DB01104
1606,DB00213,DB00758
1607,DB00213,DB00390
1608,DB00213,DB00177
1611,DB00213,DB00722
1612,DB00213,DB00915
1613,DB00213,DB00776
1614,DB00213,DB00328
1615,DB00213,DB05271
1616,DB00213,DB00897
1617,DB00213,DB00668
1618,DB00213,DB00264
1619,DB00213,DB01183
1620,DB00213,DB00753
1621,DB00213,DB01001
1624,DB00213,DB00404
1626,DB00213,DB01072
1628,DB00213,DB00641
1629,DB00213,DB00650
1630,DB00213,DB00215
1631,DB00213,DB00752
1632,DB00213,DB00457
1633,DB00213,DB01105
1634,DB00213,DB00216
1635,DB00213,DB00292
1636,DB00213,DB00972
1637,DB00213,DB01611
1638,DB00213,DB00468
1640,DB00213,DB00584
1641,DB00213,DB00715
1642,DB00213,DB00695
1643,DB00213,DB00316
1644,DB00213,DB01101
1645,DB00213,DB01006
1646,DB00213,DB01190
1647,DB00213,DB01367
1648,DB00213,DB00370
1649,DB00213,DB00565
1650,DB00213,DB01589
1651,DB00213,DB00227
1652,DB00213,DB00575
1653,DB00213,DB01609
1654,DB00213,DB00794
1656,DB00213,DB00257
1657,DB00213,DB01219
1659,DB00213,DB01126
1660,DB00213,DB00317
1661,DB00213,DB00678
1662,DB00213,DB00904
1663,DB00213,DB01067
1664,DB00213,DB01041
1665,DB00213,DB00485
1666,DB00213,DB01029
1667,DB00213,DB01238
1669,DB00213,DB00339
1671,DB00213,DB01117
1672,DB00213,DB01188
1674,DB00213,DB01264
1675,DB00213,DB00451
1676,DB00213,DB00684
1677,DB00213,DB00470
1678,DB00213,DB00178
1679,DB00213,DB00857
1680,DB00213,DB01254
1681,DB00213,DB01016
1682,DB00213,DB00918
1683,DB00213,DB00863
1685,DB00213,DB00188
1687,DB00213,DB01216
1688,DB00213,DB00501
1690,DB00213,DB01194
1691,DB00213,DB00273
1692,DB00492,DB01212
1693,DB00492,DB00268
1694,DB00492,DB01248
1695,DB00492,DB01197
1698,DB00492,DB00571
1700,DB00492,DB00455
1701,DB00492,DB01224
1702,DB00492,DB00346
1704,DB00492,DB00540
1705,DB00492,DB00975
1706,DB00492,DB00472
1708,DB00492,DB01233
1709,DB00492,DB00295
1710,DB00492,DB01137
1711,DB00492,DB00999
1712,DB00492,DB00586
1713,DB00492,DB00580
1714,DB00492,DB00426
1715,DB00492,DB00335
1716,DB00492,DB00363
1717,DB00492,DB00531
1718,DB00492,DB00343
1719,DB00492,DB00757
1720,DB00492,DB01162
1722,DB00492,DB00661
1723,DB00492,DB00630
1724,DB00492,DB00787
1725,DB00492,DB00222
1726,DB00492,DB00612
1728,DB00492,DB00231
1730,DB00492,DB00563
1731,DB00492,DB01036
1732,DB00492,DB01076
1734,DB00492,DB00808
1735,DB00492,DB00590
1736,DB00492,DB00203
1737,DB00492,DB00252
1738,DB00492,DB00338
1739,DB00492,DB00627
1740,DB00492,DB00927
1741,DB00492,DB01129
1742,DB00492,DB00820
1743,DB00492,DB00285
1744,DB00492,DB01273
1745,DB00492,DB00654
1746,DB00492,DB00916
1747,DB00492,DB00537
1749,DB00492,DB00829
1750,DB00492,DB00533
1751,DB00492,DB00883
1752,DB00492,DB00193
1753,DB00492,DB01156
1754,DB00492,DB00884
1755,DB00492,DB00230
1756,DB00492,DB00497
1758,DB00492,DB00445
1760,DB00492,DB00564
1761,DB00492,DB00115
1762,DB00492,DB01050
1764,DB00492,DB00625
1766,DB00492,DB00402
1767,DB00492,DB01118
